log,target,metric,draw,axis,S,S_total
UCI498,duration,nagelkerke,60,rung,0.12804548905337984,0.20788132694498598
UCI498,duration,nagelkerke,61,learner,0.13418888888584474,0.3082632436909431
UCI498,duration,nagelkerke,61,split,0.3085588670766025,0.34656969896120393
UCI498,duration,nagelkerke,61,quality_level,0.22256167051156564,0.3509125011535606
UCI498,duration,nagelkerke,61,rung,0.1333170689523316,0.2084312679434854
UCI498,duration,nagelkerke,62,learner,0.2979188632111765,0.5567562184198404
UCI498,duration,nagelkerke,62,split,0.008759521088896924,0.051494998877594435
UCI498,duration,nagelkerke,62,quality_level,0.30553441746276466,0.5290264420061345
UCI498,duration,nagelkerke,62,rung,0.10580927865868954,0.17709767953849592
UCI498,duration,nagelkerke,63,learner,0.5017280430024257,0.6802547606466728
UCI498,duration,nagelkerke,63,split,0.0358665206808018,0.1636654338847255
UCI498,duration,nagelkerke,63,quality_level,0.13860905819468033,0.30273372272417676
UCI498,duration,nagelkerke,63,rung,0.07743375905359214,0.16309789329434574
UCI498,duration,nagelkerke,64,learner,0.15165294469596358,0.3944288948039784
UCI498,duration,nagelkerke,64,split,0.17236363791592588,0.2533745287157883
UCI498,duration,nagelkerke,64,quality_level,0.272602337928997,0.4986107264882177
UCI498,duration,nagelkerke,64,rung,0.07546176347981523,0.2086561064237456
UCI498,duration,nagelkerke,65,learner,0.2932503201865408,0.5959150135878335
UCI498,duration,nagelkerke,65,split,0.08408307512002824,0.24640958246411088
UCI498,duration,nagelkerke,65,quality_level,0.21669478178750795,0.39849152466448845
UCI498,duration,nagelkerke,65,rung,0.06266112355482004,0.11845224924909425
UCI498,duration,nagelkerke,66,learner,0.2532995203704735,0.48176553247635573
UCI498,duration,nagelkerke,66,split,0.040534686328518664,0.1250702392533048
UCI498,duration,nagelkerke,66,quality_level,0.3554287359549473,0.5653907359746948
UCI498,duration,nagelkerke,66,rung,0.05370352354011482,0.1728144715216898
UCI498,duration,nagelkerke,67,learner,0.32080341518643735,0.5523789644518596
UCI498,duration,nagelkerke,67,split,0.009713428548357486,0.04380509193683945
UCI498,duration,nagelkerke,67,quality_level,0.30836761335215135,0.5291471968217447
UCI498,duration,nagelkerke,67,rung,0.1130405823293871,0.14566326144466285
UCI498,duration,nagelkerke,68,learner,0.28518180006177574,0.5476013391038692
UCI498,duration,nagelkerke,68,split,0.0008945094616299691,0.13725197663017571
UCI498,duration,nagelkerke,68,quality_level,0.29544251355606277,0.46537405699271234
UCI498,duration,nagelkerke,68,rung,0.08007726969902933,0.25196443954257075
UCI498,duration,nagelkerke,69,learner,0.2279721856112909,0.48366080091600994
UCI498,duration,nagelkerke,69,split,0.0047790077881605586,0.09295334655392165
UCI498,duration,nagelkerke,69,quality_level,0.33213799908548963,0.5788048669528197
UCI498,duration,nagelkerke,69,rung,0.1087813291576862,0.21459042470110948
UCI498,duration,nagelkerke,70,learner,0.3996018149833979,0.6209241340980729
UCI498,duration,nagelkerke,70,split,0.00035855773422611796,0.02820107292231183
UCI498,duration,nagelkerke,70,quality_level,0.3269868914443183,0.5407328710014022
UCI498,duration,nagelkerke,70,rung,0.03178567702834146,0.06182663383755421
UCI498,duration,nagelkerke,71,learner,0.1901575552121569,0.4023450188581687
UCI498,duration,nagelkerke,71,split,0.15678386599525893,0.1922982228761706
UCI498,duration,nagelkerke,71,quality_level,0.3039195919522912,0.5133814523504118
UCI498,duration,nagelkerke,71,rung,0.09866722154597854,0.18505492893435407
UCI498,duration,nagelkerke,72,learner,0.2899408921080904,0.524276811383083
UCI498,duration,nagelkerke,72,split,0.05616362125475174,0.10199577427718946
UCI498,duration,nagelkerke,72,quality_level,0.28781843853746375,0.49560234644872747
UCI498,duration,nagelkerke,72,rung,0.08706503923498243,0.1803746597530191
UCI498,duration,nagelkerke,73,learner,0.3168200379853101,0.5343017400876898
UCI498,duration,nagelkerke,73,split,0.0154414676865628,0.07446553802864017
UCI498,duration,nagelkerke,73,quality_level,0.3011896562314141,0.4896742519060511
UCI498,duration,nagelkerke,73,rung,0.11036204159434992,0.1874790774192279
UCI498,duration,nagelkerke,74,learner,0.19226398154209257,0.601417632602302
UCI498,duration,nagelkerke,74,split,0.015166108152863669,0.08377384376092029
UCI498,duration,nagelkerke,74,quality_level,0.35702476874565225,0.7216051003642935
UCI498,duration,nagelkerke,74,rung,0.006950133431769353,0.10819256323086106
UCI498,duration,nagelkerke,75,learner,0.22541312536861413,0.5468880772724416
UCI498,duration,nagelkerke,75,split,0.0005719661557095475,0.09199458895731648
UCI498,duration,nagelkerke,75,quality_level,0.38573935326979064,0.6936260979899814
UCI498,duration,nagelkerke,75,rung,0.02455308779974722,0.08966509530724555
UCI498,duration,nagelkerke,76,learner,0.285385386977192,0.5705782409859006
UCI498,duration,nagelkerke,76,split,0.037661053238773265,0.12428872441897107
UCI498,duration,nagelkerke,76,quality_level,0.26224568096158213,0.4960089140556771
UCI498,duration,nagelkerke,76,rung,0.08270447207044172,0.17975756662981612
UCI498,duration,nagelkerke,77,learner,0.23929469086586513,0.5148747347254325
UCI498,duration,nagelkerke,77,split,0.06585648710994647,0.1516727578583039
UCI498,duration,nagelkerke,77,quality_level,0.30413697265663514,0.5425752812692108
UCI498,duration,nagelkerke,77,rung,0.06114486569203737,0.16541399398637197
UCI498,duration,nagelkerke,78,learner,0.23603397159503525,0.5334430641988245
UCI498,duration,nagelkerke,78,split,0.019466863651111017,0.2897331946805668
UCI498,duration,nagelkerke,78,quality_level,0.11360814806273069,0.36899782438089207
UCI498,duration,nagelkerke,78,rung,0.17620661214955785,0.4049466512925896
UCI498,duration,nagelkerke,79,learner,0.4436283268087835,0.6215651349537797
UCI498,duration,nagelkerke,79,split,0.010687580622809991,0.10902046550618408
UCI498,duration,nagelkerke,79,quality_level,0.1731742638239081,0.29697947964179783
UCI498,duration,nagelkerke,79,rung,0.13892421569758023,0.23748365824494458
UCI498,handover,ap,0,learner,0.005951786166658527,0.08086499894501369
UCI498,handover,ap,0,split,0.016717210495831445,0.056284017212091725
UCI498,handover,ap,0,quality_level,0.03666021681673567,0.08830716037628371
UCI498,handover,ap,0,rung,0.8147783825313936,0.923148860927787
UCI498,handover,ap,1,learner,0.002413883795014861,0.14581286891428144
UCI498,handover,ap,1,split,0.013212902873138607,0.10624981104671742
UCI498,handover,ap,1,quality_level,0.027605309415697606,0.0856973532912131
UCI498,handover,ap,1,rung,0.701364028681373,0.9450118702690113
UCI498,handover,ap,2,learner,0.009220932109909617,0.034711850783743
UCI498,handover,ap,2,split,0.13509775366315158,0.1811580480956553
UCI498,handover,ap,2,quality_level,0.02335251588026143,0.0692976085067446
UCI498,handover,ap,2,rung,0.733122055242609,0.8245586961681987
UCI498,handover,ap,3,learner,5.4615180430761143e-05,0.0505450589150766
UCI498,handover,ap,3,split,0.0071827463281284,0.05756240126382631
UCI498,handover,ap,3,quality_level,0.07990849773812199,0.13414288571437594
UCI498,handover,ap,3,rung,0.8070055764253634,0.8903337790090626
UCI498,handover,ap,4,learner,0.00042418837684819,0.11679882757280564
UCI498,handover,ap,4,split,0.013126166442115223,0.04341644393947222
UCI498,handover,ap,4,quality_level,0.014834099826862202,0.05245351745230718
UCI498,handover,ap,4,rung,0.8052254903281877,0.9625588725020816
UCI498,handover,ap,5,learner,0.00042585486502733284,0.04677521077516127
UCI498,handover,ap,5,split,0.012508034096390728,0.09122151764845729
UCI498,handover,ap,5,quality_level,0.0652999897611833,0.16614504681508485
UCI498,handover,ap,5,rung,0.751530478100324,0.8883590821789086
UCI498,handover,ap,6,learner,0.026751006839241875,0.13429723728603163
UCI498,handover,ap,6,split,0.000922210781679941,0.12485752129303004
UCI498,handover,ap,6,quality_level,0.12529289039056618,0.2674279481482621
UCI498,handover,ap,6,rung,0.5997953857172242,0.7962699681512148
UCI498,handover,ap,7,learner,1.4196012615088257e-05,0.017514913602169082
UCI498,handover,ap,7,split,0.0050699215626329305,0.02209368788097503
UCI498,handover,ap,7,quality_level,0.024889112702169838,0.06221446680536561
UCI498,handover,ap,7,rung,0.9158570075315676,0.9567413635340536
UCI498,handover,ap,8,learner,0.001938396574217456,0.0521510803237153
UCI498,handover,ap,8,split,0.00781919413892688,0.1280028713837897
UCI498,handover,ap,8,quality_level,0.046561789126763446,0.11211614789889754
UCI498,handover,ap,8,rung,0.7671167162883432,0.9303710750810136
UCI498,handover,ap,9,learner,0.004127248923399351,0.03671603699941023
UCI498,handover,ap,9,split,0.020201132025413005,0.05934664247889109
UCI498,handover,ap,9,quality_level,0.0726282530442865,0.146188758215197
UCI498,handover,ap,9,rung,0.7879357381195715,0.8916997656409695
UCI498,handover,ap,10,learner,4.106755675036836e-05,0.05947949091775556
UCI498,handover,ap,10,split,0.03961118862889161,0.059891661100868215
UCI498,handover,ap,10,quality_level,0.037332646643789394,0.05885236142440664
UCI498,handover,ap,10,rung,0.8389481244528224,0.9136355782830906
UCI498,handover,ap,11,learner,0.01958963602513625,0.04800707716699258
UCI498,handover,ap,11,split,0.009820144781449753,0.05400816680231462
UCI498,handover,ap,11,quality_level,0.028476591578986018,0.07512798696988517
UCI498,handover,ap,11,rung,0.8543023358828666,0.9264558063625317
UCI498,handover,ap,12,learner,0.02227725579024017,0.05788915024686904
UCI498,handover,ap,12,split,0.06528555584641357,0.13368919853230254
UCI498,handover,ap,12,quality_level,0.03309281536418382,0.054965520332907095
UCI498,handover,ap,12,rung,0.7835581846232607,0.869856834734793
UCI498,handover,ap,13,learner,0.00546129257403623,0.11059252223654996
UCI498,handover,ap,13,split,0.041203526924609025,0.12415503475521063
UCI498,handover,ap,13,quality_level,0.025775337913495153,0.09706163644382815
UCI498,handover,ap,13,rung,0.7288460118496295,0.9001731400748861
UCI498,handover,ap,14,learner,0.014853612945825767,0.06224486390968785
UCI498,handover,ap,14,split,0.0002485272045469646,0.07076081514870147
UCI498,handover,ap,14,quality_level,0.02842469092538481,0.07497387466447451
UCI498,handover,ap,14,rung,0.8406848554494414,0.9332139960528619
UCI498,handover,ap,15,learner,6.332191238015695e-05,0.04081936703837453
UCI498,handover,ap,15,split,0.16287650609576293,0.2610466304528345
UCI498,handover,ap,15,quality_level,0.03439184995387531,0.1453750208127404
UCI498,handover,ap,15,rung,0.6238955753596871,0.7726096624481543
UCI498,handover,ap,16,learner,0.014025921448169398,0.07664740547339449
UCI498,handover,ap,16,split,0.02626536078751346,0.12093921411422302
UCI498,handover,ap,16,quality_level,0.019381300351663407,0.04727805737044094
UCI498,handover,ap,16,rung,0.8016143813010784,0.9350457044663214
UCI498,handover,ap,17,learner,0.0018299658859026416,0.022587104930908333
UCI498,handover,ap,17,split,0.10553800362958894,0.18886412683005827
UCI498,handover,ap,17,quality_level,0.03288024164946453,0.08820371701198079
UCI498,handover,ap,17,rung,0.7485897656875534,0.8301181624004588
UCI498,handover,ap,18,learner,0.001685470290327544,0.039881749883581175
UCI498,handover,ap,18,split,0.0023416933395907532,0.03727393020871522
UCI498,handover,ap,18,quality_level,0.012070067420468473,0.08390518378256422
UCI498,handover,ap,18,rung,0.8770175967615051,0.9542798540493188
UCI498,handover,ap,19,learner,0.0037411506527459918,0.10860242479414968
UCI498,handover,ap,19,split,0.012063581382227932,0.12545643418081145
UCI498,handover,ap,19,quality_level,0.020750579905767372,0.1028645966272719
UCI498,handover,ap,19,rung,0.7604057816149605,0.9144075917019076
UCI498,handover,ap,20,learner,0.007765304035016547,0.03961926145450736
UCI498,handover,ap,20,split,0.09176343152874038,0.20187983991317907
UCI498,handover,ap,20,quality_level,0.01231775026991852,0.059028813088300824
UCI498,handover,ap,20,rung,0.7310081854533448,0.8751617542692869
UCI498,handover,ap,21,learner,0.030288735586804977,0.05018483721299811
UCI498,handover,ap,21,split,0.00130210555298325,0.022276497386406136
UCI498,handover,ap,21,quality_level,0.01898190799464209,0.07779397371124182
UCI498,handover,ap,21,rung,0.8799397609332112,0.9370740963171882
UCI498,handover,ap,22,learner,0.004645523800603573,0.03794198543158084
UCI498,handover,ap,22,split,0.0601104694420537,0.10681267307729193
UCI498,handover,ap,22,quality_level,0.05399507619370228,0.1086608941570106
UCI498,handover,ap,22,rung,0.7810674898189219,0.8551158142796446
UCI498,handover,ap,23,learner,0.008907375448532566,0.053653111686026926
UCI498,handover,ap,23,split,0.003088875368535447,0.03333213871058144
UCI498,handover,ap,23,quality_level,0.010436531437473723,0.05366401702536163
UCI498,handover,ap,23,rung,0.898064411569235,0.9717486539535481
UCI498,handover,ap,24,learner,0.0031211400952718643,0.022710966328630205
UCI498,handover,ap,24,split,0.005944276757593316,0.03430112855046111
UCI498,handover,ap,24,quality_level,0.02333461977956373,0.059737955208680034
UCI498,handover,ap,24,rung,0.8960623116406408,0.9611648299482528
UCI498,handover,ap,25,learner,0.0007319767828144197,0.04512534919068663
UCI498,handover,ap,25,split,0.006447958451356892,0.040060856881349395
UCI498,handover,ap,25,quality_level,0.011411856937371415,0.04220600590773781
UCI498,handover,ap,25,rung,0.8928513401675084,0.9667481163129136
UCI498,handover,ap,26,learner,0.0006436868355136382,0.07332570891699715
UCI498,handover,ap,26,split,0.0006892976826048651,0.009302687927962613
UCI498,handover,ap,26,quality_level,0.018483202852201744,0.041185604699197596
UCI498,handover,ap,26,rung,0.8836267553976759,0.9774056566468876
UCI498,handover,ap,27,learner,0.0011206521303103788,0.047597721058996435
UCI498,handover,ap,27,split,0.06796940831699551,0.15988322793109158
UCI498,handover,ap,27,quality_level,0.018757311126712174,0.07253199989816393
UCI498,handover,ap,27,rung,0.7499059958741325,0.8979271783485702
UCI498,handover,ap,28,learner,0.0028981872772057783,0.018992684266601983
UCI498,handover,ap,28,split,0.004446754584656451,0.029300253028761918
UCI498,handover,ap,28,quality_level,0.059624083897830776,0.10400115226987804
UCI498,handover,ap,28,rung,0.8812494246122892,0.9169863754214168
UCI498,handover,ap,29,learner,0.0033154354169300094,0.037576742100613875
UCI498,handover,ap,29,split,0.03612084714620413,0.08017546051243395
UCI498,handover,ap,29,quality_level,0.012039590250299137,0.04287169891688653
UCI498,handover,ap,29,rung,0.8609915671804544,0.9355861374272066
UCI498,handover,ap,30,learner,0.0029334306768921724,0.06550822098046333
UCI498,handover,ap,30,split,5.330962652494507e-06,0.033211407178363954
UCI498,handover,ap,30,quality_level,0.09337113040418586,0.18424464003286922
UCI498,handover,ap,30,rung,0.798072435475477,0.8615301274983238
UCI498,handover,ap,31,learner,0.0011010720743693996,0.10027830840508209
UCI498,handover,ap,31,split,0.003444282014789864,0.019208810483604323
UCI498,handover,ap,31,quality_level,0.03179896765266544,0.09067181990605379
UCI498,handover,ap,31,rung,0.8157879581943199,0.9479454382221281
UCI498,handover,ap,32,learner,0.05421187263778891,0.12131245882675183
UCI498,handover,ap,32,split,0.06902303241944377,0.12970814747073073
UCI498,handover,ap,32,quality_level,0.01177688890472059,0.07680995355998517
UCI498,handover,ap,32,rung,0.7523533549560265,0.8334105877808768
UCI498,handover,ap,33,learner,0.001078807677715222,0.03380282773389613
UCI498,handover,ap,33,split,0.0010110894573057028,0.05863843373989539
UCI498,handover,ap,33,quality_level,0.009787806503988025,0.06620890230790366
UCI498,handover,ap,33,rung,0.87319877441206,0.9796774135952047
UCI498,handover,ap,34,learner,0.0022660485837502397,0.013821563357425426
UCI498,handover,ap,34,split,0.0014651712921588888,0.014547637519599803
UCI498,handover,ap,34,quality_level,0.05341809897086275,0.11905593463026173
UCI498,handover,ap,34,rung,0.8701845914865205,0.9336260091511356
UCI498,handover,ap,35,learner,0.03138243172512266,0.07249414518135228
UCI498,handover,ap,35,split,0.008890661570152994,0.059743732601435
UCI498,handover,ap,35,quality_level,0.06527273497071297,0.1379445095618703
UCI498,handover,ap,35,rung,0.7760061274660542,0.8678468948994723
UCI498,handover,ap,36,learner,0.015807496278591557,0.05681102603074254
UCI498,handover,ap,36,split,0.025216050896957453,0.12681036426407025
UCI498,handover,ap,36,quality_level,0.059597434552261894,0.12428819067355179
UCI498,handover,ap,36,rung,0.7328920135128899,0.8769120720657889
UCI498,handover,ap,37,learner,0.0051240004111439575,0.06874275185114471
UCI498,handover,ap,37,split,0.02472967181352091,0.08165309779183659
UCI498,handover,ap,37,quality_level,0.004424029929469602,0.037561900350323606
UCI498,handover,ap,37,rung,0.8571546929828595,0.9529397535423199
UCI498,handover,ap,38,learner,0.0003728480557292734,0.02649531719748592
UCI498,handover,ap,38,split,3.821378813788681e-05,0.03482284713144289
UCI498,handover,ap,38,quality_level,0.03299096873358104,0.0762804342833479
UCI498,handover,ap,38,rung,0.8855655098383054,0.9559768084845358
UCI498,handover,ap,39,learner,0.0014618727748398096,0.053080308761526515
UCI498,handover,ap,39,split,0.14738128106692763,0.23127913517448673
UCI498,handover,ap,39,quality_level,0.03947303773040843,0.1149453399730784
UCI498,handover,ap,39,rung,0.6332173782847769,0.7891342758698794
UCI498,handover,ap,40,learner,0.030617881415315178,0.10943959500863659
UCI498,handover,ap,40,split,0.07288609150222808,0.19080294907078796
UCI498,handover,ap,40,quality_level,0.04538315554341436,0.12926976054896328
UCI498,handover,ap,40,rung,0.6736676547733282,0.8350282327618299
UCI498,handover,ap,41,learner,0.002334571788348237,0.06629969052404458
UCI498,handover,ap,41,split,0.031365252728424706,0.107435977969836
UCI498,handover,ap,41,quality_level,0.0676516106526049,0.126114348357128
UCI498,handover,ap,41,rung,0.7331719861667436,0.886132383596369
UCI498,handover,ap,42,learner,0.017229908364380188,0.0730241063166066
UCI498,handover,ap,42,split,0.07317075884669479,0.12930122113840775
UCI498,handover,ap,42,quality_level,0.013474426484680337,0.054116232048843596
UCI498,handover,ap,42,rung,0.8061494474148901,0.8763806300370527
UCI498,handover,ap,43,learner,0.0009163183679470826,0.037931922839056664
UCI498,handover,ap,43,split,0.14858237835261479,0.2579583671542423
UCI498,handover,ap,43,quality_level,0.028909320120866663,0.0779029025740936
UCI498,handover,ap,43,rung,0.654848562438275,0.8026045330916071
UCI498,handover,ap,44,learner,0.0001695673796540566,0.05841865399874784
UCI498,handover,ap,44,split,0.00823190705433348,0.04560951422849078
UCI498,handover,ap,44,quality_level,0.09512433261472793,0.17634034105919044
UCI498,handover,ap,44,rung,0.7773862187896589,0.8770684175997195
UCI498,handover,ap,45,learner,2.148617455332113e-05,0.03763930944388286
UCI498,handover,ap,45,split,0.026123656602337408,0.07079937647156676
UCI498,handover,ap,45,quality_level,0.034924257886105654,0.0938653548694713
UCI498,handover,ap,45,rung,0.8273601662585788,0.9234796469829435
UCI498,handover,ap,46,learner,0.014362289039606915,0.045061439188381
UCI498,handover,ap,46,split,0.025779287714095038,0.05390841897222549
UCI498,handover,ap,46,quality_level,0.0159495613152069,0.053622046106356895
UCI498,handover,ap,46,rung,0.8768463686601821,0.9340392050608457
UCI498,handover,ap,47,learner,0.0014943501753423372,0.052721297080146515
UCI498,handover,ap,47,split,0.0033262960245415848,0.03618496040597833
UCI498,handover,ap,47,quality_level,0.011775354285902559,0.08248458245597892
UCI498,handover,ap,47,rung,0.8790354984860621,0.9646536339059111
UCI498,handover,ap,48,learner,0.0002516532375700155,0.08636205144654731
UCI498,handover,ap,48,split,0.0080009461389344,0.0789982538731118
UCI498,handover,ap,48,quality_level,0.033449763677465626,0.09503464005343837
UCI498,handover,ap,48,rung,0.8073811568838943,0.9333901647522382
UCI498,handover,ap,49,learner,0.012042769149350182,0.07169862049822047
UCI498,handover,ap,49,split,0.07349797003795996,0.10633673064091335
UCI498,handover,ap,49,quality_level,0.05509450177064474,0.10108107787427603
UCI498,handover,ap,49,rung,0.7569949937707804,0.8394714745676697
UCI498,handover,ap,50,learner,2.3256261807653382e-05,0.0645249128607842
UCI498,handover,ap,50,split,0.0037513875781389544,0.12221647377178312
UCI498,handover,ap,50,quality_level,0.027782233027182458,0.07635970328456379
UCI498,handover,ap,50,rung,0.8096459204406671,0.947175921347225
UCI498,handover,ap,51,learner,0.0031501211817008402,0.021185874727031408
UCI498,handover,ap,51,split,0.0014442929019262102,0.07190351720651655
UCI498,handover,ap,51,quality_level,0.025895668933223683,0.057546920604447334
UCI498,handover,ap,51,rung,0.8674913353077289,0.9554811232959383
UCI498,handover,ap,52,learner,0.006221472421020227,0.03660844645967906
UCI498,handover,ap,52,split,0.010357736670918691,0.03794938825375862
UCI498,handover,ap,52,quality_level,0.026250014867019167,0.07438235002386061
UCI498,handover,ap,52,rung,0.8708905306603479,0.9483697954067404
UCI498,handover,ap,53,learner,0.007812403740883599,0.05157752502211654
UCI498,handover,ap,53,split,0.002769300055521404,0.15267744625211246
UCI498,handover,ap,53,quality_level,0.015673434234461204,0.08681961602419118
UCI498,handover,ap,53,rung,0.7703873833820994,0.9375159521812497
UCI498,handover,ap,54,learner,0.00394689984817054,0.0630263667230156
UCI498,handover,ap,54,split,0.037294258913929915,0.09600575081197328
UCI498,handover,ap,54,quality_level,0.12077821826107836,0.21447966375024077
UCI498,handover,ap,54,rung,0.6921763729095041,0.8066209829189274
UCI498,handover,ap,55,learner,0.009739047445428672,0.07047093563297901
UCI498,handover,ap,55,split,0.00023190251396799805,0.0452116111199334
UCI498,handover,ap,55,quality_level,0.03754035811007106,0.10677363172128586
UCI498,handover,ap,55,rung,0.8315108098890981,0.9440841112329692
UCI498,handover,ap,56,learner,1.3566299178603417e-05,0.10383276683199148
UCI498,handover,ap,56,split,0.020777613690065144,0.05981692969113237
UCI498,handover,ap,56,quality_level,0.004708281725978362,0.05620617961027272
UCI498,handover,ap,56,rung,0.8230236515786964,0.9499566517092707
UCI498,handover,ap,57,learner,0.006235792734148038,0.05323528486224616
UCI498,handover,ap,57,split,0.003967284864095763,0.03351916691819984
UCI498,handover,ap,57,quality_level,0.057138412560057174,0.0952580713494073
UCI498,handover,ap,57,rung,0.8238109871218289,0.9303460528964039
UCI498,handover,ap,58,learner,6.266967502884045e-05,0.05778206390078711
UCI498,handover,ap,58,split,0.0020535080167352585,0.09459465363848327
UCI498,handover,ap,58,quality_level,0.028700832268072976,0.08259309096368513
UCI498,handover,ap,58,rung,0.8412291919601445,0.941134853311518
UCI498,handover,ap,59,learner,0.022977329843590095,0.05398115874172784
UCI498,handover,ap,59,split,0.0005053519722818574,0.057134127063275274
UCI498,handover,ap,59,quality_level,0.09386814680515246,0.1423183829087144
UCI498,handover,ap,59,rung,0.766434859182053,0.8690626530479865
UCI498,handover,ap,60,learner,0.014353191472414952,0.10161071684493285
UCI498,handover,ap,60,split,0.008059279531113633,0.08453687235895355
UCI498,handover,ap,60,quality_level,0.04749123329064011,0.13154079851644143
UCI498,handover,ap,60,rung,0.7765962822764888,0.8808609896789922
UCI498,handover,ap,61,learner,0.0006986932700333436,0.04768667015132618
UCI498,handover,ap,61,split,0.01187746447734453,0.033954372231279104
UCI498,handover,ap,61,quality_level,0.07824556915380293,0.143801210322321
UCI498,handover,ap,61,rung,0.8025232783072376,0.8966698409779397
UCI498,handover,ap,62,learner,0.0022171100248788134,0.09248583396023916
UCI498,handover,ap,62,split,0.054795047815868664,0.1163529225617279
UCI498,handover,ap,62,quality_level,0.02275224081971792,0.07486955994452515
UCI498,handover,ap,62,rung,0.757237829644478,0.8950188968347701
UCI498,handover,ap,63,learner,0.002934619108163721,0.04763083503297805
UCI498,handover,ap,63,split,0.0012851656383206103,0.049284497880966865
UCI498,handover,ap,63,quality_level,0.06761389473479752,0.1548146416329793
UCI498,handover,ap,63,rung,0.795556986288876,0.9120066067918031
UCI498,handover,ap,64,learner,0.012764863997657824,0.045430190601963565
UCI498,handover,ap,64,split,0.019971534128747224,0.07034508108018506
UCI498,handover,ap,64,quality_level,0.010865580819138354,0.05942144661703371
UCI498,handover,ap,64,rung,0.8616614820625295,0.9319856720660992
UCI498,handover,ap,65,learner,0.003695024474243409,0.03422949947383664
UCI498,handover,ap,65,split,0.016207544653432066,0.045056789341128486
UCI498,handover,ap,65,quality_level,0.012433480088175915,0.047349656622579846
UCI498,handover,ap,65,rung,0.9118215126380647,0.9589678640170879
UCI498,handover,ap,66,learner,0.03545972009560594,0.08249979879121963
UCI498,handover,ap,66,split,0.002706393793169329,0.03290258625776183
UCI498,handover,ap,66,quality_level,0.021392179720672606,0.09170344959547533
UCI498,handover,ap,66,rung,0.8145275468671223,0.9364508924864858
UCI498,handover,ap,67,learner,0.010966834114571156,0.07088858599186819
UCI498,handover,ap,67,split,0.005240409501782898,0.06710652461077211
UCI498,handover,ap,67,quality_level,0.033158943531932376,0.08050524071903552
UCI498,handover,ap,67,rung,0.8288528603467604,0.9328448003446591
UCI498,handover,ap,68,learner,0.002012249657634178,0.01901676784189462
UCI498,handover,ap,68,split,0.003620015188315736,0.024590728752035586
UCI498,handover,ap,68,quality_level,0.03990271405309754,0.07979722111900407
UCI498,handover,ap,68,rung,0.8968428268393157,0.9492584961010947
UCI498,handover,ap,69,learner,0.009579309871114243,0.09134120479664576
UCI498,handover,ap,69,split,0.007243216231146915,0.07529706454881908
UCI498,handover,ap,69,quality_level,0.033215077317802474,0.09398892633379469
UCI498,handover,ap,69,rung,0.7983956329382393,0.9084430544760027
UCI498,handover,ap,70,learner,1.4604991395880384e-05,0.041165610370488714
UCI498,handover,ap,70,split,0.01820955048147528,0.04493670048660943
UCI498,handover,ap,70,quality_level,0.013610894440367022,0.04014312990618843
UCI498,handover,ap,70,rung,0.8972631883628707,0.9540146227401696
UCI498,handover,ap,71,learner,0.005359649461924249,0.08439192266315204
UCI498,handover,ap,71,split,0.018611080244454774,0.0456035528955016
UCI498,handover,ap,71,quality_level,0.04118853989104694,0.0913166229963318
UCI498,handover,ap,71,rung,0.8209582279045678,0.9055880696368461
UCI498,handover,ap,72,learner,0.0044866674293532055,0.0780170159010056
UCI498,handover,ap,72,split,0.0014817653052181198,0.025913729536633713
UCI498,handover,ap,72,quality_level,0.011317900284717164,0.04855500107582907
UCI498,handover,ap,72,rung,0.8814866848134204,0.9801922929965288
UCI498,handover,ap,73,learner,0.001952038724541374,0.03709635403058523
UCI498,handover,ap,73,split,0.001462682297071142,0.04806558518857539
UCI498,handover,ap,73,quality_level,0.0669865240836227,0.1666187248137699
UCI498,handover,ap,73,rung,0.8048768085546895,0.8978430441186086
UCI498,handover,ap,74,learner,0.007025589484515146,0.03783243853439033
UCI498,handover,ap,74,split,0.0030706144108498842,0.0272115238548957
UCI498,handover,ap,74,quality_level,0.0866934174442512,0.1478636591004383
UCI498,handover,ap,74,rung,0.8127950602150759,0.8897740616253564
UCI498,handover,ap,75,learner,0.005619262737761005,0.0455785478047684
UCI498,handover,ap,75,split,0.012913520229734807,0.0235615188495266
UCI498,handover,ap,75,quality_level,0.038151501704057254,0.08189980101736585
UCI498,handover,ap,75,rung,0.862257341279403,0.9379277419939926
UCI498,handover,ap,76,learner,0.0023172906344472955,0.04816618138108818
UCI498,handover,ap,76,split,0.14895240638771648,0.24707933114227892
UCI498,handover,ap,76,quality_level,0.03545782141983018,0.09273674264111374
UCI498,handover,ap,76,rung,0.6310293543507689,0.8016457996354012
UCI498,handover,ap,77,learner,0.0009493171861847387,0.03318404676995037
UCI498,handover,ap,77,split,0.007188557513119085,0.026040523569387266
UCI498,handover,ap,77,quality_level,0.02649574105216672,0.05425031432215581
UCI498,handover,ap,77,rung,0.9074087304316871,0.9533199842106369
UCI498,handover,ap,78,learner,0.0029640697471551777,0.0350122208802152
UCI498,handover,ap,78,split,0.006532987123497213,0.04235410146468336
UCI498,handover,ap,78,quality_level,0.052719277075513396,0.09481233648293486
UCI498,handover,ap,78,rung,0.8546245202509876,0.9367503614016813
UCI498,handover,ap,79,learner,0.015163313716718864,0.06214016445258554
UCI498,handover,ap,79,split,0.028248708818240667,0.06365562863872798
UCI498,handover,ap,79,quality_level,0.07374901404467459,0.14543248438680906
UCI498,handover,ap,79,rung,0.7692187205752836,0.8603517628912902
