log,target,metric,measure,component,order,share,scale
UCI498,handover,logloss_skill,reference,split,1,0.07617896279637013,raw-within-metric
UCI498,handover,logloss_skill,reference,quality_level,1,0.06571468441590075,raw-within-metric
UCI498,handover,logloss_skill,reference,rung,1,0.3140154464492365,raw-within-metric
UCI498,handover,logloss_skill,reference,learner+split,2,0.03572003825271522,raw-within-metric
UCI498,handover,logloss_skill,reference,learner+quality_level,2,0.03952243951519434,raw-within-metric
UCI498,handover,logloss_skill,reference,learner+rung,2,0.04505198888035525,raw-within-metric
UCI498,handover,logloss_skill,reference,split+quality_level,2,0.006349508491254014,raw-within-metric
UCI498,handover,logloss_skill,reference,split+rung,2,0.11003844279466697,raw-within-metric
UCI498,handover,logloss_skill,reference,quality_level+rung,2,0.026783204624903016,raw-within-metric
UCI498,handover,logloss_skill,reference,learner+split+quality_level,3,0.0042248256925483795,raw-within-metric
UCI498,handover,logloss_skill,reference,learner+split+rung,3,0.0359281687083047,raw-within-metric
UCI498,handover,logloss_skill,reference,learner+quality_level+rung,3,0.019087204007084996,raw-within-metric
UCI498,handover,logloss_skill,reference,split+quality_level+rung,3,0.015891813007606396,raw-within-metric
UCI498,handover,logloss_skill,reference,learner+split+quality_level+rung,4,0.010809716099705534,raw-within-metric
UCI498,handover,nagelkerke,reference,learner,1,0.14567336983520926,raw-within-metric
UCI498,handover,nagelkerke,reference,split,1,0.07644444779986657,raw-within-metric
UCI498,handover,nagelkerke,reference,quality_level,1,0.0542232679288785,raw-within-metric
UCI498,handover,nagelkerke,reference,rung,1,0.29404249064477095,raw-within-metric
UCI498,handover,nagelkerke,reference,learner+split,2,0.025699041610335517,raw-within-metric
UCI498,handover,nagelkerke,reference,learner+quality_level,2,0.03236923197841468,raw-within-metric
UCI498,handover,nagelkerke,reference,learner+rung,2,0.0776408764692673,raw-within-metric
UCI498,handover,nagelkerke,reference,split+quality_level,2,0.0064181845059819555,raw-within-metric
UCI498,handover,nagelkerke,reference,split+rung,2,0.145261916198284,raw-within-metric
UCI498,handover,nagelkerke,reference,quality_level+rung,2,0.04367042957747852,raw-within-metric
UCI498,handover,nagelkerke,reference,learner+split+quality_level,3,0.0031752578690888767,raw-within-metric
UCI498,handover,nagelkerke,reference,learner+split+rung,3,0.040513195216164526,raw-within-metric
UCI498,handover,nagelkerke,reference,learner+quality_level+rung,3,0.02557317061332574,raw-within-metric
UCI498,handover,nagelkerke,reference,split+quality_level+rung,3,0.018373161923695886,raw-within-metric
UCI498,handover,nagelkerke,reference,learner+split+quality_level+rung,4,0.010921957829237636,raw-within-metric
BPIC13_closed,handover,ap,concentrated,learner,1,0.00022286277730005412,raw-within-metric
BPIC13_closed,handover,ap,concentrated,split,1,0.341081864103768,raw-within-metric
BPIC13_closed,handover,ap,concentrated,quality_level,1,0.0508721985376443,raw-within-metric
BPIC13_closed,handover,ap,concentrated,rung,1,0.18858209711488289,raw-within-metric
BPIC13_closed,handover,ap,concentrated,learner+split,2,0.16694944924393093,raw-within-metric
BPIC13_closed,handover,ap,concentrated,learner+quality_level,2,0.03203235042915737,raw-within-metric
BPIC13_closed,handover,ap,concentrated,learner+rung,2,0.024826885855942143,raw-within-metric
BPIC13_closed,handover,ap,concentrated,split+quality_level,2,0.05732740750123189,raw-within-metric
BPIC13_closed,handover,ap,concentrated,split+rung,2,0.06163411771218714,raw-within-metric
BPIC13_closed,handover,ap,concentrated,quality_level+rung,2,0.00993267477543718,raw-within-metric
BPIC13_closed,handover,ap,concentrated,learner+split+quality_level,3,0.012392450369446003,raw-within-metric
BPIC13_closed,handover,ap,concentrated,learner+split+rung,3,0.03895212314556601,raw-within-metric
BPIC13_closed,handover,ap,concentrated,learner+quality_level+rung,3,0.006035986365717405,raw-within-metric
BPIC13_closed,handover,ap,concentrated,split+quality_level+rung,3,0.005550510634451316,raw-within-metric
BPIC13_closed,handover,ap,concentrated,learner+split+quality_level+rung,4,0.0036070214333373397,raw-within-metric
BPIC13_closed,handover,auc,concentrated,learner,1,0.1396976764914111,raw-within-metric
BPIC13_closed,handover,auc,concentrated,split,1,0.22891428245237286,raw-within-metric
BPIC13_closed,handover,auc,concentrated,quality_level,1,0.028159634559856993,raw-within-metric
BPIC13_closed,handover,auc,concentrated,rung,1,0.20703380225018553,raw-within-metric
BPIC13_closed,handover,auc,concentrated,learner+split,2,0.051053819634275764,raw-within-metric
BPIC13_closed,handover,auc,concentrated,learner+quality_level,2,0.008403918448845069,raw-within-metric
BPIC13_closed,handover,auc,concentrated,learner+rung,2,0.08488522658008142,raw-within-metric
BPIC13_closed,handover,auc,concentrated,split+quality_level,2,0.03226100238595529,raw-within-metric
BPIC13_closed,handover,auc,concentrated,split+rung,2,0.15068948380018063,raw-within-metric
BPIC13_closed,handover,auc,concentrated,quality_level+rung,2,0.009158164230364198,raw-within-metric
BPIC13_closed,handover,auc,concentrated,learner+split+quality_level,3,0.009628742285328494,raw-within-metric
BPIC13_closed,handover,auc,concentrated,learner+split+rung,3,0.031828817171866225,raw-within-metric
BPIC13_closed,handover,auc,concentrated,learner+quality_level+rung,3,0.005168627533280907,raw-within-metric
BPIC13_closed,handover,auc,concentrated,split+quality_level+rung,3,0.007406629069510041,raw-within-metric
BPIC13_closed,handover,auc,concentrated,learner+split+quality_level+rung,4,0.005710173106485547,raw-within-metric
BPIC13_closed,handover,brier_skill,concentrated,learner,1,0.01743837135713583,raw-within-metric
BPIC13_closed,handover,brier_skill,concentrated,split,1,0.23932817814330903,raw-within-metric
BPIC13_closed,handover,brier_skill,concentrated,quality_level,1,0.019048199514997782,raw-within-metric
BPIC13_closed,handover,brier_skill,concentrated,rung,1,0.1130377165349279,raw-within-metric
BPIC13_closed,handover,brier_skill,concentrated,learner+split,2,0.07334905385116543,raw-within-metric
BPIC13_closed,handover,brier_skill,concentrated,learner+quality_level,2,0.0187910427832228,raw-within-metric
BPIC13_closed,handover,brier_skill,concentrated,learner+rung,2,0.39470832572862924,raw-within-metric
BPIC13_closed,handover,brier_skill,concentrated,split+quality_level,2,0.019656763061387018,raw-within-metric
BPIC13_closed,handover,brier_skill,concentrated,split+rung,2,0.028494222850650487,raw-within-metric
BPIC13_closed,handover,brier_skill,concentrated,quality_level+rung,2,0.0028936331145840615,raw-within-metric
BPIC13_closed,handover,brier_skill,concentrated,learner+split+quality_level,3,0.024067481615015315,raw-within-metric
BPIC13_closed,handover,brier_skill,concentrated,learner+split+rung,3,0.023594909649004528,raw-within-metric
BPIC13_closed,handover,brier_skill,concentrated,learner+quality_level+rung,3,0.016519660665506482,raw-within-metric
BPIC13_closed,handover,brier_skill,concentrated,split+quality_level+rung,3,0.002527407693060355,raw-within-metric
BPIC13_closed,handover,brier_skill,concentrated,learner+split+quality_level+rung,4,0.006545033437403697,raw-within-metric
BPIC13_closed,handover,logloss_skill,concentrated,learner,1,0.3394972089252723,raw-within-metric
BPIC13_closed,handover,logloss_skill,concentrated,split,1,0.1850546142882324,raw-within-metric
BPIC13_closed,handover,logloss_skill,concentrated,quality_level,1,0.005269050685634516,raw-within-metric
BPIC13_closed,handover,logloss_skill,concentrated,rung,1,0.05689979365078957,raw-within-metric
BPIC13_closed,handover,logloss_skill,concentrated,learner+split,2,0.170780946182358,raw-within-metric
BPIC13_closed,handover,logloss_skill,concentrated,learner+quality_level,2,0.009613948842499456,raw-within-metric
BPIC13_closed,handover,logloss_skill,concentrated,learner+rung,2,0.09332838794891016,raw-within-metric
BPIC13_closed,handover,logloss_skill,concentrated,split+quality_level,2,0.016320434548632915,raw-within-metric
BPIC13_closed,handover,logloss_skill,concentrated,split+rung,2,0.011124916576548684,raw-within-metric
BPIC13_closed,handover,logloss_skill,concentrated,quality_level+rung,2,0.0013642300698814673,raw-within-metric
BPIC13_closed,handover,logloss_skill,concentrated,learner+split+quality_level,3,0.03334960517946077,raw-within-metric
BPIC13_closed,handover,logloss_skill,concentrated,learner+split+rung,3,0.061267924460236385,raw-within-metric
BPIC13_closed,handover,logloss_skill,concentrated,learner+quality_level+rung,3,0.0035572263252709895,raw-within-metric
BPIC13_closed,handover,logloss_skill,concentrated,split+quality_level+rung,3,0.0023818399684123965,raw-within-metric
BPIC13_closed,handover,logloss_skill,concentrated,learner+split+quality_level+rung,4,0.010189872347859867,raw-within-metric
BPIC13_closed,handover,nagelkerke,concentrated,learner,1,0.19666205153331245,raw-within-metric
BPIC13_closed,handover,nagelkerke,concentrated,split,1,0.11803045321259052,raw-within-metric
BPIC13_closed,handover,nagelkerke,concentrated,quality_level,1,0.0018407765461053494,raw-within-metric
BPIC13_closed,handover,nagelkerke,concentrated,rung,1,0.06789785575306893,raw-within-metric
BPIC13_closed,handover,nagelkerke,concentrated,learner+split,2,0.24427997452026892,raw-within-metric
BPIC13_closed,handover,nagelkerke,concentrated,learner+quality_level,2,0.005174025496461442,raw-within-metric
BPIC13_closed,handover,nagelkerke,concentrated,learner+rung,2,0.15308018157723324,raw-within-metric
BPIC13_closed,handover,nagelkerke,concentrated,split+quality_level,2,0.008955187512694179,raw-within-metric
BPIC13_closed,handover,nagelkerke,concentrated,split+rung,2,0.02927228044331192,raw-within-metric
BPIC13_closed,handover,nagelkerke,concentrated,quality_level+rung,2,0.0011274708764527001,raw-within-metric
BPIC13_closed,handover,nagelkerke,concentrated,learner+split+quality_level,3,0.029056605159698806,raw-within-metric
BPIC13_closed,handover,nagelkerke,concentrated,learner+split+rung,3,0.12285272558408036,raw-within-metric
BPIC13_closed,handover,nagelkerke,concentrated,learner+quality_level+rung,3,0.004130424288084756,raw-within-metric
BPIC13_closed,handover,nagelkerke,concentrated,split+quality_level+rung,3,0.003364305677469279,raw-within-metric
BPIC13_closed,handover,nagelkerke,concentrated,learner+split+quality_level+rung,4,0.01427568181916713,raw-within-metric
BPIC13_incidents,duration,ap,concentrated,learner,1,0.004213070384676542,raw-within-metric
BPIC13_incidents,duration,ap,concentrated,split,1,0.19212620157923951,raw-within-metric
BPIC13_incidents,duration,ap,concentrated,quality_level,1,0.0655181597427519,raw-within-metric
BPIC13_incidents,duration,ap,concentrated,rung,1,0.5534161676191313,raw-within-metric
BPIC13_incidents,duration,ap,concentrated,learner+split,2,0.03596456530781197,raw-within-metric
BPIC13_incidents,duration,ap,concentrated,learner+quality_level,2,0.006921247789748954,raw-within-metric
BPIC13_incidents,duration,ap,concentrated,learner+rung,2,0.002648668376838297,raw-within-metric
BPIC13_incidents,duration,ap,concentrated,split+quality_level,2,0.0076146413928811964,raw-within-metric
BPIC13_incidents,duration,ap,concentrated,split+rung,2,0.0735736649625104,raw-within-metric
BPIC13_incidents,duration,ap,concentrated,quality_level+rung,2,0.03184994797014585,raw-within-metric
BPIC13_incidents,duration,ap,concentrated,learner+split+quality_level,3,0.005541601505949393,raw-within-metric
BPIC13_incidents,duration,ap,concentrated,learner+split+rung,3,0.013778407483057135,raw-within-metric
BPIC13_incidents,duration,ap,concentrated,learner+quality_level+rung,3,0.002955126326176352,raw-within-metric
BPIC13_incidents,duration,ap,concentrated,split+quality_level+rung,3,0.0017758282812393605,raw-within-metric
BPIC13_incidents,duration,ap,concentrated,learner+split+quality_level+rung,4,0.002102701277841993,raw-within-metric
BPIC13_incidents,duration,auc,concentrated,learner,1,0.019987574239018684,raw-within-metric
BPIC13_incidents,duration,auc,concentrated,split,1,0.1524788775229553,raw-within-metric
BPIC13_incidents,duration,auc,concentrated,quality_level,1,0.08032555980770492,raw-within-metric
BPIC13_incidents,duration,auc,concentrated,rung,1,0.5924414611722972,raw-within-metric
BPIC13_incidents,duration,auc,concentrated,learner+split,2,0.007295528926155793,raw-within-metric
BPIC13_incidents,duration,auc,concentrated,learner+quality_level,2,0.0006336266081734482,raw-within-metric
BPIC13_incidents,duration,auc,concentrated,learner+rung,2,0.0041130351775709355,raw-within-metric
BPIC13_incidents,duration,auc,concentrated,split+quality_level,2,0.0064789575897239386,raw-within-metric
BPIC13_incidents,duration,auc,concentrated,split+rung,2,0.09942835419972681,raw-within-metric
BPIC13_incidents,duration,auc,concentrated,quality_level+rung,2,0.029980457709938305,raw-within-metric
BPIC13_incidents,duration,auc,concentrated,learner+split+quality_level,3,0.00134030611931332,raw-within-metric
BPIC13_incidents,duration,auc,concentrated,learner+split+rung,3,0.001512057595887817,raw-within-metric
BPIC13_incidents,duration,auc,concentrated,learner+quality_level+rung,3,0.0007384207624508643,raw-within-metric
BPIC13_incidents,duration,auc,concentrated,split+quality_level+rung,3,0.002874395481628527,raw-within-metric
BPIC13_incidents,duration,auc,concentrated,learner+split+quality_level+rung,4,0.0003713870874541035,raw-within-metric
BPIC13_incidents,duration,brier_skill,concentrated,learner,1,0.11758346710032315,raw-within-metric
BPIC13_incidents,duration,brier_skill,concentrated,split,1,0.2683138297495652,raw-within-metric
BPIC13_incidents,duration,brier_skill,concentrated,quality_level,1,0.027810915020364813,raw-within-metric
BPIC13_incidents,duration,brier_skill,concentrated,rung,1,0.10634892287513761,raw-within-metric
BPIC13_incidents,duration,brier_skill,concentrated,learner+split,2,0.035693522098654736,raw-within-metric
BPIC13_incidents,duration,brier_skill,concentrated,learner+quality_level,2,0.039239548158554946,raw-within-metric
BPIC13_incidents,duration,brier_skill,concentrated,learner+rung,2,0.0926729748024572,raw-within-metric
BPIC13_incidents,duration,brier_skill,concentrated,split+quality_level,2,0.025868784029777197,raw-within-metric
BPIC13_incidents,duration,brier_skill,concentrated,split+rung,2,0.15852328802584623,raw-within-metric
