log,domain,target,population,regime,populated,baseline,instrument,without_f,with_f,V,n,n_test,card_f,card_g,n_b0,f,g
BPIC19,procurement,duration,0.75,rare-first,0.7502244432615379,B0+g,nb_0.400,-0.27734890516103694,-0.20146714158975654,0.0758817635712804,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.75,rare-first,0.7502244432615379,B0+g,nb_0.425,-0.30983032073428474,-0.23102586496240898,0.07880445577187575,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.75,rare-first,0.7502244432615379,B0+g,nb_0.450,-0.3398681402283049,-0.2575599080809552,0.08230823214734972,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.75,rare-first,0.7502244432615379,B0+g,nb_0.475,-0.2694482329418307,-0.2865213775291766,-0.017073144587345934,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.75,rare-first,0.7502244432615379,B0+g,nb_0.500,-0.3010288529018419,-0.3260152805180016,-0.024986427616159712,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.75,rare-first,0.7502244432615379,B0+g,nb_0.525,-0.33971101798802567,-0.36781264744069103,-0.028101629452665366,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.75,rare-first,0.7502244432615379,B0+g,nb_0.550,-0.38790535082957067,-0.39441421002841026,-0.006508859198839589,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.75,rare-first,0.7502244432615379,B0+g,nb_0.575,-0.43228023058642817,-0.44212322711953117,-0.009842996533102999,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.75,rare-first,0.7502244432615379,B0+g,nb_0.600,-0.48718899378980673,-0.48859257689914054,-0.0014035831093338058,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.75,rare-first,0.7502244432615379,B0+g,nb_0.625,-0.507951430727877,-0.5397086020223956,-0.031757171294518605,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.75,rare-first,0.7502244432615379,B0+g,nb_0.650,-0.542240852591616,-0.5886801589718661,-0.04643930638025007,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.75,rare-first,0.7502244432615379,B0+g,nb_0.675,-0.5851709101798482,-0.6347760633058764,-0.0496051531260282,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.75,rare-first,0.7502244432615379,B0+g,nb_0.700,-0.6332234301276023,-0.7050489267885752,-0.07182549666097293,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.75,rare-first,0.7502244432615379,B0+g,nb_0.725,-0.6254503563728812,-0.7346505667899716,-0.10920021041709049,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.75,rare-first,0.7502244432615379,B0+g,nb_0.750,-0.5514227830669615,-0.7716131936812277,-0.22019041061426625,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.75,rare-first,0.7502244432615379,B0+g,nb_0.775,-0.5523555626176091,-0.841951245348976,-0.28959568273136693,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.75,rare-first,0.7502244432615379,B0+g,nb_0.800,-0.5805140292104184,-0.8450364799194928,-0.26452245070907443,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,empty,auc,0.5,0.5896631417357552,0.08966314173575518,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,empty,ap,0.16204764237761682,0.17975143008454103,0.017703787706924212,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,empty,brier_skill,-6.904521911232919e-05,-0.1979162937349892,-0.19784724851587687,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,empty,nagelkerke,-9.205923281792703e-05,-0.6493805430783716,-0.6492884838455536,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,empty,nb_0.050,0.11794488671328085,0.11995757192666522,0.002012685213384366,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,empty,nb_0.075,0.09410555932715334,0.09951661914692066,0.005411059819767319,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,empty,nb_0.100,0.06894182486401867,0.07971439879121185,0.010772573927193177,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,empty,nb_0.125,0.04234016271727638,0.05672405215578638,0.014383889438510003,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,empty,nb_0.150,0.014173696914843303,0.035962727936210956,0.02178903102136765,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,empty,nb_0.175,-0.015699827421070536,0.011207799716956105,0.026907627138026642,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,empty,nb_0.200,-0.04744044702797897,-0.015091828762860662,0.03234861826511831,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,empty,nb_0.225,-0.08122884854501056,-0.04308820746718176,0.038140641077828795,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,empty,nb_0.250,-0.11726981016317756,-0.07245225389847412,0.044817556264703434,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,empty,nb_0.275,-0.15579635534121822,-0.09794489680650602,0.0578514585347122,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,empty,nb_0.300,-0.19707479660340457,-0.13076779022674867,0.0663070063766559,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,empty,nb_0.325,-0.2414109001813084,-0.1660220090855278,0.07538889109578059,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,empty,nb_0.350,-0.2891574732652049,-0.20398809093344386,0.08516938233176105,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,empty,nb_0.375,-0.340723772195813,-0.24235378239165264,0.09836998980416037,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,empty,nb_0.400,-0.39658726270397204,-0.2864104024046293,0.11017686029934276,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,empty,nb_0.425,-0.45730844803892734,-0.3342980328535168,0.12301041518541056,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,empty,nb_0.450,-0.5235497411316057,-0.38653908425230304,0.13701065687930264,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,empty,nb_0.475,-0.5960997288045393,-0.4437554738795453,0.15234425492499404,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,empty,nb_0.500,-0.6759047152447664,-0.18193615020987539,0.49396856503489095,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,empty,nb_0.525,0.0,-0.18356344244438114,-0.18356344244438114,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,empty,nb_0.550,0.0,-0.18411508792992093,-0.18411508792992093,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,empty,nb_0.575,0.0,-0.20736966811724356,-0.20736966811724356,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,empty,nb_0.600,0.0,-0.23353107082798158,-0.23353107082798158,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,empty,nb_0.625,0.0,-0.2631806605668181,-0.2631806605668181,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,empty,nb_0.650,0.0,-0.29706590598263116,-0.29706590598263116,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,empty,nb_0.675,0.0,-0.3235595193593632,-0.3235595193593632,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,empty,nb_0.700,0.0,-0.34673799340580763,-0.34673799340580763,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,empty,nb_0.725,0.0,-0.3955985752307305,-0.3955985752307305,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,empty,nb_0.750,0.0,-0.45423127342063796,-0.45423127342063796,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,empty,nb_0.775,0.0,-0.5258934600971916,-0.5258934600971916,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,empty,nb_0.800,0.0,-0.6154711934428835,-0.6154711934428835,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0_half,auc,0.6027071621041123,0.6018069072399821,-0.0009002548641302566,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0_half,ap,0.19912731461830036,0.18919696666880442,-0.009930347949495932,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0_half,brier_skill,-0.01934899825735381,-0.19828369532298318,-0.17893469706562937,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0_half,nagelkerke,-0.011678719012283945,-0.6451170673296713,-0.6334383483173874,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0_half,nb_0.050,0.11794488671328085,0.12001820337180526,0.0020733166585244073,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0_half,nb_0.075,0.09410555932715334,0.09967694684528414,0.005571387518130799,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0_half,nb_0.100,0.06894182486401867,0.07979973193622376,0.010857907072205089,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0_half,nb_0.125,0.04234016271727638,0.056799717013432414,0.014459554296156037,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0_half,nb_0.150,0.014173696914843303,0.03587626970916541,0.021702572794322104,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0_half,nb_0.175,-0.015694209878608915,0.011037267177943275,0.02673147705655219,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0_half,nb_0.200,-0.047433826352934944,-0.01518782855099906,0.032245997801935884,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0_half,nb_0.225,-0.08021225457050828,-0.04233814905574225,0.03787410551476603,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0_half,nb_0.250,-0.050904163521846006,-0.06940674337822147,-0.01850257985637547,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0_half,nb_0.275,-0.07664778328384571,-0.05632048450556573,0.020327298778279976,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0_half,nb_0.300,-0.10401837142743649,-0.08143430304153812,0.022584068385898368,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0_half,nb_0.325,-0.12141239105924422,-0.10668653850020621,0.014725852559038008,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0_half,nb_0.350,-0.1515136390998734,-0.13371013462378775,0.01780350447608564,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0_half,nb_0.375,-0.18402298698375286,-0.1512718316759577,0.032751155307795154,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0_half,nb_0.400,-0.21922379205783826,-0.18311021658434962,0.036113575473488646,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0_half,nb_0.425,-0.256354840548238,-0.21576376970874214,0.04059107083949584,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0_half,nb_0.450,-0.29791593187205,-0.2532023001428862,0.044713631729163816,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0_half,nb_0.475,-0.3434352223695585,-0.29428143922125727,0.04915378314830121,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0_half,nb_0.500,-0.3929900292633837,-0.33274188636273355,0.06024814290065017,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0_half,nb_0.525,-0.43893751406893455,-0.3733175645115092,0.06561994955742534,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0_half,nb_0.550,-0.49931807047046534,-0.38338857918842306,0.11592949128204227,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0_half,nb_0.575,-0.5444048675202923,-0.43504299933715357,0.1093618681831387,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0_half,nb_0.600,-0.6176295335072363,-0.4909627785649024,0.12666675494233387,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0_half,nb_0.625,-0.02688876824547698,-0.28780957173060034,-0.26092080348512336,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0_half,nb_0.650,-0.030568602488995497,-0.304619150397146,-0.2740505479081505,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0_half,nb_0.675,-0.03258186973974637,-0.33080763068448626,-0.2982257609447399,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0_half,nb_0.700,-0.03724350401433596,-0.3580328650309185,-0.32078936101658256,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0_half,nb_0.725,-0.003829157693645717,-0.4084751863118145,-0.4046460286181688,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0_half,nb_0.750,-0.004303438778617868,-0.4615802227195085,-0.4572767839408906,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0_half,nb_0.775,-0.004968448805262407,-0.5330290765335324,-0.52806062772827,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0_half,nb_0.800,-0.004793368731875903,-0.6237073131976538,-0.618913944465778,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0,auc,0.6205450771663794,0.6330292991187736,0.012484221952394181,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0,ap,0.20165801934838756,0.19658441911852392,-0.0050736002298636396,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0,brier_skill,-0.11082843839700063,-0.2269764485164918,-0.11614801011949116,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0,nagelkerke,-0.19088921507308934,-0.709407250322176,-0.5185180352490867,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0,nb_0.050,0.12031578529220524,0.12173260975162711,0.0014168244594218726,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0,nb_0.075,0.09886027763174518,0.10247373470847737,0.0036134570767321905,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0,nb_0.100,0.07639964748583543,0.08383392992971785,0.007434282443882417,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0,nb_0.125,0.052819745501251306,0.06229487729997523,0.009475131798723925,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0,nb_0.150,0.027484369365123978,0.042656619857195925,0.015172250492071947,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0,nb_0.175,0.000615923405611048,0.019516947523727096,0.018901024118116047,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0,nb_0.200,-0.027505594470412204,-0.0044226109294103625,0.023082983541001842,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0,nb_0.225,-0.014697898597741026,-0.026937177482358056,-0.01223927888461703,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0,nb_0.250,-0.030847931921805405,-0.022130709780502536,0.008717222141302869,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0,nb_0.275,-0.053690935017389564,-0.04324487959275088,0.010446055424638681,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0,nb_0.300,-0.07789507932514514,-0.06451185762900388,0.013383221696141256,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0,nb_0.325,-0.10276906055563648,-0.08510215701592934,0.017666903539707138,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0,nb_0.350,-0.13095695237086374,-0.10911178042174718,0.02184517194911656,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0,nb_0.375,-0.13828471550959334,-0.13580858304312704,0.002476132466466302,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0,nb_0.400,-0.16185343590965873,-0.16463853321151292,-0.0027850973018541947,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0,nb_0.425,-0.19064320145908167,-0.19642391433882778,-0.005780712879746103,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0,nb_0.450,-0.22265811676704012,-0.2285601476290159,-0.005902030861975771,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0,nb_0.475,-0.25812057321173987,-0.2532792834033548,0.004841289808385052,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0,nb_0.500,-0.2955998993657393,-0.28838336356774935,0.007216535797989976,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0,nb_0.525,-0.3391527905448398,-0.3257156078581141,0.013437182686725724,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0,nb_0.550,-0.38714470883006796,-0.32716286419229984,0.05998184463776812,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0,nb_0.575,-0.4161359092173037,-0.3669217054547352,0.04921420376256852,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0,nb_0.600,-0.4699619973252472,-0.4158578408654545,0.05410415645979266,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0,nb_0.625,-0.41106005835021614,-0.47036365161125165,-0.059303593261035514,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0,nb_0.650,-0.45795587603826376,-0.5205099054756767,-0.0625540294374129,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0,nb_0.675,-0.5058083691443951,-0.5677147365022263,-0.06190636735783117,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0,nb_0.700,-0.5271116643052924,-0.6058800421957689,-0.07876837789047642,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0,nb_0.725,-0.5998524191344731,-0.6260101043538763,-0.026157685219403204,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0,nb_0.750,-0.5249665655910276,-0.612955336926153,-0.08798877133512539,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0,nb_0.775,-0.5840288720282365,-0.6450126454893342,-0.060983773461097734,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0,nb_0.800,-0.6369221805855327,-0.7151653182558496,-0.07824313767031688,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0+g,auc,0.6344234882170156,0.6400718683084519,0.005648380091436311,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0+g,ap,0.21285485847610564,0.20399379395483816,-0.008861064521267475,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0+g,brier_skill,-0.3155017969823175,-0.41264752825642925,-0.09714573127411175,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0+g,nagelkerke,-0.7421463622507534,-1.586537853838882,-0.8443914915881285,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0+g,nb_0.050,0.1205346160252394,0.12085798373265295,0.00032336770741354937,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0+g,nb_0.075,0.09829555194420597,0.09906963411286712,0.0007740821686611499,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0+g,nb_0.100,0.07507992626039262,0.07693518653384121,0.0018552602734485946,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0+g,nb_0.125,0.051669639665031686,0.053740965143091714,0.002071325478060028,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0+g,nb_0.150,0.026531771061730387,0.03398976677309076,0.007457995711360375,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0+g,nb_0.175,0.0008406251040749996,0.011765541432786299,0.0109249163287113,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0+g,nb_0.200,-0.024466704625203586,-0.010212391255412403,0.014254313369791183,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0+g,nb_0.225,-0.05212521533211656,-0.03418019598052413,0.01794501935159243,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0+g,nb_0.250,-0.08188009516116927,-0.053848157024756906,0.028031938136412367,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0+g,nb_0.275,-0.11229989009679432,-0.0804781862455248,0.03182170385126952,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0+g,nb_0.300,-0.14418316948738955,-0.10551653560882783,0.038666633878561715,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0+g,nb_0.325,-0.1756793670830826,-0.13230021377424084,0.04337915330884176,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0+g,nb_0.350,-0.20494350527056662,-0.1638016119815884,0.041141893288978215,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0+g,nb_0.375,-0.24168906661723227,-0.19085817189920684,0.05083089471802543,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0+g,nb_0.400,-0.27734890516103694,-0.2132033915511359,0.06414551360990103,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0+g,nb_0.425,-0.30983032073428474,-0.2176751298084092,0.09215519092587554,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0+g,nb_0.450,-0.3398681402283049,-0.254787650876156,0.0850804893521489,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0+g,nb_0.475,-0.2694482329418307,-0.29382114467057724,-0.02437291172874656,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0+g,nb_0.500,-0.3010288529018419,-0.3351385707286715,-0.03410971782682959,251734,75521,1975,355,8,case:Vendor,org:resource
BPIC19,procurement,duration,0.5,rare-first,0.5014777503237544,B0+g,nb_0.525,-0.33971101798802567,-0.3675310945230292,-0.027820076535003513,251734,75521,1975,355,8,case:Vendor,org:resource
