rep,psi,is_affine,m_changed,R,R_psi,R_shift
4,square,False,0.005611759500832453,-0.8601918818552698,-0.9362286219903726,0.07603674013510275
4,sqrt,False,0.03432943861545962,-0.8601918818552698,-0.880196143681252,0.02000426182598214
4,logit-shift,False,0.022063226505539102,-0.8601918818552698,-0.859706453393247,0.00048542846202281886
4,logit-scale,False,0.045143922427707095,-0.8601918818552698,-0.7149316462163309,0.14526023563893897
4,beta-cdf,False,0.08126279965744293,-0.8601918818552698,-0.5837233898150447,0.27646849204022517
4,affine,True,0.05334321674049358,-0.8601918818552698,-0.8601918818552678,1.9984014443252818e-15
5,square,False,0.0017097558925459333,-1.2868936559556778,-1.3894593556216024,0.10256569966592455
5,sqrt,False,0.03251699939356567,-1.2868936559556778,-1.264766573883831,0.022127082071846882
5,logit-shift,False,0.018034955432182587,-1.2868936559556778,-1.2297925950773525,0.05710106087832534
5,logit-scale,False,0.052132124986936035,-1.2868936559556778,-1.21133036877047,0.07556328718520788
5,beta-cdf,False,0.09602019942139028,-1.2868936559556778,-1.1288446486198627,0.15804900733581517
5,affine,True,0.053277834900362975,-1.2868936559556778,-1.2868936559556787,8.881784197001252e-16
6,square,False,0.004922290335409196,-0.8507818201545938,-0.8870902222838519,0.03630840212925812
6,sqrt,False,0.030976003697502308,-0.8507818201545938,-0.8399566159333478,0.010825204221245999
6,logit-shift,False,0.021271137362089854,-0.8507818201545938,-0.8307798700882705,0.020001950066323326
6,logit-scale,False,0.04776627757846874,-0.8507818201545938,-0.8162039690387584,0.034577851115835445
6,beta-cdf,False,0.09032887549651453,-0.8507818201545938,-0.7750149610620214,0.07576685909257241
6,affine,True,0.04565172330168332,-0.8507818201545938,-0.8507818201545938,0.0
7,square,False,9.90923720266268e-05,-1.0450569287176297,-1.1170587524479294,0.07200182373029973
7,sqrt,False,0.02863551320175678,-1.0450569287176297,-1.0552022330611237,0.010145304343494033
7,logit-shift,False,0.015448800821279363,-1.0450569287176297,-1.0351410912100723,0.009915837507557423
7,logit-scale,False,0.0376698010298383,-1.0450569287176297,-0.9162715241382751,0.1287854045793546
7,beta-cdf,False,0.06399678940645098,-1.0450569287176297,-0.8074539360031268,0.23760299271450291
7,affine,True,0.04784354894088638,-1.0450569287176297,-1.045056928717628,1.7763568394002505e-15
8,square,False,0.002290112950722456,-0.8568208669151163,-0.9053433195102354,0.048522452595119114
8,sqrt,False,0.034040303352559365,-0.8568208669151163,-0.8438390856509979,0.01298178126411842
8,logit-shift,False,0.01733990207263192,-0.8568208669151163,-0.8296298319686526,0.027191034946463688
8,logit-scale,False,0.051126627403812075,-0.8568208669151163,-0.8369043757237347,0.019916491191381613
8,beta-cdf,False,0.09096329784763013,-0.8568208669151163,-0.8239553238140092,0.03286554310110712
8,affine,True,0.05920360115045775,-0.8568208669151163,-0.8568208669151185,2.220446049250313e-15
9,square,False,0.0070457962960220055,-1.4490534327189417,-1.4348103199511262,0.014243112767815536
9,sqrt,False,0.037494747579534526,-1.4490534327189417,-1.5045043280781054,0.0554508953591637
9,logit-shift,False,0.0249575279648373,-1.4490534327189417,-1.5032737719640035,0.054220339245061755
9,logit-scale,False,0.05042086794101941,-1.4490534327189417,-1.3814691397186127,0.06758429300032898
9,beta-cdf,False,0.09458485028457675,-1.4490534327189417,-1.3484835406390023,0.10056989207993938
9,affine,True,0.057552696547608584,-1.4490534327189417,-1.4490534327189435,1.7763568394002505e-15
10,square,False,0.0008539180659804246,-0.9668938061782348,-1.1171590468366306,0.15026524065839575
10,sqrt,False,0.025462766754018762,-0.9668938061782348,-0.9217645528391301,0.04512925333910478
10,logit-shift,False,0.013007425262763717,-0.9668938061782348,-0.8755744172217428,0.09131938895649205
10,logit-scale,False,0.03554446247210946,-0.9668938061782348,-0.8723587919983309,0.09453501417990395
10,beta-cdf,False,0.06469708198121837,-0.9668938061782348,-0.8164128677122731,0.15048093846596178
10,affine,True,0.04502704563521215,-0.9668938061782348,-0.9668938061782346,2.220446049250313e-16
11,square,False,0.003346526417247364,-1.4424042861855773,-1.7085035205259125,0.2660992343403352
11,sqrt,False,0.03456251341969341,-1.4424042861855773,-1.3572517939464919,0.08515249223908539
11,logit-shift,False,0.020729759329834896,-1.4424042861855773,-1.28688221445538,0.15552207173019728
11,logit-scale,False,0.045870833950872214,-1.4424042861855773,-1.3038771793783255,0.13852710680725178
11,beta-cdf,False,0.07847331503580418,-1.4424042861855773,-1.2240926990994412,0.21831158708613607
11,affine,True,0.05530580956638298,-1.4424042861855773,-1.4424042861855746,2.6645352591003757e-15
12,square,False,0.0004930975273540472,-0.7500200376901938,-0.7275576111738824,0.022462426516311362
12,sqrt,False,0.02263983402897679,-0.7500200376901938,-0.7789863132179724,0.02896627552777864
12,logit-shift,False,0.01224291977551012,-0.7500200376901938,-0.7847020139434207,0.03468197625322689
12,logit-scale,False,0.03304004413744188,-0.7500200376901938,-0.7269997271644677,0.023020310525726062
12,beta-cdf,False,0.05825687727953316,-0.7500200376901938,-0.7379271389146884,0.012092898775505345
12,affine,True,0.03804025567857944,-0.7500200376901938,-0.7500200376901949,1.1102230246251565e-15
13,square,False,0.0028113787738976437,-0.5512827702163929,-0.5228614131077163,0.02842135710867666
13,sqrt,False,0.02147703988542926,-0.5512827702163929,-0.5785856753064755,0.027302905090082596
13,logit-shift,False,0.013266850970967803,-0.5512827702163929,-0.5864193085048017,0.03513653828840879
13,logit-scale,False,0.029194858044734817,-0.5512827702163929,-0.5334908953345892,0.017791874881803782
13,beta-cdf,False,0.05286645439519194,-0.5512827702163929,-0.5197015062508015,0.031581263965591466
13,affine,True,0.03511069474249179,-0.5512827702163929,-0.5512827702163943,1.3322676295501878e-15
14,square,False,0.0022428406499115927,-0.6461736656027217,-0.5940559861060999,0.05211767949662183
14,sqrt,False,0.027401003664602852,-0.6461736656027217,-0.6949910496398919,0.048817384037170175
14,logit-shift,False,0.01609715909662346,-0.6461736656027217,-0.7049646684223674,0.058791002819645666
14,logit-scale,False,0.03797504817066277,-0.6461736656027217,-0.6539315087782778,0.007757843175556056
14,beta-cdf,False,0.06732617685791314,-0.6461736656027217,-0.6715626223574234,0.025388956754701653
14,affine,True,0.04543437621072377,-0.6461736656027217,-0.6461736656027197,1.9984014443252818e-15
15,square,False,0.0038922142521835845,-0.9321957922383208,-1.035183008555077,0.10298721631675622
15,sqrt,False,0.03147842382261212,-0.9321957922383208,-0.9086090405384508,0.023586751699870012
15,logit-shift,False,0.01606972421517161,-0.9321957922383208,-0.8735934469056821,0.05860234533263875
15,logit-scale,False,0.052301832132293335,-0.9321957922383208,-0.8653879060986953,0.06680788613962552
15,beta-cdf,False,0.0961763431234458,-0.9321957922383208,-0.8275074666340179,0.10468832560430297
15,affine,True,0.053459411994290607,-0.9321957922383208,-0.9321957922383213,4.440892098500626e-16
16,square,False,0.0023711789206510847,-0.8514313698262297,-0.8221864155649403,0.02924495426128937
16,sqrt,False,0.026711503708996776,-0.8514313698262297,-0.8926072142705714,0.04117584444434175
16,logit-shift,False,0.014835831244071729,-0.8514313698262297,-0.9116134841591317,0.06018211433290199
16,logit-scale,False,0.03086200656684357,-0.8514313698262297,-0.7665407563960274,0.08489061343020232
16,beta-cdf,False,0.04826271134985333,-0.8514313698262297,-0.6552021490736968,0.1962292207525329
16,affine,True,0.04530227669504716,-0.8514313698262297,-0.8514313698262332,3.552713678800501e-15
17,square,False,0.00046996731211720877,-0.6643463741619848,-0.7202820975248012,0.05593572336281638
17,sqrt,False,0.02902016069432717,-0.6643463741619848,-0.6424583055453736,0.02188806861661119
17,logit-shift,False,0.017268416848006563,-0.6643463741619848,-0.6235251499866103,0.04082122417537448
17,logit-scale,False,0.049251774514505964,-0.6643463741619848,-0.6452286648921257,0.019117709269859118
17,beta-cdf,False,0.09659208318809737,-0.6643463741619848,-0.6173383629638298,0.04700801119815501
17,affine,True,0.046143192718416604,-0.6643463741619848,-0.6643463741619864,1.5543122344752192e-15
18,square,False,0.011955106447688602,-0.6561633331571086,-0.7531295473493285,0.09696621419221985
18,sqrt,False,0.03297811132321077,-0.6561633331571086,-0.6373853653097743,0.01877796784733432
18,logit-shift,False,0.024976464931823317,-0.6561633331571086,-0.6161793061566583,0.03998402700045034
18,logit-scale,False,0.03869726722260264,-0.6561633331571086,-0.5420134511165289,0.11414988204057974
18,beta-cdf,False,0.06723719405074702,-0.6561633331571086,-0.4249360645891749,0.23122726856793374
18,affine,True,0.0459658570546822,-0.6561633331571086,-0.6561633331571075,1.1102230246251565e-15
19,square,False,0.0061833311980278305,-0.5985330562482032,-0.5701763912559776,0.028356664992225555
19,sqrt,False,0.030116094850969666,-0.5985330562482032,-0.65440622777703,0.05587317152882676
19,logit-shift,False,0.020718744561386004,-0.5985330562482032,-0.6649822580929237,0.06644920184472047
19,logit-scale,False,0.040059242970152786,-0.5985330562482032,-0.5177685655202475,0.08076449072795566
19,beta-cdf,False,0.07375699446938633,-0.5985330562482032,-0.4519204281783311,0.14661262806987208
19,affine,True,0.04350815342054648,-0.5985330562482032,-0.5985330562482021,1.1102230246251565e-15
20,square,False,0.0036259156120473923,-0.7372360122454891,-0.6680616399183239,0.06917437232716517
20,sqrt,False,0.023398831099469497,-0.7372360122454891,-0.8141777160698598,0.07694170382437071
20,logit-shift,False,0.01081234358207428,-0.7372360122454891,-0.8348035642055978,0.09756755196010869
20,logit-scale,False,0.03675895857283501,-0.7372360122454891,-0.6878593100263548,0.04937670221913426
20,beta-cdf,False,0.06581013451477558,-0.7372360122454891,-0.6458617745126538,0.09137423773283526
20,affine,True,0.042119773942494054,-0.7372360122454891,-0.7372360122454902,1.1102230246251565e-15
21,square,False,0.00046209941137070887,-2.496551287345357,-2.62858318965765,0.1320319023122929
21,sqrt,False,0.04354260377363067,-2.496551287345357,-2.364856909242198,0.13169437810315898
21,logit-shift,False,0.02592559828182045,-2.496551287345357,-2.3050811398201465,0.19147014752521052
21,logit-scale,False,0.0689746776553064,-2.496551287345357,-2.682219571418862,0.18566828407350489
21,beta-cdf,False,0.13079977675767768,-2.496551287345357,-3.13449788560262,0.6379465982572632
21,affine,True,0.06886843622147665,-2.496551287345357,-2.496551287345343,1.4210854715202004e-14
22,square,False,0.006239893480416925,-1.6290004989741478,-1.6379029359243242,0.008902436950176451
22,sqrt,False,0.03653343649262242,-1.6290004989741478,-1.6280022590753198,0.0009982398988279684
22,logit-shift,False,0.02406674611349946,-1.6290004989741478,-1.630537519554594,0.0015370205804461357
22,logit-scale,False,0.0487146581771421,-1.6290004989741478,-1.5806155677060483,0.04838493126809951
22,beta-cdf,False,0.09031807688298427,-1.6290004989741478,-1.5104637356692283,0.11853676330491947
22,affine,True,0.05497816556932689,-1.6290004989741478,-1.6290004989741513,3.552713678800501e-15
23,square,False,0.0015917286101863881,-1.0741531475844308,-1.1750816623214573,0.10092851473702646
23,sqrt,False,0.03412991078020311,-1.0741531475844308,-1.02443460075488,0.0497185468295509
23,logit-shift,False,0.02053128575416674,-1.0741531475844308,-0.9887243885265942,0.08542875905783665
23,logit-scale,False,0.051281024594721114,-1.0741531475844308,-1.0797574993121088,0.005604351727678036
23,beta-cdf,False,0.09957271622763625,-1.0741531475844308,-1.1283632429073998,0.05421009532296894
23,affine,True,0.054541062096351955,-1.0741531475844308,-1.0741531475844344,3.552713678800501e-15
24,square,False,0.009362422124621211,-0.718201128878345,-0.7763151457038486,0.058114016825503656
24,sqrt,False,0.02440422388128627,-0.718201128878345,-0.6839682517893775,0.034232877088967495
24,logit-shift,False,0.009017578597078413,-0.718201128878345,-0.6592670910816565,0.05893403779668849
24,logit-scale,False,0.04525950152089836,-0.718201128878345,-0.7286045350086756,0.010403406130330639
24,beta-cdf,False,0.08461262669636144,-0.718201128878345,-0.7776823433085698,0.059481214430224805
24,affine,True,0.04585582107333169,-0.718201128878345,-0.7182011288783441,8.881784197001252e-16
25,square,False,0.001931568808269113,-0.5450476228243852,-0.5659743502639945,0.020926727439609216
25,sqrt,False,0.031242612037110484,-0.5450476228243852,-0.5550104549639379,0.009962832139552624
25,logit-shift,False,0.01805610779018657,-0.5450476228243852,-0.5480253347307054,0.002977711906320124
25,logit-scale,False,0.042558341854550985,-0.5450476228243852,-0.4983706339825784,0.04667698884180682
25,beta-cdf,False,0.07853075712199986,-0.5450476228243852,-0.4602085269194154,0.08483909590496985
25,affine,True,0.05125767243318885,-0.5450476228243852,-0.5450476228243852,0.0
26,square,False,5.205127708834967e-05,-1.49072132524095,-1.4543225479145367,0.03639877732641317
26,sqrt,False,0.0332374105033289,-1.49072132524095,-1.5191449989149408,0.0284236736739909
26,logit-shift,False,0.019399748176224085,-1.49072132524095,-1.5425933501717708,0.05187202493082088
26,logit-scale,False,0.052536048125492674,-1.49072132524095,-1.4323616397100367,0.0583596855309132
26,beta-cdf,False,0.1011998467573893,-1.49072132524095,-1.36882699293747,0.12189433230348001
26,affine,True,0.05349400604143145,-1.49072132524095,-1.4907213252409512,1.3322676295501878e-15
27,square,False,0.008692128572106744,-0.43444713501025567,-0.3974279677839132,0.037019167226342464
27,sqrt,False,0.022888812980474904,-0.43444713501025567,-0.4674812349853896,0.03303409997513396
27,logit-shift,False,0.007859614279980554,-0.43444713501025567,-0.48495178467096145,0.05050464966070578
27,logit-scale,False,0.04045455645093432,-0.43444713501025567,-0.41190048253514444,0.02254665247511123
27,beta-cdf,False,0.07613000395696223,-0.43444713501025567,-0.36236322827681877,0.0720839067334369
27,affine,True,0.04442586897196821,-0.43444713501025567,-0.4344471350102568,1.1102230246251565e-15
28,square,False,0.007817826476167217,-0.7952915557748061,-0.6501250348641665,0.14516652091063964
28,sqrt,False,0.030944529720028202,-0.7952915557748061,-0.9336103328674357,0.13831877709262952
28,logit-shift,False,0.012660912948590342,-0.7952915557748061,-1.0086446520433743,0.21335309626856813
28,logit-scale,False,0.04992146914101059,-0.7952915557748061,-0.7669648759654941,0.028326679809312028
28,beta-cdf,False,0.08867427432020258,-0.7952915557748061,-0.789571073132121,0.0057204826426850985
28,affine,True,0.05730395325957177,-0.7952915557748061,-0.7952915557748061,0.0
29,square,False,0.00023984246658498298,-0.7041625827724116,-0.6296733607279907,0.07448922204442088
29,sqrt,False,0.02433450589822944,-0.7041625827724116,-0.7688471650445179,0.06468458227210627
29,logit-shift,False,0.013219689190148542,-0.7041625827724116,-0.8024447004039938,0.09828211763158223
29,logit-scale,False,0.034196862625117896,-0.7041625827724116,-0.6593488500360922,0.04481373273631939
29,beta-cdf,False,0.059833582225167214,-0.7041625827724116,-0.626882835506603,0.07727974726580866
29,affine,True,0.04041571904150698,-0.7041625827724116,-0.704162582772411,6.661338147750939e-16
30,square,False,0.013248710225560845,-0.7808787469611556,-0.8593829768598311,0.07850422989867556
30,sqrt,False,0.03765334403016629,-0.7808787469611556,-0.7549146107109808,0.025964136250174796
30,logit-shift,False,0.02961079276685674,-0.7808787469611556,-0.7300684450523522,0.05081030190880331
30,logit-scale,False,0.04976563166297038,-0.7808787469611556,-0.7619609295692551,0.01891781739190046
30,beta-cdf,False,0.0920591292165624,-0.7808787469611556,-0.7509447954817869,0.029933951479368615
30,affine,True,0.05002579043585653,-0.7808787469611556,-0.7808787469611516,3.9968028886505635e-15
31,square,False,0.005140086982214909,-0.913484129000159,-0.933017982362389,0.019533853362230014
31,sqrt,False,0.02615917594519024,-0.913484129000159,-0.9807890824102286,0.06730495341006959
31,logit-shift,False,0.016865656300069087,-0.913484129000159,-0.9763338591699542,0.06284973016979523
31,logit-scale,False,0.03197440283730124,-0.913484129000159,-0.7609441655912135,0.1525399634089455
31,beta-cdf,False,0.055533769207896044,-0.913484129000159,-0.6380308933420582,0.27545323565810076
31,affine,True,0.04088888744446667,-0.913484129000159,-0.9134841290001579,1.1102230246251565e-15
32,square,False,0.0006906403906261904,-0.5933970400572963,-0.6167238272637288,0.023326787206432442
32,sqrt,False,0.030697612061400814,-0.5933970400572963,-0.5912534470145616,0.002143593042734704
32,logit-shift,False,0.01769801058002657,-0.5933970400572963,-0.5817661937460081,0.01163084631128819
32,logit-scale,False,0.04275717310071808,-0.5933970400572963,-0.5706241789619297,0.02277286109536658
32,beta-cdf,False,0.07422889606438099,-0.5933970400572963,-0.527997992990141,0.06539904706715527
32,affine,True,0.04885123036853939,-0.5933970400572963,-0.5933970400572961,2.220446049250313e-16
33,square,False,0.0006181363831823106,-0.5606822253085142,-0.4800229290565148,0.08065929625199941
33,sqrt,False,0.03563747421025115,-0.5606822253085142,-0.6451382429538983,0.08445601764538413
33,logit-shift,False,0.020677581141232804,-0.5606822253085142,-0.6785934420220991,0.11791121671358495
33,logit-scale,False,0.05263184419661204,-0.5606822253085142,-0.48614246244988735,0.07453976285862685
33,beta-cdf,False,0.09256218008265182,-0.5606822253085142,-0.39721789516186035,0.16346433014665385
33,affine,True,0.05719601498769927,-0.5606822253085142,-0.5606822253085111,3.1086244689504383e-15
34,square,False,0.004578317243845942,-0.9178750563061484,-0.84817765558193,0.06969740072421837
34,sqrt,False,0.032864212106478774,-0.9178750563061484,-0.9618741493282772,0.04399909302212879
34,logit-shift,False,0.01577168173800364,-0.9178750563061484,-0.9936607285424626,0.07578567223631416
34,logit-scale,False,0.05135324679108155,-0.9178750563061484,-0.9035891163702405,0.014285939935907876
34,beta-cdf,False,0.09282073682887376,-0.9178750563061484,-0.8967386931057277,0.02113636320042067
34,affine,True,0.057942016180739575,-0.9178750563061484,-0.9178750563061522,3.774758283725532e-15
35,square,False,0.009784997619715297,-1.188251094033237,-1.248239279233165,0.05998818519992799
35,sqrt,False,0.032670493371617315,-1.188251094033237,-1.1442728585987179,0.043978235434519064
35,logit-shift,False,0.02381926759334707,-1.188251094033237,-1.1286011771290028,0.05964991690423416
35,logit-scale,False,0.040168034750335535,-1.188251094033237,-1.184362064037467,0.0038890299957698993
35,beta-cdf,False,0.06884637228899748,-1.188251094033237,-1.16127002182066,0.02698107221257695
35,affine,True,0.04619379267891982,-1.188251094033237,-1.1882510940332391,2.220446049250313e-15
36,square,False,0.006146118083808522,-0.6817701463991512,-0.714130681991789,0.03236053559263774
36,sqrt,False,0.035173952575111744,-0.6817701463991512,-0.6622529988216146,0.019517147577536642
36,logit-shift,False,0.023744477431026423,-0.6817701463991512,-0.6590085856026346,0.02276156079651659
36,logit-scale,False,0.050205370583733366,-0.6817701463991512,-0.6617730272317333,0.019997119167417976
36,beta-cdf,False,0.09750339943417313,-0.6817701463991512,-0.6194871648975986,0.06228298150155265
36,affine,True,0.05246656561137841,-0.6817701463991512,-0.6817701463991508,4.440892098500626e-16
37,square,False,0.0029875246133921896,-1.214243326023368,-1.24320058163821,0.02895725561484186
37,sqrt,False,0.0266331467545457,-1.214243326023368,-1.2172080795461238,0.0029647535227557142
37,logit-shift,False,0.012467389241818838,-1.214243326023368,-1.219517743773019,0.005274417749650873
37,logit-scale,False,0.0369013995593534,-1.214243326023368,-1.1242564522265552,0.0899868737968128
37,beta-cdf,False,0.062113646186598814,-1.214243326023368,-1.0388492773630849,0.17539404866028319
37,affine,True,0.04682885428185507,-1.214243326023368,-1.2142433260233685,4.440892098500626e-16
38,square,False,0.0042461533612066504,-1.1790872147524407,-1.208004573046637,0.028917358294196394
38,sqrt,False,0.02346436824754955,-1.1790872147524407,-1.188268565407527,0.009181350655086185
38,logit-shift,False,0.010494728159986366,-1.1790872147524407,-1.189034098292752,0.009946883540311369
38,logit-scale,False,0.03477055004744395,-1.1790872147524407,-1.0828162663290857,0.09627094842335504
38,beta-cdf,False,0.05579852646045008,-1.1790872147524407,-1.0082749259572221,0.1708122887952186
38,affine,True,0.04115253036545491,-1.1790872147524407,-1.1790872147524403,4.440892098500626e-16
39,square,False,0.002732730443955722,-0.7283019505526087,-0.6947268565982265,0.033575093954382185
39,sqrt,False,0.026150278544023187,-0.7283019505526087,-0.7667740961819909,0.03847214562938217
39,logit-shift,False,0.013290816892375545,-0.7283019505526087,-0.7828434688019599,0.05454151824935116
39,logit-scale,False,0.04030432779714371,-0.7283019505526087,-0.6707874593287373,0.05751449122387142
39,beta-cdf,False,0.07703455957992267,-0.7283019505526087,-0.6440094553698901,0.08429249518271864
39,affine,True,0.04435171032491525,-0.7283019505526087,-0.7283019505526083,4.440892098500626e-16
40,square,False,0.0002161255522050154,-0.7250192378348803,-0.6960666579648003,0.028952579870080042
40,sqrt,False,0.03604017475176691,-0.7250192378348803,-0.72759510777841,0.0025758699435296517
40,logit-shift,False,0.02161787515131064,-0.7250192378348803,-0.739850529600216,0.014831291765335708
40,logit-scale,False,0.05750331832398936,-0.7250192378348803,-0.7470376905591629,0.0220184527242826
40,beta-cdf,False,0.11027681436974385,-0.7250192378348803,-0.7406878878402763,0.015668650005395968
40,affine,True,0.056095627987919394,-0.7250192378348803,-0.725019237834879,1.3322676295501878e-15
41,square,False,0.0057059204150560205,-1.1012956231888542,-1.0573854765913615,0.043910146597492705
41,sqrt,False,0.028188588002944326,-1.1012956231888542,-1.1830702869451262,0.08177466375627196
41,logit-shift,False,0.012642143578485032,-1.1012956231888542,-1.1949180825075105,0.09362245931865631
41,logit-scale,False,0.046016411260647594,-1.1012956231888542,-1.0268259773449389,0.07446964584391536
41,beta-cdf,False,0.08244864960362686,-1.1012956231888542,-0.9558904714361478,0.1454051517527064
41,affine,True,0.05055454031784562,-1.1012956231888542,-1.1012956231888569,2.6645352591003757e-15
42,square,False,0.0029735074028675312,-0.8684709163565676,-0.9318237409616881,0.06335282460512048
42,sqrt,False,0.03583941766325327,-0.8684709163565676,-0.8804304560451004,0.011959539688532805
42,logit-shift,False,0.022094990171473095,-0.8684709163565676,-0.86712982690701,0.0013410894495575754
42,logit-scale,False,0.05196114431507887,-0.8684709163565676,-0.7495912717377946,0.11887964461877298
42,beta-cdf,False,0.0961144691204594,-0.8684709163565676,-0.6320741295499201,0.23639678680664744
42,affine,True,0.056114826436231,-0.8684709163565676,-0.8684709163565705,2.886579864025407e-15
43,square,False,0.012435603922184207,-1.1001670388539146,-1.099252849646739,0.0009141892071755642
43,sqrt,False,0.036676189834846995,-1.1001670388539146,-1.1471688943970024,0.04700185554308778
43,logit-shift,False,0.027968003028354116,-1.1001670388539146,-1.1452376533250797,0.045070614471165005
43,logit-scale,False,0.04655027293490882,-1.1001670388539146,-1.0032520334739101,0.09691500538000453
43,beta-cdf,False,0.08300232054224321,-1.1001670388539146,-0.8657753843169897,0.2343916545369249
43,affine,True,0.05053954645707659,-1.1001670388539146,-1.1001670388539182,3.552713678800501e-15
44,square,False,0.0018106893558186565,-1.4870619099559002,-1.4046148792365027,0.08244703071939741
44,sqrt,False,0.03455839536264921,-1.4870619099559002,-1.5635707694415015,0.07650885948560138
44,logit-shift,False,0.018787539152303967,-1.4870619099559002,-1.5880325611832955,0.10097065122739535
44,logit-scale,False,0.05379399966457887,-1.4870619099559002,-1.464250849362045,0.02281106059385518
44,beta-cdf,False,0.10001989207680217,-1.4870619099559002,-1.4641273951831986,0.022934514772701586
44,affine,True,0.05744396751731368,-1.4870619099559002,-1.4870619099559037,3.552713678800501e-15
45,square,False,0.004307874331544226,-0.9067064115029391,-0.9632324328251001,0.056526021322161
45,sqrt,False,0.03217810527786008,-0.9067064115029391,-0.9152675418186342,0.008561130315695165
45,logit-shift,False,0.020891313463293926,-0.9067064115029391,-0.8926403451441087,0.014066066358830343
45,logit-scale,False,0.04696875973958903,-0.9067064115029391,-0.8456164913763617,0.061089920126577324
45,beta-cdf,False,0.08961741408147189,-0.9067064115029391,-0.7841302011556597,0.12257621034727939
45,affine,True,0.04917409688709634,-0.9067064115029391,-0.9067064115029384,6.661338147750939e-16
46,square,False,0.008292797670517327,-0.830346843403672,-0.7098306214514927,0.12051622195217937
46,sqrt,False,0.025046466028255887,-0.830346843403672,-0.9533002202473786,0.12295337684370655
46,logit-shift,False,0.009255207621654993,-0.830346843403672,-1.0105332774973643,0.18018643409369228
46,logit-scale,False,0.04314351617564405,-0.830346843403672,-0.7487148382222892,0.0816320051813828
46,beta-cdf,False,0.07762763311894177,-0.830346843403672,-0.6328726810175935,0.1974741623860785
46,affine,True,0.04816221947843008,-0.830346843403672,-0.8303468434036736,1.5543122344752192e-15
47,square,False,0.0005479916121788886,-1.2832562939233174,-1.3708063661576237,0.08755007223430633
47,sqrt,False,0.02461222127584972,-1.2832562939233174,-1.276180438363883,0.007075855559434352
47,logit-shift,False,0.014303538458606324,-1.2832562939233174,-1.2494525910264458,0.033803702896871624
47,logit-scale,False,0.036630373844170006,-1.2832562939233174,-1.185285172099594,0.09797112182372336
47,beta-cdf,False,0.06651154190203296,-1.2832562939233174,-1.1000870089859314,0.18316928493738605
47,affine,True,0.04024279112950502,-1.2832562939233174,-1.2832562939233148,2.6645352591003757e-15
48,square,False,0.0007937618448206618,-0.8011958265135053,-0.8449977984382588,0.04380197192475355
48,sqrt,False,0.0284453889412688,-0.8011958265135053,-0.8125529515362997,0.011357125022794401
48,logit-shift,False,0.016078041892740536,-0.8011958265135053,-0.7999508119936987,0.001245014519806631
48,logit-scale,False,0.03969151482698269,-0.8011958265135053,-0.7234313484224617,0.07776447809104359
48,beta-cdf,False,0.0691357766172353,-0.8011958265135053,-0.6649851721490596,0.13621065436444568
48,affine,True,0.04682288210073793,-0.8011958265135053,-0.8011958265135006,4.6629367034256575e-15
49,square,False,3.640505478685885e-05,-0.9211336519485531,-0.7981660704633848,0.12296758148516829
49,sqrt,False,0.022784405916454975,-0.9211336519485531,-1.0268838692026931,0.10575021725414002
49,logit-shift,False,0.012862987626736488,-0.9211336519485531,-1.0772547216367299,0.15612106968817674
49,logit-scale,False,0.03289114748674282,-0.9211336519485531,-0.8734579498801018,0.04767570206845129
49,beta-cdf,False,0.056257701059579,-0.9211336519485531,-0.8132686247466321,0.10786502720192104
49,affine,True,0.036808047447323744,-0.9211336519485531,-0.9211336519485525,6.661338147750939e-16
50,square,False,0.007422352978990382,-0.792067773219644,-0.7326934670888128,0.05937430613083117
50,sqrt,False,0.028234732217477354,-0.792067773219644,-0.8866108851296719,0.09454311191002795
50,logit-shift,False,0.012033920087301031,-0.792067773219644,-0.9161242778825218,0.12405650466287788
50,logit-scale,False,0.04930358935572482,-0.792067773219644,-0.684129775594948,0.10793799762469591
50,beta-cdf,False,0.09484075539415648,-0.792067773219644,-0.6452251737982226,0.1468425994214213
50,affine,True,0.05164493907535661,-0.792067773219644,-0.7920677732196444,4.440892098500626e-16
51,square,False,0.00331817693136946,-0.7077325251496234,-0.7679419784259793,0.06020945327635596
51,sqrt,False,0.0313904349969632,-0.7077325251496234,-0.6854321884768526,0.02230033667277076
51,logit-shift,False,0.016318278227672234,-0.7077325251496234,-0.6745633857109419,0.033169139438681494
51,logit-scale,False,0.051178650417164406,-0.7077325251496234,-0.6544896387754155,0.05324288637420782
51,beta-cdf,False,0.09731643341296659,-0.7077325251496234,-0.5984180016911704,0.10931452345845294
51,affine,True,0.05277471363534486,-0.7077325251496234,-0.7077325251496243,8.881784197001252e-16
52,square,False,0.0002601249429698693,-1.0848396051644968,-0.8973198771942934,0.18751972797020344
52,sqrt,False,0.03294960411345471,-1.0848396051644968,-1.2486248313051753,0.16378522614067847
52,logit-shift,False,0.017958448157942564,-1.0848396051644968,-1.3282616714428181,0.2434220662783213
52,logit-scale,False,0.046873457901654425,-1.0848396051644968,-1.0196305370629761,0.06520906810152072
52,beta-cdf,False,0.0801552978706182,-1.0848396051644968,-0.940815881708297,0.14402372345619985
52,affine,True,0.055467375257265916,-1.0848396051644968,-1.0848396051645,3.1086244689504383e-15
53,square,False,0.016164754893407518,-1.5020039596350898,-1.4837828945251008,0.018221065109989
53,sqrt,False,0.05715829890670854,-1.5020039596350898,-1.5962350357151118,0.09423107608002201
53,logit-shift,False,0.04237255107085769,-1.5020039596350898,-1.5977842132257587,0.09578025359066888
