log,target,rung,learner,calibration,bin,n,p_mean,y_mean
BPIC15_4,handover,B_intake_g,logit,isotonic,0,27,0.6476940908334121,0.6666666666666666
BPIC15_4,handover,B_intake_g,logit,isotonic,1,34,0.9124378220478829,0.7941176470588235
BPIC15_4,handover,B_intake_g,logit,isotonic,2,20,0.9656049837676581,0.95
BPIC15_4,handover,B_intake_g,logit,isotonic,5,90,0.9725070643662989,0.9
BPIC15_4,handover,B_intake_g,logit,isotonic,6,38,0.9776842753501146,0.9473684210526315
BPIC15_4,handover,B_intake_g,logit,isotonic,7,23,0.9971055997616464,0.8260869565217391
BPIC15_4,handover,B_intake_g,logit,isotonic,9,84,1.0,0.8809523809523809
BPIC15_4,handover,B_intake_g,hgb,raw,0,32,0.5200270336385558,0.71875
BPIC15_4,handover,B_intake_g,hgb,raw,1,31,0.9261424303342968,0.6451612903225806
BPIC15_4,handover,B_intake_g,hgb,raw,2,32,0.9871446950524421,0.8125
BPIC15_4,handover,B_intake_g,hgb,raw,3,27,0.9968497045697252,0.8888888888888888
BPIC15_4,handover,B_intake_g,hgb,raw,4,36,0.9987564892645485,0.9166666666666666
BPIC15_4,handover,B_intake_g,hgb,raw,5,31,0.9997970406358482,0.8387096774193549
BPIC15_4,handover,B_intake_g,hgb,raw,6,26,0.9999347856640909,0.8846153846153846
BPIC15_4,handover,B_intake_g,hgb,raw,7,37,0.9999697927396535,0.9459459459459459
BPIC15_4,handover,B_intake_g,hgb,raw,8,29,0.9999957655311108,1.0
BPIC15_4,handover,B_intake_g,hgb,raw,9,35,0.9999994352502516,1.0
BPIC15_4,handover,B_intake_g,hgb,platt,0,32,0.7549279916735667,0.6875
BPIC15_4,handover,B_intake_g,hgb,platt,1,31,0.8862961438758857,0.7096774193548387
BPIC15_4,handover,B_intake_g,hgb,platt,2,32,0.9083258615301903,0.8125
BPIC15_4,handover,B_intake_g,hgb,platt,3,16,0.9230341889108258,0.875
BPIC15_4,handover,B_intake_g,hgb,platt,4,46,0.9328808095341473,0.8478260869565217
BPIC15_4,handover,B_intake_g,hgb,platt,5,32,0.9430725279085579,0.9375
BPIC15_4,handover,B_intake_g,hgb,platt,6,28,0.9510402916000599,0.9285714285714286
BPIC15_4,handover,B_intake_g,hgb,platt,7,34,0.9600218904171769,0.9705882352941176
BPIC15_4,handover,B_intake_g,hgb,platt,8,33,0.9712448317364085,1.0
BPIC15_4,handover,B_intake_g,hgb,platt,9,32,0.9799164722752471,0.90625
BPIC15_4,handover,B_intake_g,hgb,isotonic,0,32,0.7099490771548099,0.6875
BPIC15_4,handover,B_intake_g,hgb,isotonic,1,31,0.8609176245411527,0.7419354838709677
BPIC15_4,handover,B_intake_g,hgb,isotonic,2,30,0.9185453756048072,0.7666666666666667
BPIC15_4,handover,B_intake_g,hgb,isotonic,3,16,0.9487327301831903,0.75
BPIC15_4,handover,B_intake_g,hgb,isotonic,4,42,0.9609041670623646,0.9285714285714286
BPIC15_4,handover,B_intake_g,hgb,isotonic,6,61,0.9667514602489995,0.9180327868852459
BPIC15_4,handover,B_intake_g,hgb,isotonic,7,38,0.9700428522131661,0.9736842105263158
BPIC15_4,handover,B_intake_g,hgb,isotonic,8,31,0.9812893990221467,0.8709677419354839
BPIC15_4,handover,B_intake_g,hgb,isotonic,9,35,0.9914009226264255,1.0
BPIC15_4,duration,B_half,logit,raw,0,11,0.30451983662035254,0.2727272727272727
BPIC15_4,duration,B_half,logit,raw,1,51,0.3651044244555756,0.23529411764705882
BPIC15_4,duration,B_half,logit,raw,2,30,0.4819221738179788,0.4666666666666667
BPIC15_4,duration,B_half,logit,raw,3,21,0.5312069578402384,0.09523809523809523
BPIC15_4,duration,B_half,logit,raw,4,43,0.5524694016792624,0.13953488372093023
BPIC15_4,duration,B_half,logit,raw,5,30,0.5858752724249274,0.06666666666666667
BPIC15_4,duration,B_half,logit,raw,6,32,0.6257581641870285,0.15625
BPIC15_4,duration,B_half,logit,raw,7,34,0.669139943383556,0.20588235294117646
BPIC15_4,duration,B_half,logit,raw,8,32,0.7676875095923601,0.34375
BPIC15_4,duration,B_half,logit,raw,9,32,0.8478030779875604,0.28125
BPIC15_4,duration,B_half,logit,platt,0,11,0.39720787714921196,0.2727272727272727
BPIC15_4,duration,B_half,logit,platt,1,51,0.4276252775519301,0.23529411764705882
BPIC15_4,duration,B_half,logit,platt,2,33,0.48779151799648446,0.45454545454545453
BPIC15_4,duration,B_half,logit,platt,3,14,0.5084030052799989,0.0
BPIC15_4,duration,B_half,logit,platt,4,45,0.5174151005072619,0.15555555555555556
BPIC15_4,duration,B_half,logit,platt,5,29,0.5348314256248918,0.034482758620689655
BPIC15_4,duration,B_half,logit,platt,6,38,0.5532768502860905,0.15789473684210525
BPIC15_4,duration,B_half,logit,platt,7,23,0.5775424557434431,0.30434782608695654
BPIC15_4,duration,B_half,logit,platt,8,39,0.6279654399142716,0.2564102564102564
BPIC15_4,duration,B_half,logit,platt,9,33,0.697320329733079,0.30303030303030304
BPIC15_4,duration,B_half,logit,isotonic,0,7,0.3342614588134137,0.2857142857142857
BPIC15_4,duration,B_half,logit,isotonic,1,52,0.37996643894212667,0.25
BPIC15_4,duration,B_half,logit,isotonic,2,33,0.47725422061414235,0.42424242424242425
BPIC15_4,duration,B_half,logit,isotonic,3,5,0.506308499090083,0.2
BPIC15_4,duration,B_half,logit,isotonic,4,60,0.5202589178842437,0.1
BPIC15_4,duration,B_half,logit,isotonic,5,29,0.5496038430184564,0.10344827586206896
BPIC15_4,duration,B_half,logit,isotonic,6,12,0.5649487748819363,0.08333333333333333
BPIC15_4,duration,B_half,logit,isotonic,7,47,0.5808890583601402,0.2127659574468085
BPIC15_4,duration,B_half,logit,isotonic,8,38,0.6922631953953321,0.2894736842105263
BPIC15_4,duration,B_half,logit,isotonic,9,33,0.829380034261607,0.30303030303030304
BPIC15_4,duration,B_half,hgb,raw,0,32,0.1635921131818786,0.15625
BPIC15_4,duration,B_half,hgb,raw,1,30,0.29289495522132913,0.26666666666666666
BPIC15_4,duration,B_half,hgb,raw,2,12,0.3428461822251583,0.0
BPIC15_4,duration,B_half,hgb,raw,3,29,0.34404364745282456,0.3793103448275862
BPIC15_4,duration,B_half,hgb,raw,4,53,0.36759242179908114,0.20754716981132076
BPIC15_4,duration,B_half,hgb,raw,5,31,0.5094289758383176,0.2903225806451613
BPIC15_4,duration,B_half,hgb,raw,6,32,0.6865510673975193,0.125
BPIC15_4,duration,B_half,hgb,raw,7,30,0.797856355676598,0.13333333333333333
BPIC15_4,duration,B_half,hgb,raw,8,32,0.928442098723137,0.46875
BPIC15_4,duration,B_half,hgb,raw,9,35,0.9910557404270474,0.11428571428571428
BPIC15_4,duration,B_half,hgb,platt,0,26,0.4591797145144509,0.46153846153846156
BPIC15_4,duration,B_half,hgb,platt,1,28,0.46657772236466954,0.10714285714285714
BPIC15_4,duration,B_half,hgb,platt,2,40,0.4724829641655866,0.125
BPIC15_4,duration,B_half,hgb,platt,3,22,0.4786869718764365,0.18181818181818182
BPIC15_4,duration,B_half,hgb,platt,4,42,0.48364456159097846,0.2857142857142857
BPIC15_4,duration,B_half,hgb,platt,5,30,0.4964493859887911,0.1
BPIC15_4,duration,B_half,hgb,platt,6,28,0.5077477227762234,0.2857142857142857
BPIC15_4,duration,B_half,hgb,platt,7,30,0.5197369064023526,0.2
BPIC15_4,duration,B_half,hgb,platt,8,38,0.5635523841713515,0.42105263157894735
BPIC15_4,duration,B_half,hgb,platt,9,32,0.6065758726898747,0.0625
BPIC15_4,duration,B_half,hgb,isotonic,0,10,0.3861259435928611,0.4
BPIC15_4,duration,B_half,hgb,isotonic,1,48,0.4442988422389675,0.2916666666666667
BPIC15_4,duration,B_half,hgb,isotonic,4,73,0.45805511232373924,0.2328767123287671
BPIC15_4,duration,B_half,hgb,isotonic,5,46,0.4739652430937418,0.13043478260869565
BPIC15_4,duration,B_half,hgb,isotonic,6,26,0.48999981221870215,0.038461538461538464
BPIC15_4,duration,B_half,hgb,isotonic,7,49,0.5217154179845699,0.12244897959183673
BPIC15_4,duration,B_half,hgb,isotonic,8,28,0.6134198727932446,0.6785714285714286
BPIC15_4,duration,B_half,hgb,isotonic,9,36,0.8037693633230748,0.1111111111111111
BPIC15_4,duration,B_intake,logit,raw,0,25,0.3315122635483463,0.24
BPIC15_4,duration,B_intake,logit,raw,1,38,0.39116683286349246,0.2894736842105263
BPIC15_4,duration,B_intake,logit,raw,2,32,0.4866613334628459,0.21875
BPIC15_4,duration,B_intake,logit,raw,3,17,0.5335161504796787,0.11764705882352941
BPIC15_4,duration,B_intake,logit,raw,4,46,0.5764849833987233,0.3695652173913043
BPIC15_4,duration,B_intake,logit,raw,5,31,0.6306825555037439,0.03225806451612903
BPIC15_4,duration,B_intake,logit,raw,6,31,0.6705614255163945,0.0967741935483871
BPIC15_4,duration,B_intake,logit,raw,7,30,0.7056328651707747,0.23333333333333334
BPIC15_4,duration,B_intake,logit,raw,8,30,0.7853652457248741,0.2
BPIC15_4,duration,B_intake,logit,raw,9,36,0.8777358377176951,0.3055555555555556
BPIC15_4,duration,B_intake,logit,platt,0,32,0.41602542625286104,0.34375
BPIC15_4,duration,B_intake,logit,platt,1,31,0.4480647712151069,0.1935483870967742
BPIC15_4,duration,B_intake,logit,platt,2,32,0.49144256115111284,0.15625
BPIC15_4,duration,B_intake,logit,platt,3,31,0.5201934669020859,0.1935483870967742
BPIC15_4,duration,B_intake,logit,platt,4,31,0.5464431358367137,0.3870967741935484
BPIC15_4,duration,B_intake,logit,platt,5,31,0.5724223281724838,0.12903225806451613
BPIC15_4,duration,B_intake,logit,platt,6,33,0.5894004557601376,0.15151515151515152
BPIC15_4,duration,B_intake,logit,platt,7,31,0.6138655095270061,0.16129032258064516
BPIC15_4,duration,B_intake,logit,platt,8,31,0.6628572543699268,0.22580645161290322
BPIC15_4,duration,B_intake,logit,platt,9,33,0.734129199806911,0.30303030303030304
BPIC15_4,duration,B_intake,logit,isotonic,0,4,0.34392231429568726,0.25
BPIC15_4,duration,B_intake,logit,isotonic,1,59,0.40130662159623776,0.2711864406779661
BPIC15_4,duration,B_intake,logit,isotonic,2,30,0.5019068702020453,0.2
BPIC15_4,duration,B_intake,logit,isotonic,3,33,0.5302487932148247,0.2727272727272727
BPIC15_4,duration,B_intake,logit,isotonic,4,26,0.5519839372081583,0.2692307692307692
BPIC15_4,duration,B_intake,logit,isotonic,5,23,0.5657371793822211,0.08695652173913043
BPIC15_4,duration,B_intake,logit,isotonic,6,37,0.5865524457107654,0.16216216216216217
BPIC15_4,duration,B_intake,logit,isotonic,7,40,0.6317781993873647,0.2
BPIC15_4,duration,B_intake,logit,isotonic,8,31,0.7217753846844412,0.16129032258064516
BPIC15_4,duration,B_intake,logit,isotonic,9,33,0.8540339438155237,0.3333333333333333
BPIC15_4,duration,B_intake,hgb,raw,0,32,0.08159874421075253,0.15625
BPIC15_4,duration,B_intake,hgb,raw,1,31,0.2080484526313625,0.12903225806451613
BPIC15_4,duration,B_intake,hgb,raw,2,26,0.31003000470915626,0.19230769230769232
BPIC15_4,duration,B_intake,hgb,raw,3,37,0.35942459311701114,0.35135135135135137
BPIC15_4,duration,B_intake,hgb,raw,4,32,0.5107678951209874,0.0625
BPIC15_4,duration,B_intake,hgb,raw,5,31,0.6600849244217322,0.25806451612903225
BPIC15_4,duration,B_intake,hgb,raw,6,32,0.7864849158477495,0.21875
BPIC15_4,duration,B_intake,hgb,raw,7,31,0.8663856207830152,0.25806451612903225
BPIC15_4,duration,B_intake,hgb,raw,8,32,0.939617003915625,0.25
BPIC15_4,duration,B_intake,hgb,raw,9,32,0.9857781821340034,0.34375
BPIC15_4,duration,B_intake,hgb,platt,0,32,0.44856626203956373,0.3125
BPIC15_4,duration,B_intake,hgb,platt,1,30,0.47734348988593117,0.36666666666666664
BPIC15_4,duration,B_intake,hgb,platt,2,24,0.4853006501581965,0.3333333333333333
BPIC15_4,duration,B_intake,hgb,platt,3,40,0.49554852643678515,0.175
BPIC15_4,duration,B_intake,hgb,platt,4,29,0.5046835817826946,0.1724137931034483
BPIC15_4,duration,B_intake,hgb,platt,5,34,0.5127793977585944,0.0
BPIC15_4,duration,B_intake,hgb,platt,6,32,0.5322656430521298,0.21875
BPIC15_4,duration,B_intake,hgb,platt,7,31,0.5561667969385131,0.22580645161290322
BPIC15_4,duration,B_intake,hgb,platt,8,32,0.5826796662261948,0.375
BPIC15_4,duration,B_intake,hgb,platt,9,32,0.6162397334891005,0.125
BPIC15_4,duration,B_intake,hgb,isotonic,0,1,0.377398402205993,0.0
BPIC15_4,duration,B_intake,hgb,isotonic,1,60,0.408621477356577,0.21666666666666667
BPIC15_4,duration,B_intake,hgb,isotonic,2,34,0.4468221064018747,0.23529411764705882
BPIC15_4,duration,B_intake,hgb,isotonic,3,30,0.46167098334542717,0.3
BPIC15_4,duration,B_intake,hgb,isotonic,4,25,0.4743559003728508,0.24
BPIC15_4,duration,B_intake,hgb,isotonic,5,40,0.5016575010684757,0.175
BPIC15_4,duration,B_intake,hgb,isotonic,6,30,0.5448395326595035,0.2
BPIC15_4,duration,B_intake,hgb,isotonic,7,23,0.5824677139482856,0.30434782608695654
BPIC15_4,duration,B_intake,hgb,isotonic,8,41,0.6339662614023521,0.24390243902439024
BPIC15_4,duration,B_intake,hgb,isotonic,9,32,0.7409965329649235,0.15625
BPIC15_4,duration,B_intake_g,logit,raw,0,31,0.32615277846151586,0.3225806451612903
BPIC15_4,duration,B_intake_g,logit,raw,1,32,0.3904013674536674,0.21875
BPIC15_4,duration,B_intake_g,logit,raw,2,32,0.47538041429196204,0.21875
BPIC15_4,duration,B_intake_g,logit,raw,3,20,0.5296779526169757,0.35
BPIC15_4,duration,B_intake_g,logit,raw,4,43,0.5810991097495906,0.13953488372093023
BPIC15_4,duration,B_intake_g,logit,raw,5,31,0.6410200980861042,0.03225806451612903
BPIC15_4,duration,B_intake_g,logit,raw,6,32,0.6802847302695108,0.3125
BPIC15_4,duration,B_intake_g,logit,raw,7,31,0.7255142851009898,0.22580645161290322
BPIC15_4,duration,B_intake_g,logit,raw,8,29,0.8002138171684564,0.2413793103448276
BPIC15_4,duration,B_intake_g,logit,raw,9,35,0.8873089057568945,0.2571428571428571
BPIC15_4,duration,B_intake_g,logit,platt,0,32,0.4090704853671391,0.375
BPIC15_4,duration,B_intake_g,logit,platt,1,30,0.45026732658756796,0.16666666666666666
BPIC15_4,duration,B_intake_g,logit,platt,2,33,0.4880067998431338,0.18181818181818182
BPIC15_4,duration,B_intake_g,logit,platt,3,22,0.5197363150886922,0.4090909090909091
BPIC15_4,duration,B_intake_g,logit,platt,4,41,0.5469767718502433,0.0975609756097561
BPIC15_4,duration,B_intake_g,logit,platt,5,31,0.5728088797019832,0.06451612903225806
BPIC15_4,duration,B_intake_g,logit,platt,6,31,0.5977894171111535,0.25806451612903225
BPIC15_4,duration,B_intake_g,logit,platt,7,32,0.6204567546728126,0.3125
BPIC15_4,duration,B_intake_g,logit,platt,8,31,0.672595775516491,0.12903225806451613
BPIC15_4,duration,B_intake_g,logit,platt,9,33,0.7422012641801417,0.3333333333333333
BPIC15_4,duration,B_intake_g,logit,isotonic,0,4,0.3311303044312753,0.25
BPIC15_4,duration,B_intake_g,logit,isotonic,1,58,0.4038287698386261,0.2413793103448276
BPIC15_4,duration,B_intake_g,logit,isotonic,2,32,0.4765473876157046,0.25
BPIC15_4,duration,B_intake_g,logit,isotonic,4,61,0.5325995986336906,0.21311475409836064
BPIC15_4,duration,B_intake_g,logit,isotonic,5,33,0.5780717406323972,0.09090909090909091
BPIC15_4,duration,B_intake_g,logit,isotonic,6,29,0.6040219704999307,0.20689655172413793
BPIC15_4,duration,B_intake_g,logit,isotonic,7,35,0.6503357028286325,0.2571428571428571
BPIC15_4,duration,B_intake_g,logit,isotonic,8,28,0.7329019323795246,0.21428571428571427
BPIC15_4,duration,B_intake_g,logit,isotonic,9,36,0.8378532224976392,0.3055555555555556
BPIC15_4,duration,B_intake_g,hgb,raw,0,32,0.10583045318492221,0.25
BPIC15_4,duration,B_intake_g,hgb,raw,1,31,0.19172263090316047,0.22580645161290322
BPIC15_4,duration,B_intake_g,hgb,raw,2,29,0.30456661358761267,0.13793103448275862
BPIC15_4,duration,B_intake_g,hgb,raw,3,34,0.3963997426553159,0.35294117647058826
BPIC15_4,duration,B_intake_g,hgb,raw,4,32,0.5082803202753395,0.09375
BPIC15_4,duration,B_intake_g,hgb,raw,5,29,0.6702137046724774,0.06896551724137931
BPIC15_4,duration,B_intake_g,hgb,raw,6,34,0.7837704560974995,0.11764705882352941
BPIC15_4,duration,B_intake_g,hgb,raw,7,31,0.8677907165426098,0.3870967741935484
BPIC15_4,duration,B_intake_g,hgb,raw,8,32,0.9422646676869303,0.25
BPIC15_4,duration,B_intake_g,hgb,raw,9,32,0.9845969200754847,0.34375
BPIC15_4,duration,B_intake_g,hgb,platt,0,32,0.4215994163489307,0.28125
BPIC15_4,duration,B_intake_g,hgb,platt,1,30,0.4584243802253164,0.26666666666666666
BPIC15_4,duration,B_intake_g,hgb,platt,2,33,0.47758709983095177,0.3939393939393939
BPIC15_4,duration,B_intake_g,hgb,platt,3,28,0.4904819882061283,0.07142857142857142
BPIC15_4,duration,B_intake_g,hgb,platt,4,34,0.502483297633611,0.20588235294117646
BPIC15_4,duration,B_intake_g,hgb,platt,5,31,0.5206125066977069,0.1935483870967742
BPIC15_4,duration,B_intake_g,hgb,platt,6,32,0.5381270829760672,0.03125
BPIC15_4,duration,B_intake_g,hgb,platt,7,32,0.557786858654616,0.21875
BPIC15_4,duration,B_intake_g,hgb,platt,8,32,0.5925204737404524,0.40625
BPIC15_4,duration,B_intake_g,hgb,platt,9,32,0.6289189946025489,0.15625
BPIC15_4,duration,B_intake_g,hgb,isotonic,0,1,0.32608363858363854,0.0
BPIC15_4,duration,B_intake_g,hgb,isotonic,1,47,0.4032168878480354,0.2765957446808511
BPIC15_4,duration,B_intake_g,hgb,isotonic,2,47,0.4126962335114641,0.2765957446808511
BPIC15_4,duration,B_intake_g,hgb,isotonic,3,27,0.4564710361720565,0.25925925925925924
BPIC15_4,duration,B_intake_g,hgb,isotonic,4,30,0.4803280504646152,0.13333333333333333
BPIC15_4,duration,B_intake_g,hgb,isotonic,5,33,0.5102925954420012,0.24242424242424243
BPIC15_4,duration,B_intake_g,hgb,isotonic,6,36,0.54971398908619,0.0
BPIC15_4,duration,B_intake_g,hgb,isotonic,7,28,0.5984314480247283,0.25
BPIC15_4,duration,B_intake_g,hgb,isotonic,8,35,0.6760157996885988,0.37142857142857144
BPIC15_4,duration,B_intake_g,hgb,isotonic,9,32,0.7874631444226021,0.1875
BPIC15_3,handover,B_half,logit,raw,0,6,0.4485799506287133,0.5
BPIC15_3,handover,B_half,logit,raw,1,73,0.6101940870849654,0.8493150684931506
BPIC15_3,handover,B_half,logit,raw,2,34,0.8552245496374054,0.9411764705882353
BPIC15_3,handover,B_half,logit,raw,3,56,0.9061499391496317,0.9285714285714286
BPIC15_3,handover,B_half,logit,raw,4,22,0.9304044034982263,0.8181818181818182
BPIC15_3,handover,B_half,logit,raw,6,92,0.9419828874477554,0.9347826086956522
BPIC15_3,handover,B_half,logit,raw,7,55,0.9739000230465562,0.8363636363636363
BPIC15_3,handover,B_half,logit,raw,8,11,0.9902638169671697,1.0
BPIC15_3,handover,B_half,logit,raw,9,74,0.9934667655769405,0.9864864864864865
BPIC15_3,handover,B_half,logit,platt,0,6,0.4694725156118363,0.5
BPIC15_3,handover,B_half,logit,platt,1,74,0.6252080261263037,0.8513513513513513
BPIC15_3,handover,B_half,logit,platt,2,47,0.873806095190559,0.9361702127659575
BPIC15_3,handover,B_half,logit,platt,3,42,0.9050561691103993,0.9285714285714286
BPIC15_3,handover,B_half,logit,platt,4,34,0.928393899973637,0.8235294117647058
BPIC15_3,handover,B_half,logit,platt,6,93,0.9429513620713522,0.956989247311828
BPIC15_3,handover,B_half,logit,platt,7,42,0.9716745161606526,0.7857142857142857
BPIC15_3,handover,B_half,logit,platt,8,12,0.9862383488040517,1.0
BPIC15_3,handover,B_half,logit,platt,9,73,0.9904465178964508,0.9863013698630136
BPIC15_3,handover,B_half,logit,isotonic,0,6,0.4457654520582017,0.5
BPIC15_3,handover,B_half,logit,isotonic,1,74,0.6103186768898112,0.8513513513513513
BPIC15_3,handover,B_half,logit,isotonic,2,47,0.8752058993446938,0.9361702127659575
BPIC15_3,handover,B_half,logit,isotonic,3,42,0.9206575453732614,0.9285714285714286
BPIC15_3,handover,B_half,logit,isotonic,4,30,0.9445719911767875,0.8333333333333334
BPIC15_3,handover,B_half,logit,isotonic,6,82,0.9474303158804585,0.9512195121951219
BPIC15_3,handover,B_half,logit,isotonic,7,31,0.9866776446366242,0.7096774193548387
BPIC15_3,handover,B_half,logit,isotonic,8,63,0.9949281810670292,0.9841269841269841
BPIC15_3,handover,B_half,logit,isotonic,9,48,0.9998547432179198,0.9791666666666666
BPIC15_3,handover,B_half,hgb,raw,1,83,0.3023713229033534,0.8313253012048193
BPIC15_3,handover,B_half,hgb,raw,2,41,0.8874764230844469,0.926829268292683
BPIC15_3,handover,B_half,hgb,raw,3,44,0.9617110176640477,0.8409090909090909
BPIC15_3,handover,B_half,hgb,raw,4,42,0.9985910815302135,0.9761904761904762
BPIC15_3,handover,B_half,hgb,raw,5,38,0.9999845769837423,0.7105263157894737
BPIC15_3,handover,B_half,hgb,raw,7,79,0.999992914400556,0.9620253164556962
BPIC15_3,handover,B_half,hgb,raw,8,30,0.9999964703094322,1.0
BPIC15_3,handover,B_half,hgb,raw,9,66,0.9999981398885364,0.9848484848484849
BPIC15_3,handover,B_half,hgb,platt,0,11,0.704230912827006,0.5454545454545454
BPIC15_3,handover,B_half,hgb,platt,1,72,0.7257644111356115,0.875
BPIC15_3,handover,B_half,hgb,platt,2,43,0.8090393887036406,0.9767441860465116
BPIC15_3,handover,B_half,hgb,platt,3,40,0.8573369872997947,0.875
BPIC15_3,handover,B_half,hgb,platt,4,11,0.8813436783671288,0.8181818181818182
BPIC15_3,handover,B_half,hgb,platt,5,75,0.9001954845957963,0.9733333333333334
BPIC15_3,handover,B_half,hgb,platt,6,40,0.9189098094260654,0.875
BPIC15_3,handover,B_half,hgb,platt,7,40,0.9410057784435665,0.75
BPIC15_3,handover,B_half,hgb,platt,8,18,0.9568543477874472,1.0
BPIC15_3,handover,B_half,hgb,platt,9,73,0.9695584728477811,0.9863013698630136
BPIC15_3,handover,B_half,hgb,isotonic,0,10,0.5459516565246789,0.7
BPIC15_3,handover,B_half,hgb,isotonic,1,67,0.6020063871639557,0.835820895522388
BPIC15_3,handover,B_half,hgb,isotonic,2,46,0.8191221992209748,0.9565217391304348
BPIC15_3,handover,B_half,hgb,isotonic,3,45,0.8744541418985505,0.9111111111111111
BPIC15_3,handover,B_half,hgb,isotonic,4,20,0.8898645969008736,0.9
BPIC15_3,handover,B_half,hgb,isotonic,6,102,0.9038821236720033,0.9705882352941176
BPIC15_3,handover,B_half,hgb,isotonic,7,47,0.9429871761410424,0.723404255319149
