learner,split,quality,level,rung,metric,log,target,scheme,V,boot_median,displacement,se,n_draws,lo,hi,width,excludes_point,resolved
logit,rolling5,mask_rare,0.5,B_half,nb_0.450,BPIC15_1,handover,weighted,0.0,0.0,0.0,0.0049711441547659226,400,-0.008486722867615199,0.0,0.008486722867615199,False,False
logit,rolling5,mask_rare,0.5,B_half,nb_0.475,BPIC15_1,handover,weighted,0.0,0.0,0.0,0.00592849619646263,400,-0.014235425444266123,0.0,0.014235425444266123,False,False
logit,rolling5,mask_rare,0.5,B_half,nb_0.500,BPIC15_1,handover,weighted,0.0,0.0,0.0,0.007789966621542082,400,-0.023983109448906362,0.0,0.023983109448906362,False,False
logit,rolling5,mask_rare,0.5,B_half,nb_0.525,BPIC15_1,handover,weighted,0.0,0.0,0.0,0.011337660511007215,400,-0.044113105578681526,0.0,0.044113105578681526,False,False
logit,rolling5,mask_rare,0.5,B_half,nb_0.550,BPIC15_1,handover,weighted,0.0,0.0,0.0,0.017733901528615408,400,-0.06596055671990068,0.0,0.06596055671990068,False,False
logit,rolling5,mask_rare,0.5,B_half,nb_0.575,BPIC15_1,handover,weighted,0.0093954248366013,0.0,-0.0093954248366013,0.022690624956881157,400,-0.058165788993914044,0.0187908496732026,0.07695663866711665,False,False
logit,rolling5,mask_rare,0.5,B_half,nb_0.600,BPIC15_1,handover,weighted,0.0104166666666666,0.0,-0.0104166666666666,0.0269844719055452,400,-0.07230308788878854,0.0208333333333332,0.09313642122212175,False,False
logit,rolling5,mask_rare,0.5,B_half,nb_0.625,BPIC15_1,handover,weighted,0.0115740740740741,0.0,-0.0115740740740741,0.033229786466880795,400,-0.08464602290680223,0.0231481481481482,0.10779417105495043,False,False
logit,rolling5,mask_rare,0.5,B_half,nb_0.650,BPIC15_1,handover,weighted,0.0128968253968254,0.0030264741501148003,-0.0098703512467106,0.04132506665390421,400,-0.10183978180849747,0.0257936507936508,0.12763343260214827,False,False
logit,rolling5,mask_rare,0.5,B_half,nb_0.675,BPIC15_1,handover,weighted,0.0,0.0089058507059693,0.0089058507059693,0.047284839327257605,400,-0.14964643829205096,0.0,0.14964643829205096,False,False
logit,rolling5,mask_rare,0.5,B_half,nb_0.700,BPIC15_1,handover,weighted,0.099537037037037,0.02809880684148975,-0.07143823019554724,0.05534041997521702,400,0.02419853397772606,0.199074074074074,0.17487554009634793,False,True
logit,rolling5,mask_rare,0.5,B_half,nb_0.725,BPIC15_1,handover,weighted,0.1142676767676768,0.0379175607803496,-0.07635011598732719,0.0629928102608926,400,0.03042299660750694,0.2285353535353536,0.19811235692784665,False,True
logit,rolling5,mask_rare,0.5,B_half,nb_0.750,BPIC15_1,handover,weighted,0.1319444444444445,0.043247210749710746,-0.08869723369473376,0.07117086103929669,400,0.027242965049230128,0.263888888888889,0.23664592383965888,False,True
logit,rolling5,mask_rare,0.5,B_half,nb_0.775,BPIC15_1,handover,weighted,0.0277777777777777,0.05963185128260935,0.03185407350483165,0.0798968878600039,400,-0.20717560805138852,0.0555555555555554,0.26273116360694393,False,False
logit,rolling5,mask_rare,0.5,B_half,nb_0.800,BPIC15_1,handover,weighted,0.0902777777777777,0.06544002744272005,-0.024837750335057654,0.09661230646927012,400,-0.1527133731583013,0.1805555555555554,0.3332689287138567,False,False
logit,rolling5,mask_rare,0.5,B_intake,ap,BPIC15_1,handover,weighted,0.0008632261258491,0.00024130450469110002,-0.000621921621158,0.0013891921093078159,400,-0.002334301938084804,0.0036969620366196073,0.006031263974704411,False,False
logit,rolling5,mask_rare,0.5,B_intake,auc,BPIC15_1,handover,weighted,0.0025401069518716,0.00066376931950815,-0.00187633763236345,0.004458095138690076,400,-0.007031844468861931,0.012154434717776361,0.019186279186638292,False,False
logit,rolling5,mask_rare,0.5,B_intake,brier_skill,BPIC15_1,handover,weighted,-0.0033561133598132,-0.0005985969409406,0.0027575164188726,0.012012589014419678,400,-0.029153428040997423,0.02294928597785363,0.052102714018851054,False,False
logit,rolling5,mask_rare,0.5,B_intake,logloss_skill,BPIC15_1,handover,weighted,-0.0002408072845905,0.00032080007291895,0.00056160735750945,0.00918398587144134,400,-0.020538742029522793,0.01798055976896091,0.0385193017984837,False,False
logit,rolling5,mask_rare,0.5,B_intake,nagelkerke,BPIC15_1,handover,weighted,-0.0002311522309325,0.00035145329441664997,0.00058260552534915,0.009546351310854862,400,-0.023549936412128478,0.018600707308209438,0.042150643720337916,False,False
logit,rolling5,mask_rare,0.5,B_intake,nb_0.050,BPIC15_1,handover,weighted,0.0,0.0,0.0,0.0003963411315684704,400,0.0,0.0,0.0,False,False
logit,rolling5,mask_rare,0.5,B_intake,nb_0.075,BPIC15_1,handover,weighted,0.0,0.0,0.0,0.0009560736632848311,400,0.0,0.0021308639399297523,0.0021308639399297523,False,False
logit,rolling5,mask_rare,0.5,B_intake,nb_0.100,BPIC15_1,handover,weighted,0.0,0.0,0.0,0.0020158783582849642,400,-4.0995541921790154e-05,0.00333999503184874,0.00338099057377053,False,False
logit,rolling5,mask_rare,0.5,B_intake,nb_0.125,BPIC15_1,handover,weighted,0.0,0.0,0.0,0.003263505861645374,400,-0.0026976115462055837,0.007685651058451696,0.01038326260465728,False,False
logit,rolling5,mask_rare,0.5,B_intake,nb_0.150,BPIC15_1,handover,weighted,0.0,0.0,0.0,0.003602686285582062,400,-0.004009702679049616,0.010023352781222176,0.014033055460271792,False,False
logit,rolling5,mask_rare,0.5,B_intake,nb_0.175,BPIC15_1,handover,weighted,0.0,0.0,0.0,0.0046981326242875356,400,-0.006099105661179155,0.012475260805591486,0.01857436646677064,False,False
logit,rolling5,mask_rare,0.5,B_intake,nb_0.200,BPIC15_1,handover,weighted,0.0,0.0,0.0,0.0044648841832355905,400,-0.006866916616372342,0.01146325812125979,0.01833017473763213,False,False
logit,rolling5,mask_rare,0.5,B_intake,nb_0.225,BPIC15_1,handover,weighted,-0.0069444444444444,0.0,0.0069444444444444,0.0055444674244118294,400,-0.02331184733726594,0.0016304829344080621,0.024942330271674,False,False
logit,rolling5,mask_rare,0.5,B_intake,nb_0.250,BPIC15_1,handover,weighted,0.0,0.0,0.0,0.006835911654211152,400,-0.010212769888267104,0.01928199634703356,0.029494766235300666,False,False
logit,rolling5,mask_rare,0.5,B_intake,nb_0.275,BPIC15_1,handover,weighted,0.0069444444444444,0.0,-0.0069444444444444,0.008676001045197378,400,-0.0023342742467020363,0.03222724234767148,0.034561516594373516,False,False
logit,rolling5,mask_rare,0.5,B_intake,nb_0.300,BPIC15_1,handover,weighted,0.0,0.0,0.0,0.00993310225853824,400,-0.017032235531998112,0.024447508647529446,0.04147974417952756,False,False
logit,rolling5,mask_rare,0.5,B_intake,nb_0.325,BPIC15_1,handover,weighted,-0.0102880658436214,0.0,0.0102880658436214,0.012338972077370988,400,-0.03835811091687998,0.02033867144944546,0.058696782366325445,False,False
logit,rolling5,mask_rare,0.5,B_intake,nb_0.350,BPIC15_1,handover,weighted,0.0069444444444444,0.0,-0.0069444444444444,0.012545283608862168,400,-0.005355533151890518,0.04384726107838554,0.049202794230276056,False,False
logit,rolling5,mask_rare,0.5,B_intake,nb_0.375,BPIC15_1,handover,weighted,0.0,0.0,0.0,0.014324022898150456,400,-0.022386852777150433,0.03754078674257141,0.05992763951972184,False,False
logit,rolling5,mask_rare,0.5,B_intake,nb_0.400,BPIC15_1,handover,weighted,0.0138888888888889,0.0,-0.0138888888888889,0.016419441137012616,400,-1.4202570871237052e-05,0.07225019978845265,0.07226440235932388,False,False
logit,rolling5,mask_rare,0.5,B_intake,nb_0.425,BPIC15_1,handover,weighted,-0.0256642512077294,0.0,0.0256642512077294,0.020505129641317676,400,-0.08458182191217568,0.004501864111253716,0.08908368602342939,False,False
logit,rolling5,mask_rare,0.5,B_intake,nb_0.450,BPIC15_1,handover,weighted,-0.0511363636363636,0.0,0.0511363636363636,0.020547564630039334,400,-0.13206112782386184,-0.043851676586478344,0.0882094512373835,False,True
logit,rolling5,mask_rare,0.5,B_intake,nb_0.475,BPIC15_1,handover,weighted,-0.0069444444444445,0.0,0.0069444444444445,0.020432901753215847,400,-0.041949361669195565,0.04368177237061551,0.08563113403981107,False,False
