log,target,metric,draw,interaction_total
BPIC13_incidents,duration,auc,16,0.2079489630372604
BPIC13_incidents,duration,auc,17,0.2575237388111299
BPIC13_incidents,duration,auc,18,0.309018437870773
BPIC13_incidents,duration,auc,19,0.16757786432687594
BPIC13_incidents,duration,auc,20,0.3801585859704698
BPIC13_incidents,duration,auc,21,0.18910936999033467
BPIC13_incidents,duration,auc,22,0.23703085194903872
BPIC13_incidents,duration,auc,23,0.2801213354542116
BPIC13_incidents,duration,auc,24,0.2647325136483487
BPIC13_incidents,duration,auc,25,0.14508505564453378
BPIC13_incidents,duration,auc,26,0.11255433162080397
BPIC13_incidents,duration,auc,27,0.26481357936199756
BPIC13_incidents,duration,auc,28,0.309954120794214
BPIC13_incidents,duration,auc,29,0.25561886609146733
BPIC13_incidents,duration,auc,30,0.12617957004484004
BPIC13_incidents,duration,auc,31,0.3394382613739575
BPIC13_incidents,duration,auc,32,0.31205010487971985
BPIC13_incidents,duration,auc,33,0.13512108681617996
BPIC13_incidents,duration,auc,34,0.2209449422924582
BPIC13_incidents,duration,auc,35,0.19114807042699977
BPIC13_incidents,duration,auc,36,0.2795037068323293
BPIC13_incidents,duration,auc,37,0.4814493381999225
BPIC13_incidents,duration,auc,38,0.16443697806100377
BPIC13_incidents,duration,auc,39,0.19077157540664214
BPIC13_incidents,duration,auc,40,0.25315427798252155
BPIC13_incidents,duration,auc,41,0.14327662273635045
BPIC13_incidents,duration,auc,42,0.24564927981624907
BPIC13_incidents,duration,auc,43,0.2233180745182417
BPIC13_incidents,duration,auc,44,0.0957695503870104
BPIC13_incidents,duration,auc,45,0.14694665683541386
BPIC13_incidents,duration,auc,46,0.3542204302596479
BPIC13_incidents,duration,auc,47,0.15876514098481564
BPIC13_incidents,duration,auc,48,0.28910375449288217
BPIC13_incidents,duration,auc,49,0.18573591216818996
BPIC13_incidents,duration,auc,50,0.21619999664467193
BPIC13_incidents,duration,auc,51,0.5064149007135688
BPIC13_incidents,duration,auc,52,0.09439534629632496
BPIC13_incidents,duration,auc,53,0.15921939174889632
BPIC13_incidents,duration,auc,54,0.2161943842695827
BPIC13_incidents,duration,auc,55,0.15072089183960946
BPIC13_incidents,duration,auc,56,0.16098760336426876
BPIC13_incidents,duration,auc,57,0.18585991116696032
BPIC13_incidents,duration,auc,58,0.23445881165398075
BPIC13_incidents,duration,auc,59,0.17220168539077196
BPIC13_incidents,duration,auc,60,0.21578336352172334
BPIC13_incidents,duration,auc,61,0.2871208557446234
BPIC13_incidents,duration,auc,62,0.22814560098439163
BPIC13_incidents,duration,auc,63,0.27686667455643754
BPIC13_incidents,duration,auc,64,0.16821244741295038
BPIC13_incidents,duration,auc,65,0.19180845748801456
BPIC13_incidents,duration,auc,66,0.17256534658636813
BPIC13_incidents,duration,auc,67,0.1260168236088589
BPIC13_incidents,duration,auc,68,0.12103334405625144
BPIC13_incidents,duration,auc,69,0.09277694002826486
BPIC13_incidents,duration,auc,70,0.16367688659881785
BPIC13_incidents,duration,auc,71,0.17360124450827752
BPIC13_incidents,duration,auc,72,0.19155698073962202
BPIC13_incidents,duration,auc,73,0.17200092124695698
BPIC13_incidents,duration,auc,74,0.20900163649091286
BPIC13_incidents,duration,auc,75,0.23421413211696418
BPIC13_incidents,duration,auc,76,0.12572953109147933
BPIC13_incidents,duration,auc,77,0.16953283833378652
BPIC13_incidents,duration,auc,78,0.22941633090908797
BPIC13_incidents,duration,auc,79,0.21552939201678767
BPIC13_incidents,duration,brier_skill,0,0.5144383104357453
BPIC13_incidents,duration,brier_skill,1,0.4664970921816136
BPIC13_incidents,duration,brier_skill,2,0.9310387359930916
BPIC13_incidents,duration,brier_skill,3,0.6312062392639584
BPIC13_incidents,duration,brier_skill,4,0.4160720369753186
BPIC13_incidents,duration,brier_skill,5,0.2978479419056088
BPIC13_incidents,duration,brier_skill,6,0.47276052015670733
BPIC13_incidents,duration,brier_skill,7,0.5501380149123831
BPIC13_incidents,duration,brier_skill,8,0.47821734124270254
BPIC13_incidents,duration,brier_skill,9,0.9302714041723167
BPIC13_incidents,duration,brier_skill,10,0.7971666955518781
BPIC13_incidents,duration,brier_skill,11,0.616196936171922
BPIC13_incidents,duration,brier_skill,12,0.8035987751047586
BPIC13_incidents,duration,brier_skill,13,0.37252956998620124
BPIC13_incidents,duration,brier_skill,14,0.5013695362084505
BPIC13_incidents,duration,brier_skill,15,0.4873751852283976
BPIC13_incidents,duration,brier_skill,16,0.5129051512835192
BPIC13_incidents,duration,brier_skill,17,0.6689467290506215
BPIC13_incidents,duration,brier_skill,18,0.23652984738723015
BPIC13_incidents,duration,brier_skill,19,0.1795369520748833
BPIC13_incidents,duration,brier_skill,20,0.5989135876545502
BPIC13_incidents,duration,brier_skill,21,0.7076037187012485
BPIC13_incidents,duration,brier_skill,22,0.7067053234737345
BPIC13_incidents,duration,brier_skill,23,0.6918425473707218
BPIC13_incidents,duration,brier_skill,24,0.6195111768038061
BPIC13_incidents,duration,brier_skill,25,0.3573986044370333
BPIC13_incidents,duration,brier_skill,26,0.5762986202363318
BPIC13_incidents,duration,brier_skill,27,0.6957778951181002
BPIC13_incidents,duration,brier_skill,28,0.7199434968602363
BPIC13_incidents,duration,brier_skill,29,0.6899104083341703
BPIC13_incidents,duration,brier_skill,30,0.42921573356440146
BPIC13_incidents,duration,brier_skill,31,0.7496373241754493
BPIC13_incidents,duration,brier_skill,32,0.4205579001270844
BPIC13_incidents,duration,brier_skill,33,0.23743041808284915
BPIC13_incidents,duration,brier_skill,34,0.25032300060612456
BPIC13_incidents,duration,brier_skill,35,0.663467296402617
BPIC13_incidents,duration,brier_skill,36,0.6255222575760249
BPIC13_incidents,duration,brier_skill,37,0.3623997425326799
BPIC13_incidents,duration,brier_skill,38,0.2628140153932539
BPIC13_incidents,duration,brier_skill,39,0.40288619604926146
BPIC13_incidents,duration,brier_skill,40,0.5969215676988314
BPIC13_incidents,duration,brier_skill,41,0.7008710972250449
BPIC13_incidents,duration,brier_skill,42,0.6764066096385569
BPIC13_incidents,duration,brier_skill,43,0.8311535984546148
BPIC13_incidents,duration,brier_skill,44,0.5466749260455572
BPIC13_incidents,duration,brier_skill,45,0.43977993998445053
BPIC13_incidents,duration,brier_skill,46,0.5839230425646995
BPIC13_incidents,duration,brier_skill,47,0.4043291919933698
BPIC13_incidents,duration,brier_skill,48,0.4462707327989974
BPIC13_incidents,duration,brier_skill,49,0.2165574107159668
BPIC13_incidents,duration,brier_skill,50,0.6493495227522489
BPIC13_incidents,duration,brier_skill,51,0.5946338137904278
BPIC13_incidents,duration,brier_skill,52,0.49153944578098707
BPIC13_incidents,duration,brier_skill,53,0.5040420313545169
BPIC13_incidents,duration,brier_skill,54,0.885244029739563
BPIC13_incidents,duration,brier_skill,55,0.4698142534136336
BPIC13_incidents,duration,brier_skill,56,0.5980262808204225
BPIC13_incidents,duration,brier_skill,57,0.3061215853133705
BPIC13_incidents,duration,brier_skill,58,0.5548891520327174
BPIC13_incidents,duration,brier_skill,59,0.4629621428081889
BPIC13_incidents,duration,brier_skill,60,0.2723528929750292
BPIC13_incidents,duration,brier_skill,61,0.2598605001654196
BPIC13_incidents,duration,brier_skill,62,0.8297995010514042
BPIC13_incidents,duration,brier_skill,63,0.5009845256925032
BPIC13_incidents,duration,brier_skill,64,0.7619581064369643
BPIC13_incidents,duration,brier_skill,65,0.4046199929550057
BPIC13_incidents,duration,brier_skill,66,0.7838588708067618
BPIC13_incidents,duration,brier_skill,67,0.7979754385613295
BPIC13_incidents,duration,brier_skill,68,0.5816128736284915
BPIC13_incidents,duration,brier_skill,69,0.28567754200731144
BPIC13_incidents,duration,brier_skill,70,0.42911219869453643
BPIC13_incidents,duration,brier_skill,71,0.6315696828273265
BPIC13_incidents,duration,brier_skill,72,0.6159799505208301
BPIC13_incidents,duration,brier_skill,73,0.46564555665340135
BPIC13_incidents,duration,brier_skill,74,0.7634250949797203
BPIC13_incidents,duration,brier_skill,75,0.3090393133001844
BPIC13_incidents,duration,brier_skill,76,0.5731728544733212
BPIC13_incidents,duration,brier_skill,77,0.20409774511223389
BPIC13_incidents,duration,brier_skill,78,0.6602119298344145
BPIC13_incidents,duration,brier_skill,79,0.539361854599588
BPIC13_incidents,duration,logloss_skill,0,0.5953086471630591
BPIC13_incidents,duration,logloss_skill,1,0.4206482381013342
BPIC13_incidents,duration,logloss_skill,2,0.8957549607648688
BPIC13_incidents,duration,logloss_skill,3,0.5165838786108066
BPIC13_incidents,duration,logloss_skill,4,0.36845836105255236
BPIC13_incidents,duration,logloss_skill,5,0.39806842223173067
BPIC13_incidents,duration,logloss_skill,6,0.36755839219093767
BPIC13_incidents,duration,logloss_skill,7,0.5504509912035578
BPIC13_incidents,duration,logloss_skill,8,0.4063492675406829
BPIC13_incidents,duration,logloss_skill,9,0.8936395966206558
BPIC13_incidents,duration,logloss_skill,10,0.7044719754961156
BPIC13_incidents,duration,logloss_skill,11,0.47996134937861057
BPIC13_incidents,duration,logloss_skill,12,0.733589123277448
BPIC13_incidents,duration,logloss_skill,13,0.48587360811537095
BPIC13_incidents,duration,logloss_skill,14,0.48530744170681517
BPIC13_incidents,duration,logloss_skill,15,0.6230911684994711
BPIC13_incidents,duration,logloss_skill,16,0.43968213398944256
BPIC13_incidents,duration,logloss_skill,17,0.8380512589241189
BPIC13_incidents,duration,logloss_skill,18,0.623590087841575
BPIC13_incidents,duration,logloss_skill,19,0.15392264576473313
BPIC13_incidents,duration,logloss_skill,20,0.5799004818465641
BPIC13_incidents,duration,logloss_skill,21,0.6223196534033691
BPIC13_incidents,duration,logloss_skill,22,0.5834526472382076
BPIC13_incidents,duration,logloss_skill,23,0.5693864398569377
BPIC13_incidents,duration,logloss_skill,24,0.7244692846779527
BPIC13_incidents,duration,logloss_skill,25,0.4870606211098286
BPIC13_incidents,duration,logloss_skill,26,0.819278225725244
BPIC13_incidents,duration,logloss_skill,27,0.43789443608084944
BPIC13_incidents,duration,logloss_skill,28,0.781421643740313
BPIC13_incidents,duration,logloss_skill,29,0.6182362526621878
BPIC13_incidents,duration,logloss_skill,30,0.5624734048589267
BPIC13_incidents,duration,logloss_skill,31,0.6926987031718896
BPIC13_incidents,duration,logloss_skill,32,0.4587309282819083
BPIC13_incidents,duration,logloss_skill,33,0.34425752325423165
BPIC13_incidents,duration,logloss_skill,34,0.2870081536002559
BPIC13_incidents,duration,logloss_skill,35,0.570958177972793
BPIC13_incidents,duration,logloss_skill,36,0.5859552170047495
BPIC13_incidents,duration,logloss_skill,37,0.5389607581790127
BPIC13_incidents,duration,logloss_skill,38,0.26884256445252896
BPIC13_incidents,duration,logloss_skill,39,0.375684581322709
BPIC13_incidents,duration,logloss_skill,40,0.6255359152807578
BPIC13_incidents,duration,logloss_skill,41,0.5830050889798135
BPIC13_incidents,duration,logloss_skill,42,0.49429426342657345
BPIC13_incidents,duration,logloss_skill,43,0.7935757855777951
BPIC13_incidents,duration,logloss_skill,44,0.41441345597401424
BPIC13_incidents,duration,logloss_skill,45,0.5026645665542365
BPIC13_incidents,duration,logloss_skill,46,0.57632400382285
BPIC13_incidents,duration,logloss_skill,47,0.25868509895570035
BPIC13_incidents,duration,logloss_skill,48,0.42231265553772956
BPIC13_incidents,duration,logloss_skill,49,0.3424858281568678
BPIC13_incidents,duration,logloss_skill,50,0.7033332923785187
BPIC13_incidents,duration,logloss_skill,51,0.6527334466121772
BPIC13_incidents,duration,logloss_skill,52,0.6365484219310773
BPIC13_incidents,duration,logloss_skill,53,0.6261272393848869
BPIC13_incidents,duration,logloss_skill,54,0.7984405075515547
BPIC13_incidents,duration,logloss_skill,55,0.5315559804768075
BPIC13_incidents,duration,logloss_skill,56,0.6155198569235162
BPIC13_incidents,duration,logloss_skill,57,0.27933515781484863
BPIC13_incidents,duration,logloss_skill,58,0.5289250320466434
BPIC13_incidents,duration,logloss_skill,59,0.31616058216493426
BPIC13_incidents,duration,logloss_skill,60,0.2788648947398802
BPIC13_incidents,duration,logloss_skill,61,0.40354274986931815
BPIC13_incidents,duration,logloss_skill,62,0.7313480464060672
BPIC13_incidents,duration,logloss_skill,63,0.5671280966457521
BPIC13_incidents,duration,logloss_skill,64,0.7263746566960775
BPIC13_incidents,duration,logloss_skill,65,0.28954391271122537
BPIC13_incidents,duration,logloss_skill,66,0.547935322114379
BPIC13_incidents,duration,logloss_skill,67,0.7898295498313788
BPIC13_incidents,duration,logloss_skill,68,0.713121317046412
BPIC13_incidents,duration,logloss_skill,69,0.4015063388400467
BPIC13_incidents,duration,logloss_skill,70,0.42558226380225284
BPIC13_incidents,duration,logloss_skill,71,0.6060906269436686
BPIC13_incidents,duration,logloss_skill,72,0.5954961746404959
BPIC13_incidents,duration,logloss_skill,73,0.5546097477836014
BPIC13_incidents,duration,logloss_skill,74,0.6164495022660446
BPIC13_incidents,duration,logloss_skill,75,0.3112895505005401
BPIC13_incidents,duration,logloss_skill,76,0.563500977844221
BPIC13_incidents,duration,logloss_skill,77,0.2708860847232746
BPIC13_incidents,duration,logloss_skill,78,0.5050351442153002
BPIC13_incidents,duration,logloss_skill,79,0.6308900533529818
BPIC13_incidents,duration,nagelkerke,0,0.5991961522095267
BPIC13_incidents,duration,nagelkerke,1,0.412201476946913
BPIC13_incidents,duration,nagelkerke,2,0.8995419743304641
BPIC13_incidents,duration,nagelkerke,3,0.5278248343183836
BPIC13_incidents,duration,nagelkerke,4,0.40541492638406196
BPIC13_incidents,duration,nagelkerke,5,0.39918558037380336
BPIC13_incidents,duration,nagelkerke,6,0.36584373243525503
BPIC13_incidents,duration,nagelkerke,7,0.5567146000875662
BPIC13_incidents,duration,nagelkerke,8,0.4037180269657763
BPIC13_incidents,duration,nagelkerke,9,0.8909856334080271
BPIC13_incidents,duration,nagelkerke,10,0.6801369748877315
BPIC13_incidents,duration,nagelkerke,11,0.49064328262577905
BPIC13_incidents,duration,nagelkerke,12,0.7446735341417013
BPIC13_incidents,duration,nagelkerke,13,0.5308833909338061
BPIC13_incidents,duration,nagelkerke,14,0.470025946839436
BPIC13_incidents,duration,nagelkerke,15,0.6479521652800785
BPIC13_incidents,duration,nagelkerke,16,0.45139924218340266
BPIC13_incidents,duration,nagelkerke,17,0.8655522627652823
BPIC13_incidents,duration,nagelkerke,18,0.6289367479667836
BPIC13_incidents,duration,nagelkerke,19,0.16972362772291394
BPIC13_incidents,duration,nagelkerke,20,0.5996860989132842
BPIC13_incidents,duration,nagelkerke,21,0.6383954484572416
BPIC13_incidents,duration,nagelkerke,22,0.5836698490135882
BPIC13_incidents,duration,nagelkerke,23,0.607979654988378
BPIC13_incidents,duration,nagelkerke,24,0.7358464929901214
BPIC13_incidents,duration,nagelkerke,25,0.5189812140615585
BPIC13_incidents,duration,nagelkerke,26,0.8123446403040262
BPIC13_incidents,duration,nagelkerke,27,0.4456817860911524
BPIC13_incidents,duration,nagelkerke,28,0.7587002937234189
BPIC13_incidents,duration,nagelkerke,29,0.610065114773556
BPIC13_incidents,duration,nagelkerke,30,0.571758120926562
BPIC13_incidents,duration,nagelkerke,31,0.7099708767623845
BPIC13_incidents,duration,nagelkerke,32,0.4789457883666631
BPIC13_incidents,duration,nagelkerke,33,0.3974673418573491
BPIC13_incidents,duration,nagelkerke,34,0.2992526085941142
BPIC13_incidents,duration,nagelkerke,35,0.5716164014699308
BPIC13_incidents,duration,nagelkerke,36,0.5907216650722725
BPIC13_incidents,duration,nagelkerke,37,0.5401954235815105
BPIC13_incidents,duration,nagelkerke,38,0.29592782936529083
BPIC13_incidents,duration,nagelkerke,39,0.38836978649274534
BPIC13_incidents,duration,nagelkerke,40,0.6333919514801679
BPIC13_incidents,duration,nagelkerke,41,0.5850021781148051
BPIC13_incidents,duration,nagelkerke,42,0.4943766549776619
BPIC13_incidents,duration,nagelkerke,43,0.7265975544996036
BPIC13_incidents,duration,nagelkerke,44,0.4229203847708649
BPIC13_incidents,duration,nagelkerke,45,0.5200442797508057
BPIC13_incidents,duration,nagelkerke,46,0.5911201858822486
BPIC13_incidents,duration,nagelkerke,47,0.27790046064998175
BPIC13_incidents,duration,nagelkerke,48,0.4331395089258272
BPIC13_incidents,duration,nagelkerke,49,0.3543076781419684
BPIC13_incidents,duration,nagelkerke,50,0.6614726394560735
BPIC13_incidents,duration,nagelkerke,51,0.6217093155453816
BPIC13_incidents,duration,nagelkerke,52,0.6456384514608837
BPIC13_incidents,duration,nagelkerke,53,0.6244884537148829
BPIC13_incidents,duration,nagelkerke,54,0.7938194595306667
BPIC13_incidents,duration,nagelkerke,55,0.5483265858015139
BPIC13_incidents,duration,nagelkerke,56,0.6142777724155527
BPIC13_incidents,duration,nagelkerke,57,0.2640038582123937
BPIC13_incidents,duration,nagelkerke,58,0.5185548784347253
BPIC13_incidents,duration,nagelkerke,59,0.32111177406112557
BPIC13_incidents,duration,nagelkerke,60,0.28730723636644895
BPIC13_incidents,duration,nagelkerke,61,0.40717322478388984
BPIC13_incidents,duration,nagelkerke,62,0.738515247806379
BPIC13_incidents,duration,nagelkerke,63,0.5626189370843786
BPIC13_incidents,duration,nagelkerke,64,0.7243768540183374
BPIC13_incidents,duration,nagelkerke,65,0.27766018378917445
BPIC13_incidents,duration,nagelkerke,66,0.5354534797229596
BPIC13_incidents,duration,nagelkerke,67,0.7998447036457598
BPIC13_incidents,duration,nagelkerke,68,0.7094448356252441
BPIC13_incidents,duration,nagelkerke,69,0.41047979402989954
BPIC13_incidents,duration,nagelkerke,70,0.4363919481825981
BPIC13_incidents,duration,nagelkerke,71,0.5882008789153068
BPIC13_incidents,duration,nagelkerke,72,0.5813100845956546
BPIC13_incidents,duration,nagelkerke,73,0.5638365255833077
BPIC13_incidents,duration,nagelkerke,74,0.615940756330768
BPIC13_incidents,duration,nagelkerke,75,0.30804513911251763
BPIC13_incidents,duration,nagelkerke,76,0.5785689675128872
BPIC13_incidents,duration,nagelkerke,77,0.2575211437000453
BPIC13_incidents,duration,nagelkerke,78,0.5137912978770628
BPIC13_incidents,duration,nagelkerke,79,0.636570575862929
BPIC13_incidents,handover,ap,0,0.0531182301109655
BPIC13_incidents,handover,ap,1,0.045378483363575306
BPIC13_incidents,handover,ap,2,0.055692142755896845
BPIC13_incidents,handover,ap,3,0.051711393365283964
BPIC13_incidents,handover,ap,4,0.03489041318451824
BPIC13_incidents,handover,ap,5,0.0327011524228219
BPIC13_incidents,handover,ap,6,0.03041839878033692
BPIC13_incidents,handover,ap,7,0.03683727991460528
BPIC13_incidents,handover,ap,8,0.034289998638186825
BPIC13_incidents,handover,ap,9,0.05680461869002573
BPIC13_incidents,handover,ap,10,0.05974109138709127
BPIC13_incidents,handover,ap,11,0.03906506636646856
BPIC13_incidents,handover,ap,12,0.04981870590129556
