log,target,metric,measure,axis,S,S_total,involvement,levels,n_cells,scale
BPIC14,duration,logloss_skill,concentrated,split,0.03796723610661902,0.04726610604136585,0.00929886993474683,6,960,raw-within-metric
BPIC14,duration,logloss_skill,concentrated,quality_level,0.15228964473843465,0.17635358188488914,0.024063937146454495,10,960,raw-within-metric
BPIC14,duration,logloss_skill,concentrated,rung,0.4756525144111224,0.5288243885960786,0.053171874184956225,4,960,raw-within-metric
BPIC14,duration,nagelkerke,concentrated,learner,0.2631848617272243,0.30969512396037746,0.04651026223315319,4,960,raw-within-metric
BPIC14,duration,nagelkerke,concentrated,split,0.033513364838351586,0.0427509844140508,0.009237619575699213,6,960,raw-within-metric
BPIC14,duration,nagelkerke,concentrated,quality_level,0.1475409847034601,0.17047725995769702,0.022936275254236915,10,960,raw-within-metric
BPIC14,duration,nagelkerke,concentrated,rung,0.49089973575135465,0.544677716719737,0.05377798096838232,4,960,raw-within-metric
BPIC14,handover,ap,concentrated,learner,0.4622037655053907,0.523497298796433,0.06129353329104231,4,960,raw-within-metric
BPIC14,handover,ap,concentrated,split,0.0043675566714131584,0.029478086105270952,0.025110529433857793,6,960,raw-within-metric
BPIC14,handover,ap,concentrated,quality_level,0.060902397557962895,0.07781228329346584,0.01690988573550295,10,960,raw-within-metric
BPIC14,handover,ap,concentrated,rung,0.38812187922019,0.4569568284572645,0.0688349492370745,4,960,raw-within-metric
BPIC14,handover,auc,concentrated,learner,0.3733703166883899,0.42891033900204173,0.05554002231365185,4,960,raw-within-metric
BPIC14,handover,auc,concentrated,split,0.03410268182076464,0.04410642763708755,0.010003745816322913,6,960,raw-within-metric
BPIC14,handover,auc,concentrated,quality_level,0.1011486540002423,0.12165207796904433,0.02050342396880203,10,960,raw-within-metric
BPIC14,handover,auc,concentrated,rung,0.4200073481800139,0.4791484896500889,0.05914114147007499,4,960,raw-within-metric
BPIC14,handover,brier_skill,concentrated,learner,0.35826465746855435,0.40907139525408726,0.05080673778553291,4,960,raw-within-metric
BPIC14,handover,brier_skill,concentrated,split,0.021283068553964262,0.029168929045703226,0.007885860491738964,6,960,raw-within-metric
BPIC14,handover,brier_skill,concentrated,quality_level,0.2049037237756357,0.2379194737326618,0.03301574995702611,10,960,raw-within-metric
BPIC14,handover,brier_skill,concentrated,rung,0.3471117643550101,0.3947894858036353,0.0476777214486252,4,960,raw-within-metric
BPIC14,handover,logloss_skill,concentrated,learner,0.34625295815943247,0.3954466436576068,0.04919368549817432,4,960,raw-within-metric
BPIC14,handover,logloss_skill,concentrated,split,0.028143882023028262,0.0376821504521246,0.009538268429096337,6,960,raw-within-metric
BPIC14,handover,logloss_skill,concentrated,quality_level,0.18943694769864383,0.2202356468711506,0.03079869917250677,10,960,raw-within-metric
BPIC14,handover,logloss_skill,concentrated,rung,0.36984910420998535,0.41567241034862773,0.04582330613864238,4,960,raw-within-metric
BPIC14,handover,nagelkerke,concentrated,learner,0.3439008484142789,0.39330913560497605,0.04940828719069712,4,960,raw-within-metric
BPIC14,handover,nagelkerke,concentrated,split,0.025001552134915336,0.034213048741047705,0.00921149660613237,6,960,raw-within-metric
BPIC14,handover,nagelkerke,concentrated,quality_level,0.1814716460306586,0.21143807549103139,0.029966429460372784,10,960,raw-within-metric
BPIC14,handover,nagelkerke,concentrated,rung,0.3832567020394122,0.43009644145213655,0.046839739412724346,4,960,raw-within-metric
BPIC15_1,duration,ap,concentrated,learner,0.008019002346350182,0.2705839297429549,0.26256492739660475,2,216,raw-within-metric
BPIC15_1,duration,ap,concentrated,split,0.24532763179264971,0.515126659785954,0.26979902799330424,6,216,raw-within-metric
BPIC15_1,duration,ap,concentrated,quality_level,0.06273386309434423,0.16115328733525738,0.09841942424091316,6,216,raw-within-metric
BPIC15_1,duration,ap,concentrated,rung,0.2298726550603673,0.6025759730598098,0.3727033179994425,3,216,raw-within-metric
BPIC15_1,duration,auc,concentrated,learner,0.008310775387160421,0.29007003950233023,0.2817592641151698,2,216,raw-within-metric
BPIC15_1,duration,auc,concentrated,split,0.06857411615730394,0.22259172809509195,0.154017611937788,6,216,raw-within-metric
BPIC15_1,duration,auc,concentrated,quality_level,0.0017847921493200991,0.05041917951270103,0.04863438736338093,6,216,raw-within-metric
BPIC15_1,duration,auc,concentrated,rung,0.5375455135492829,0.8763341436239033,0.33878863007462034,3,216,raw-within-metric
BPIC15_1,duration,brier_skill,concentrated,learner,0.03007524384486728,0.29736306436221194,0.2672878205173447,2,216,raw-within-metric
BPIC15_1,duration,brier_skill,concentrated,split,0.2099145814855396,0.4530473453954585,0.2431327639099189,6,216,raw-within-metric
BPIC15_1,duration,brier_skill,concentrated,quality_level,0.03872402193133456,0.1368138001331221,0.09808977820178755,6,216,raw-within-metric
BPIC15_1,duration,brier_skill,concentrated,rung,0.37722635642148067,0.521624535585441,0.1443981791639603,3,216,raw-within-metric
BPIC15_1,duration,logloss_skill,concentrated,learner,0.15614728754321552,0.4330985115561237,0.27695122401290817,2,216,raw-within-metric
BPIC15_1,duration,logloss_skill,concentrated,split,0.23567947366858047,0.5094327544257266,0.2737532807571461,6,216,raw-within-metric
BPIC15_1,duration,logloss_skill,concentrated,quality_level,0.03339199824068899,0.13565350222591352,0.10226150398522453,6,216,raw-within-metric
BPIC15_1,duration,logloss_skill,concentrated,rung,0.2325451803990106,0.32279250001104315,0.09024731961203256,3,216,raw-within-metric
BPIC15_1,duration,nagelkerke,concentrated,learner,0.2784628476391899,0.5798611114067349,0.301398263767545,2,216,raw-within-metric
BPIC15_1,duration,nagelkerke,concentrated,split,0.1797775493417954,0.46795620321014886,0.28817865386835345,6,216,raw-within-metric
BPIC15_1,duration,nagelkerke,concentrated,quality_level,0.02309761285076511,0.12531471698922034,0.10221710413845522,6,216,raw-within-metric
BPIC15_1,duration,nagelkerke,concentrated,rung,0.1708638088002265,0.2303257520773206,0.05946194327709409,3,216,raw-within-metric
BPIC15_1,handover,ap,concentrated,learner,4.6261479603328504e-05,0.05651498925157992,0.05646872777197659,2,216,raw-within-metric
BPIC15_1,handover,ap,concentrated,split,0.010040960762916048,0.04810414188037087,0.038063181117454825,6,216,raw-within-metric
BPIC15_1,handover,ap,concentrated,quality_level,0.009826090589185156,0.033729700173293437,0.023903609584108282,6,216,raw-within-metric
BPIC15_1,handover,ap,concentrated,rung,0.8917554362827922,0.973000433000964,0.08124499671817176,3,216,raw-within-metric
BPIC15_1,handover,auc,concentrated,learner,0.00014129864625811664,0.0986560802275832,0.09851478158132508,2,216,raw-within-metric
BPIC15_1,handover,auc,concentrated,split,0.012780949151498794,0.07169435345436442,0.05891340430286563,6,216,raw-within-metric
BPIC15_1,handover,auc,concentrated,quality_level,0.015831285267354816,0.043737141719338714,0.027905856451983898,6,216,raw-within-metric
BPIC15_1,handover,auc,concentrated,rung,0.821704284230871,0.9530620868239582,0.13135780259308716,3,216,raw-within-metric
BPIC15_1,handover,brier_skill,concentrated,learner,0.3549233594565658,0.6858702105175295,0.3309468510609637,2,216,raw-within-metric
BPIC15_1,handover,brier_skill,concentrated,split,0.05165929376330749,0.2817811807837247,0.23012188702041722,6,216,raw-within-metric
BPIC15_1,handover,brier_skill,concentrated,quality_level,0.0544576495402715,0.13998148077209446,0.08552383123182297,6,216,raw-within-metric
BPIC15_1,handover,brier_skill,concentrated,rung,0.17945556470583662,0.29688372580463734,0.11742816109880072,3,216,raw-within-metric
BPIC15_1,handover,logloss_skill,concentrated,learner,0.4817218111083407,0.8639996660322872,0.38227785492394645,2,216,raw-within-metric
BPIC15_1,handover,logloss_skill,concentrated,split,0.020253281231493142,0.2736354046062,0.2533821233747069,6,216,raw-within-metric
BPIC15_1,handover,logloss_skill,concentrated,quality_level,0.03483432197286835,0.11703206085626032,0.08219773888339196,6,216,raw-within-metric
BPIC15_1,handover,logloss_skill,concentrated,rung,0.012049674720769945,0.34225413950991784,0.3302044647891479,3,216,raw-within-metric
BPIC15_1,handover,nagelkerke,concentrated,learner,0.0843809219923843,0.8002641588143512,0.7158832368219669,2,216,raw-within-metric
BPIC15_1,handover,nagelkerke,concentrated,split,0.013591784657341966,0.8174713895178736,0.8038796048605316,6,216,raw-within-metric
BPIC15_1,handover,nagelkerke,concentrated,quality_level,0.0056826144794085934,0.05527220875197965,0.04958959427257106,6,216,raw-within-metric
BPIC15_1,handover,nagelkerke,concentrated,rung,0.0004043409656443796,0.8467376526172424,0.8463333116515981,3,216,raw-within-metric
BPIC15_3,duration,ap,concentrated,learner,0.37875292004521866,0.6872977929070915,0.3085448728618728,2,216,raw-within-metric
BPIC15_3,duration,ap,concentrated,split,0.1426777634104626,0.27811829692133944,0.13544053351087684,6,216,raw-within-metric
BPIC15_3,duration,ap,concentrated,quality_level,0.019801981050047872,0.06057503489819642,0.04077305384814855,6,216,raw-within-metric
BPIC15_3,duration,ap,concentrated,rung,0.12187621187927353,0.3494019302469034,0.2275257183676299,3,216,raw-within-metric
BPIC15_3,duration,auc,concentrated,learner,0.40400761065260526,0.7088588339593054,0.3048512233067001,2,216,raw-within-metric
BPIC15_3,duration,auc,concentrated,split,0.17971198133870497,0.3090290308234546,0.12931704948474965,6,216,raw-within-metric
BPIC15_3,duration,auc,concentrated,quality_level,0.04083017643840564,0.07241027588518628,0.03158009944678064,6,216,raw-within-metric
BPIC15_3,duration,auc,concentrated,rung,0.04073996223642278,0.280927382848835,0.24018742061241222,3,216,raw-within-metric
BPIC15_3,duration,brier_skill,concentrated,learner,0.29706873348026147,0.7974601850805436,0.5003914516002821,2,216,raw-within-metric
BPIC15_3,duration,brier_skill,concentrated,split,0.1375745530144319,0.331013083952072,0.19343853093764013,6,216,raw-within-metric
BPIC15_3,duration,brier_skill,concentrated,quality_level,0.042578879397412055,0.0704711300587609,0.02789225066134885,6,216,raw-within-metric
BPIC15_3,duration,brier_skill,concentrated,rung,0.003281980114366431,0.3746115640499432,0.3713295839355768,3,216,raw-within-metric
BPIC15_3,duration,logloss_skill,concentrated,learner,0.15839785758516634,0.7679697233178051,0.6095718657326388,2,216,raw-within-metric
BPIC15_3,duration,logloss_skill,concentrated,split,0.17316747052454026,0.4389164534026721,0.26574898287813187,6,216,raw-within-metric
BPIC15_3,duration,logloss_skill,concentrated,quality_level,0.021048319118669192,0.06367202425926766,0.04262370514059846,6,216,raw-within-metric
BPIC15_3,duration,logloss_skill,concentrated,rung,0.010498025743384772,0.4464125493964681,0.4359145236530833,3,216,raw-within-metric
BPIC15_3,duration,nagelkerke,concentrated,learner,0.42054715889746885,0.8646846557781919,0.444137496880723,2,216,raw-within-metric
BPIC15_3,duration,nagelkerke,concentrated,split,0.09313924143228383,0.31841307450299305,0.22527383307070922,6,216,raw-within-metric
BPIC15_3,duration,nagelkerke,concentrated,quality_level,0.007188841967722292,0.0346123172598829,0.027423475292160604,6,216,raw-within-metric
BPIC15_3,duration,nagelkerke,concentrated,rung,0.01913954586249277,0.29719300743415805,0.2780534615716653,3,216,raw-within-metric
BPIC15_3,handover,ap,concentrated,learner,0.0006811668254329327,0.11465308030772649,0.11397191348229356,2,216,raw-within-metric
BPIC15_3,handover,ap,concentrated,split,0.44875210710896585,0.7716970005924354,0.32294489348346955,6,216,raw-within-metric
BPIC15_3,handover,ap,concentrated,quality_level,0.0007083800091001752,0.04475446180023925,0.04404608179113908,6,216,raw-within-metric
BPIC15_3,handover,ap,concentrated,rung,0.20073056413786278,0.474802535326396,0.2740719711885332,3,216,raw-within-metric
BPIC15_3,handover,auc,concentrated,learner,0.024812078146360637,0.42873126754577684,0.4039191893994162,2,216,raw-within-metric
BPIC15_3,handover,auc,concentrated,split,0.19602334081238187,0.4977226272396776,0.3016992864272957,6,216,raw-within-metric
BPIC15_3,handover,auc,concentrated,quality_level,0.002841093854305984,0.03261920858855082,0.02977811473424484,6,216,raw-within-metric
BPIC15_3,handover,auc,concentrated,rung,0.3232396168172258,0.6361438418745127,0.3129042250572869,3,216,raw-within-metric
BPIC15_3,handover,brier_skill,concentrated,learner,0.04245908161781193,0.6133835605428141,0.5709244789250021,2,216,raw-within-metric
BPIC15_3,handover,brier_skill,concentrated,split,0.11490881170886424,0.34436837852057234,0.2294595668117081,6,216,raw-within-metric
BPIC15_3,handover,brier_skill,concentrated,quality_level,0.002685147944301496,0.07104672014350015,0.06836157219919865,6,216,raw-within-metric
BPIC15_3,handover,brier_skill,concentrated,rung,0.20176428519056466,0.7157330296836598,0.5139687444930952,3,216,raw-within-metric
BPIC15_3,handover,logloss_skill,concentrated,learner,0.014379108330661227,0.7070243328924831,0.6926452245618219,2,216,raw-within-metric
BPIC15_3,handover,logloss_skill,concentrated,split,0.08226509500716622,0.3095441617836996,0.22727906677653337,6,216,raw-within-metric
BPIC15_3,handover,logloss_skill,concentrated,quality_level,0.0011783476657484682,0.04206547013663111,0.04088712247088264,6,216,raw-within-metric
BPIC15_3,handover,logloss_skill,concentrated,rung,0.17207723205020087,0.7719439198343264,0.5998666877841256,3,216,raw-within-metric
BPIC15_3,handover,nagelkerke,concentrated,learner,0.012433912589964012,0.7411609123102365,0.7287269997202726,2,216,raw-within-metric
BPIC15_3,handover,nagelkerke,concentrated,split,0.10001439009883759,0.42960938988711495,0.32959499978827733,6,216,raw-within-metric
BPIC15_3,handover,nagelkerke,concentrated,quality_level,0.0004962526397183555,0.03979924586465665,0.03930299322493829,6,216,raw-within-metric
BPIC15_3,handover,nagelkerke,concentrated,rung,0.12979914661496206,0.6435294851489459,0.5137303385339839,3,216,raw-within-metric
BPIC15_4,duration,ap,concentrated,learner,0.05091779857656445,0.5556715544421789,0.5047537558656144,2,216,raw-within-metric
BPIC15_4,duration,ap,concentrated,split,0.3613895938974859,0.665398986451137,0.30400939255365117,6,216,raw-within-metric
BPIC15_4,duration,ap,concentrated,quality_level,0.009446963184074068,0.22362961458276281,0.21418265139868875,6,216,raw-within-metric
BPIC15_4,duration,ap,concentrated,rung,0.004424622226420812,0.29139648629837483,0.286971864071954,3,216,raw-within-metric
BPIC15_4,duration,auc,concentrated,learner,0.5610330001039626,0.8420291471968175,0.2809961470928549,2,216,raw-within-metric
BPIC15_4,duration,auc,concentrated,split,0.13005153110430662,0.30627492770737735,0.17622339660307074,6,216,raw-within-metric
BPIC15_4,duration,auc,concentrated,quality_level,0.01054712920566735,0.12482492433797363,0.11427779513230628,6,216,raw-within-metric
BPIC15_4,duration,auc,concentrated,rung,0.0011603819869219704,0.07578107709696587,0.07462069511004389,3,216,raw-within-metric
BPIC15_4,duration,brier_skill,concentrated,learner,0.6544996715274918,0.9813953411419557,0.3268956696144639,2,216,raw-within-metric
BPIC15_4,duration,brier_skill,concentrated,split,0.003812211136525093,0.1924868259317781,0.188674614795253,6,216,raw-within-metric
BPIC15_4,duration,brier_skill,concentrated,quality_level,0.004684372303728391,0.15021276183681356,0.14552838953308517,6,216,raw-within-metric
BPIC15_4,duration,brier_skill,concentrated,rung,0.004755675707337593,0.051933713641338045,0.04717803793400045,3,216,raw-within-metric
BPIC15_4,duration,logloss_skill,concentrated,learner,0.6640830441823649,0.9744332659140881,0.3103502217317232,2,216,raw-within-metric
BPIC15_4,duration,logloss_skill,concentrated,split,0.004754849961578616,0.1766471370955698,0.17189228713399118,6,216,raw-within-metric
BPIC15_4,duration,logloss_skill,concentrated,quality_level,0.010092869145350786,0.18374133131494436,0.17364846216959356,6,216,raw-within-metric
BPIC15_4,duration,logloss_skill,concentrated,rung,0.004210133134836566,0.023106830772306526,0.01889669763746996,3,216,raw-within-metric
BPIC15_4,duration,nagelkerke,concentrated,learner,0.688163825940162,0.9746004518686324,0.2864366259284704,2,216,raw-within-metric
BPIC15_4,duration,nagelkerke,concentrated,split,0.003169855174462715,0.15811252308034007,0.15494266790587735,6,216,raw-within-metric
BPIC15_4,duration,nagelkerke,concentrated,quality_level,0.01183277974472323,0.17429821810237156,0.16246543835764832,6,216,raw-within-metric
BPIC15_4,duration,nagelkerke,concentrated,rung,0.004797988247844975,0.019480987468630997,0.014682999220786022,3,216,raw-within-metric
BPIC15_4,handover,ap,concentrated,learner,0.027699570887044604,0.32246724870892984,0.29476767782188523,2,216,raw-within-metric
BPIC15_4,handover,ap,concentrated,split,0.3975809984164674,0.6294659863362838,0.23188498791981643,6,216,raw-within-metric
BPIC15_4,handover,ap,concentrated,quality_level,0.12048117862145152,0.20198560925396733,0.0815044306325158,6,216,raw-within-metric
BPIC15_4,handover,ap,concentrated,rung,0.06402785859477624,0.3326607436298158,0.26863288503503957,3,216,raw-within-metric
BPIC15_4,handover,auc,concentrated,learner,0.1554630112107717,0.49616562735799924,0.3407026161472275,2,216,raw-within-metric
BPIC15_4,handover,auc,concentrated,split,0.1838622402135701,0.521746539054034,0.3378842988404639,6,216,raw-within-metric
BPIC15_4,handover,auc,concentrated,quality_level,0.08538668768565544,0.2009448703442734,0.11555818265861798,6,216,raw-within-metric
BPIC15_4,handover,auc,concentrated,rung,0.1334387384177552,0.297066962892222,0.16362822447446682,3,216,raw-within-metric
BPIC15_4,handover,brier_skill,concentrated,learner,0.01383376640392642,0.652617631961955,0.6387838655580286,2,216,raw-within-metric
BPIC15_4,handover,brier_skill,concentrated,split,0.20971224230509436,0.7269485945499704,0.5172363522448761,6,216,raw-within-metric
BPIC15_4,handover,brier_skill,concentrated,quality_level,0.004190662792142472,0.16341205395723515,0.15922139116509268,6,216,raw-within-metric
BPIC15_4,handover,brier_skill,concentrated,rung,0.055260210561445214,0.497533291549635,0.4422730809881898,3,216,raw-within-metric
BPIC15_4,handover,logloss_skill,concentrated,learner,0.2824740854521004,0.822952594285739,0.5404785088336386,2,216,raw-within-metric
BPIC15_4,handover,logloss_skill,concentrated,split,0.05267357221449083,0.38239928891845715,0.32972571670396633,6,216,raw-within-metric
BPIC15_4,handover,logloss_skill,concentrated,quality_level,0.010655394315155952,0.18044768460799146,0.16979229029283552,6,216,raw-within-metric
BPIC15_4,handover,logloss_skill,concentrated,rung,0.06308688311993034,0.42214158132976526,0.35905469820983493,3,216,raw-within-metric
BPIC15_4,handover,nagelkerke,concentrated,learner,0.029865623260953458,0.8011529068686322,0.7712872836076787,2,216,raw-within-metric
BPIC15_4,handover,nagelkerke,concentrated,split,0.03057726913427669,0.8754808765855807,0.844903607451304,6,216,raw-within-metric
BPIC15_4,handover,nagelkerke,concentrated,quality_level,0.0028943622376897083,0.42076921981036325,0.41787485757267356,6,216,raw-within-metric
BPIC15_4,handover,nagelkerke,concentrated,rung,0.01618946675677245,0.48467111938906127,0.4684816526322888,3,216,raw-within-metric
BPIC15_5,duration,ap,concentrated,learner,0.0002730338855974361,0.40232316225253556,0.4020501283669381,2,216,raw-within-metric
BPIC15_5,duration,ap,concentrated,split,0.1231324280640352,0.4156566081800217,0.2925241801159865,6,216,raw-within-metric
BPIC15_5,duration,ap,concentrated,quality_level,0.01269323343614165,0.10461439640048445,0.0919211629643428,6,216,raw-within-metric
BPIC15_5,duration,ap,concentrated,rung,0.34058911996808566,0.6955655003156841,0.35497638034759843,3,216,raw-within-metric
BPIC15_5,duration,auc,concentrated,learner,0.0004365053619821018,0.7203407304788161,0.7199042251168339,2,216,raw-within-metric
BPIC15_5,duration,auc,concentrated,split,0.018564477321600843,0.2723307640931324,0.25376628677153157,6,216,raw-within-metric
BPIC15_5,duration,auc,concentrated,quality_level,0.013816386359700013,0.06012806176137463,0.046311675401674614,6,216,raw-within-metric
BPIC15_5,duration,auc,concentrated,rung,0.17193489411840493,0.9206887090040254,0.7487538148856205,3,216,raw-within-metric
BPIC15_5,duration,brier_skill,concentrated,learner,0.01224807251700419,0.32352329096346405,0.31127521844645983,2,216,raw-within-metric
BPIC15_5,duration,brier_skill,concentrated,split,0.1691447656364071,0.4163143852092098,0.24716961957280273,6,216,raw-within-metric
BPIC15_5,duration,brier_skill,concentrated,quality_level,0.05698481538779032,0.1515371962640606,0.09455238087627027,6,216,raw-within-metric
BPIC15_5,duration,brier_skill,concentrated,rung,0.314115023077645,0.6485595313457305,0.3344445082680855,3,216,raw-within-metric
BPIC15_5,duration,logloss_skill,concentrated,learner,0.31052714351883987,0.4951476728602081,0.18462052934136824,2,216,raw-within-metric
BPIC15_5,duration,logloss_skill,concentrated,split,0.1527213104421744,0.36362440347588276,0.21090309303370836,6,216,raw-within-metric
BPIC15_5,duration,logloss_skill,concentrated,quality_level,0.04936170388055322,0.15382418916804938,0.10446248528749616,6,216,raw-within-metric
BPIC15_5,duration,logloss_skill,concentrated,rung,0.18726135999024393,0.3610095468538847,0.17374818686364077,3,216,raw-within-metric
BPIC15_5,duration,nagelkerke,concentrated,learner,0.4114505214891669,0.6179531202807268,0.2065025987915599,2,216,raw-within-metric
BPIC15_5,duration,nagelkerke,concentrated,split,0.17213642813905589,0.3854555592217308,0.21331913108267492,6,216,raw-within-metric
BPIC15_5,duration,nagelkerke,concentrated,quality_level,0.027577696606556738,0.13912975841889316,0.11155206181233643,6,216,raw-within-metric
BPIC15_5,duration,nagelkerke,concentrated,rung,0.07984281723028115,0.24632842461001844,0.16648560737973728,3,216,raw-within-metric
BPIC17,duration,ap,concentrated,learner,0.025562639194198936,0.14264413832286404,0.11708149912866511,2,216,raw-within-metric
BPIC17,duration,ap,concentrated,split,0.1668736728040977,0.26381196082433606,0.09693828802023835,6,216,raw-within-metric
BPIC17,duration,ap,concentrated,quality_level,0.22712210121985987,0.286350786728155,0.05922868550829513,6,216,raw-within-metric
BPIC17,duration,ap,concentrated,rung,0.39927682016599536,0.5125821554726655,0.11330533530667014,3,216,raw-within-metric
BPIC17,duration,auc,concentrated,learner,0.0677779800755623,0.1808150531832408,0.11303707310767849,2,216,raw-within-metric
BPIC17,duration,auc,concentrated,split,0.10137819821403257,0.1886893809655662,0.08731118275153363,6,216,raw-within-metric
BPIC17,duration,auc,concentrated,quality_level,0.021247770137907983,0.062002766544979784,0.0407549964070718,6,216,raw-within-metric
BPIC17,duration,auc,concentrated,rung,0.6367941311735607,0.7562649682474512,0.1194708370738905,3,216,raw-within-metric
BPIC17,duration,brier_skill,concentrated,learner,0.4079775132188439,0.6376519093419821,0.22967439612313822,2,216,raw-within-metric
BPIC17,duration,brier_skill,concentrated,split,0.26773548771039224,0.4480309096901609,0.18029542197976867,6,216,raw-within-metric
BPIC17,duration,brier_skill,concentrated,quality_level,0.047158867285163546,0.095859111002946,0.048700243717782456,6,216,raw-within-metric
BPIC17,duration,brier_skill,concentrated,rung,0.002361762932033428,0.12857344249317518,0.12621167956114174,3,216,raw-within-metric
BPIC17,duration,logloss_skill,concentrated,learner,0.438956651214789,0.6515671152057473,0.2126104639909583,2,216,raw-within-metric
BPIC17,duration,logloss_skill,concentrated,split,0.25031900187104666,0.4155967081065372,0.16527770623549054,6,216,raw-within-metric
BPIC17,duration,logloss_skill,concentrated,quality_level,0.055278472326690586,0.10343251253927188,0.048154040212581295,6,216,raw-within-metric
BPIC17,duration,logloss_skill,concentrated,rung,0.002074265501139281,0.11388371706292548,0.1118094515617862,3,216,raw-within-metric
BPIC17,duration,nagelkerke,concentrated,learner,0.43791789329905606,0.6509622110218259,0.21304431772276988,2,216,raw-within-metric
BPIC17,duration,nagelkerke,concentrated,split,0.2510329473200802,0.4167400506055713,0.1657071032854911,6,216,raw-within-metric
BPIC17,duration,nagelkerke,concentrated,quality_level,0.054934824989657224,0.10298563209299227,0.04805080710333505,6,216,raw-within-metric
BPIC17,duration,nagelkerke,concentrated,rung,0.0021213187440043664,0.11465064908162904,0.11252933033762468,3,216,raw-within-metric
BPIC19,duration,ap,concentrated,learner,0.04713813334364624,0.08919553224628397,0.04205739890263773,3,324,raw-within-metric
BPIC19,duration,ap,concentrated,split,0.350390971712531,0.6668195145122278,0.3164285427996968,6,324,raw-within-metric
BPIC19,duration,ap,concentrated,quality_level,0.028748799244550358,0.05578564296903078,0.027036843724480425,6,324,raw-within-metric
BPIC19,duration,ap,concentrated,rung,0.23083608644308815,0.5470203235895416,0.3161842371464534,3,324,raw-within-metric
BPIC19,duration,auc,concentrated,learner,0.09324935967289456,0.1741883581347765,0.08093899846188195,3,324,raw-within-metric
BPIC19,duration,auc,concentrated,split,0.14754276071624847,0.4962479581540664,0.3487051974378179,6,324,raw-within-metric
BPIC19,duration,auc,concentrated,quality_level,0.028883578904373087,0.09397696743745886,0.06509338853308577,6,324,raw-within-metric
BPIC19,duration,auc,concentrated,rung,0.32828649702747215,0.691314579096605,0.36302808206913284,3,324,raw-within-metric
BPIC19,duration,brier_skill,concentrated,learner,0.1038820440893645,0.2888704676525083,0.1849884235631438,3,324,raw-within-metric
BPIC19,duration,brier_skill,concentrated,split,0.4786071441864089,0.7068718685878027,0.22826472440139384,6,324,raw-within-metric
BPIC19,duration,brier_skill,concentrated,quality_level,0.005816921681921759,0.05194313967398643,0.04612621799206467,6,324,raw-within-metric
BPIC19,duration,brier_skill,concentrated,rung,0.08423892154823905,0.32746376024776136,0.24322483869952233,3,324,raw-within-metric
BPIC19,duration,logloss_skill,concentrated,learner,0.06238400638976271,0.23312671244708436,0.17074270605732164,3,324,raw-within-metric
BPIC19,duration,logloss_skill,concentrated,split,0.6585218913331772,0.7785913447258683,0.12006945339269115,6,324,raw-within-metric
BPIC19,duration,logloss_skill,concentrated,quality_level,0.03287676582326374,0.08287964058504937,0.05000287476178564,6,324,raw-within-metric
BPIC19,duration,logloss_skill,concentrated,rung,0.01757481258750082,0.17436572181422386,0.15679090922672304,3,324,raw-within-metric
BPIC19,duration,nagelkerke,concentrated,learner,0.12025939605974086,0.40766027359615387,0.287400877536413,3,324,raw-within-metric
BPIC19,duration,nagelkerke,concentrated,split,0.4961757093541522,0.605898565585753,0.10972285623160077,6,324,raw-within-metric
BPIC19,duration,nagelkerke,concentrated,quality_level,0.05194815893944308,0.1560166057412823,0.10406844680183922,6,324,raw-within-metric
BPIC19,duration,nagelkerke,concentrated,rung,0.01705449905019439,0.21519433990354622,0.19813984085335185,3,324,raw-within-metric
Helpdesk,duration,ap,concentrated,learner,0.20120950553007022,0.5588564236834855,0.3576469181534153,2,216,raw-within-metric
Helpdesk,duration,ap,concentrated,split,0.12388593038547399,0.41534280255000455,0.29145687216453053,6,216,raw-within-metric
Helpdesk,duration,ap,concentrated,quality_level,0.10366905145069212,0.18518312040174964,0.08151406895105752,6,216,raw-within-metric
Helpdesk,duration,ap,concentrated,rung,0.14965231860546685,0.324813504602213,0.17516118599674613,3,216,raw-within-metric
Helpdesk,duration,auc,concentrated,learner,0.10084370493591259,0.316650813153128,0.21580710821721538,2,216,raw-within-metric
Helpdesk,duration,auc,concentrated,split,0.578897723921835,0.7873952589560977,0.20849753503426272,6,216,raw-within-metric
Helpdesk,duration,auc,concentrated,quality_level,0.06337372633999515,0.10822076332500302,0.044847036985007874,6,216,raw-within-metric
Helpdesk,duration,auc,concentrated,rung,0.008282218017141086,0.07246763275875272,0.06418541474161163,3,216,raw-within-metric
Helpdesk,duration,brier_skill,concentrated,learner,0.5418113733680896,0.7592280495394119,0.21741667617132232,2,216,raw-within-metric
Helpdesk,duration,brier_skill,concentrated,split,0.0777280849312815,0.17553571482436095,0.09780762989307945,6,216,raw-within-metric
Helpdesk,duration,brier_skill,concentrated,quality_level,0.11919600735973614,0.1716339653631317,0.052437958003395554,6,216,raw-within-metric
Helpdesk,duration,brier_skill,concentrated,rung,0.02761421618655434,0.17737465350306303,0.14976043731650868,3,216,raw-within-metric
Helpdesk,duration,logloss_skill,concentrated,learner,0.7465323100813132,0.8666793619473805,0.12014705186606733,2,216,raw-within-metric
Helpdesk,duration,logloss_skill,concentrated,split,0.06134785000185644,0.1551000250232735,0.09375217502141706,6,216,raw-within-metric
Helpdesk,duration,logloss_skill,concentrated,quality_level,0.062316598117227194,0.08997933438266306,0.027662736265435868,6,216,raw-within-metric
