log,instrument,population,regime,b_lo,b_hi,V_lo,V_hi,R
BPIC14,brier_skill,0.5,rare-first,empty,B0+g,0.13963577764371793,0.1750194002708998,-0.25339940253323556
BPIC14,brier_skill,0.5,rare-first,B0_half,B0,0.15190645585761453,0.15206366789355474,-0.001034926626736432
BPIC14,brier_skill,0.5,rare-first,B0_half,B0+g,0.15190645585761453,0.1750194002708998,-0.1521524828079035
BPIC14,brier_skill,0.5,rare-first,B0,B0+g,0.15206366789355474,0.1750194002708998,-0.15096132228912285
BPIC14,brier_skill,0.75,rare-first,empty,B0_half,0.22615000743299185,0.23818017319184548,-0.05319551343555973
BPIC14,brier_skill,0.75,rare-first,empty,B0,0.22615000743299185,0.23835671021349503,-0.053976132563780865
BPIC14,brier_skill,0.75,rare-first,empty,B0+g,0.22615000743299185,0.22475792759068036,0.006155559569123392
BPIC14,brier_skill,0.75,rare-first,B0_half,B0,0.23818017319184548,0.23835671021349503,-0.0007411910877541672
BPIC14,brier_skill,0.75,rare-first,B0_half,B0+g,0.23818017319184548,0.22475792759068036,0.05635332874812371
BPIC14,brier_skill,0.75,rare-first,B0,B0+g,0.23835671021349503,0.22475792759068036,0.05705223322907205
BPIC14,brier_skill,1.0,full,empty,B0_half,0.25894741436762536,0.26916006305904994,-0.039439083477102344
BPIC14,brier_skill,1.0,full,empty,B0,0.25894741436762536,0.268811522210575,-0.03809309263442073
BPIC14,brier_skill,1.0,full,empty,B0+g,0.25894741436762536,0.24739517453404947,0.04461230038456876
BPIC14,brier_skill,1.0,full,B0_half,B0,0.26916006305904994,0.268811522210575,0.0012949203701086986
BPIC14,brier_skill,1.0,full,B0_half,B0+g,0.26916006305904994,0.24739517453404947,0.08086225080213905
BPIC14,brier_skill,1.0,full,B0,B0+g,0.268811522210575,0.24739517453404947,0.07967049738198706
BPIC14,nagelkerke,0.25,rare-first,empty,B0_half,0.0636043150180454,0.0489993977880277,0.22962148442089325
BPIC14,nagelkerke,0.25,rare-first,empty,B0,0.0636043150180454,0.0497488666043842,0.21783818298695956
BPIC14,nagelkerke,0.25,rare-first,empty,B0+g,0.0636043150180454,0.030859597109163667,0.5148191266518884
BPIC14,nagelkerke,0.25,rare-first,B0_half,B0,0.0489993977880277,0.0497488666043842,-0.015295469948400475
BPIC14,nagelkerke,0.25,rare-first,B0_half,B0+g,0.0489993977880277,0.030859597109163667,0.37020456368335675
BPIC14,nagelkerke,0.25,rare-first,B0,B0+g,0.0497488666043842,0.030859597109163667,0.37969245903495386
BPIC14,nagelkerke,0.5,random,empty,B0_half,0.1950948258583515,0.17826680782060234,0.08625558347696594
BPIC14,nagelkerke,0.5,random,empty,B0,0.1950948258583515,0.17829987635090797,0.0860860836957178
BPIC14,nagelkerke,0.5,random,empty,B0+g,0.1950948258583515,0.11673679548022553,0.4016407407699155
BPIC14,nagelkerke,0.5,random,B0_half,B0,0.17826680782060234,0.17829987635090797,-0.00018550021010588225
BPIC14,nagelkerke,0.5,random,B0_half,B0+g,0.17826680782060234,0.11673679548022553,0.34515686398724965
BPIC14,nagelkerke,0.5,random,B0,B0+g,0.17829987635090797,0.11673679548022553,0.3452783149973785
BPIC14,nagelkerke,0.5,rare-first,empty,B0_half,0.2362528879616348,0.21964778404395613,0.07028529496907221
BPIC14,nagelkerke,0.5,rare-first,empty,B0,0.2362528879616348,0.21928568225097486,0.07181798223527003
BPIC14,nagelkerke,0.5,rare-first,empty,B0+g,0.2362528879616348,0.18279719686339002,0.22626470964844025
BPIC14,nagelkerke,0.5,rare-first,B0_half,B0,0.21964778404395613,0.21928568225097486,0.0016485565495566457
BPIC14,nagelkerke,0.5,rare-first,B0_half,B0+g,0.21964778404395613,0.18279719686339002,0.16777126771828266
BPIC14,nagelkerke,0.5,rare-first,B0,B0+g,0.21928568225097486,0.18279719686339002,0.16639702607589024
BPIC14,nagelkerke,0.75,rare-first,empty,B0_half,0.3498195383623656,0.3266025516958044,0.06636846751113024
BPIC14,nagelkerke,0.75,rare-first,empty,B0,0.3498195383623656,0.3272123685367554,0.06462523486093064
BPIC14,nagelkerke,0.75,rare-first,empty,B0+g,0.3498195383623656,0.23989608034429077,0.3142290408725228
BPIC14,nagelkerke,0.75,rare-first,B0_half,B0,0.3266025516958044,0.3272123685367554,-0.0018671527144680233
BPIC14,nagelkerke,0.75,rare-first,B0_half,B0+g,0.3266025516958044,0.23989608034429077,0.2654800793849017
BPIC14,nagelkerke,0.75,rare-first,B0,B0+g,0.3272123685367554,0.23989608034429077,0.2668489842939922
BPIC14,nagelkerke,1.0,full,empty,B0_half,0.38878344594141245,0.36297389516143724,0.06638541596718228
BPIC14,nagelkerke,1.0,full,empty,B0,0.38878344594141245,0.3620221129967227,0.06883351959569428
BPIC14,nagelkerke,1.0,full,empty,B0+g,0.38878344594141245,0.2664938725548428,0.3145441881931311
BPIC14,nagelkerke,1.0,full,B0_half,B0,0.36297389516143724,0.3620221129967227,0.002622178006193021
BPIC14,nagelkerke,1.0,full,B0_half,B0+g,0.36297389516143724,0.2664938725548428,0.26580430133600574
BPIC14,nagelkerke,1.0,full,B0,B0+g,0.3620221129967227,0.2664938725548428,0.2638740480550278
BPIC14,nb_0.175,0.5,rare-first,B0,B0+g,0.001293871341074837,0.002910668695248919,-1.2495812395311159
BPIC14,nb_0.175,0.75,rare-first,empty,B0_half,0.001293871341074837,0.001252692856183124,0.03182579564480148
BPIC14,nb_0.175,0.75,rare-first,empty,B0,0.001293871341074837,0.001252692856183124,0.03182579564480148
BPIC14,nb_0.175,0.75,rare-first,empty,B0+g,0.001293871341074837,0.002869490210356984,-1.2177554438861429
BPIC14,nb_0.175,0.75,rare-first,B0_half,B0,0.001252692856183124,0.001252692856183124,0.0
BPIC14,nb_0.175,0.75,rare-first,B0_half,B0+g,0.001252692856183124,0.002869490210356984,-1.2906574394462016
BPIC14,nb_0.175,0.75,rare-first,B0,B0+g,0.001252692856183124,0.002869490210356984,-1.2906574394462016
BPIC14,nb_0.175,1.0,full,B0_half,B0,0.0012678638769326733,-0.00016904851692434164,1.1333333333333218
BPIC14,nb_0.175,1.0,full,B0_half,B0+g,0.0012678638769326733,0.0030472078819954174,-1.4034188034187771
BPIC14,nb_0.200,0.5,rare-first,empty,B0_half,0.0016270919753970103,0.0015555714490058659,0.04395604395608521
BPIC14,nb_0.200,0.5,rare-first,empty,B0,0.0016270919753970103,0.0015555714490058659,0.04395604395608521
BPIC14,nb_0.200,0.5,rare-first,empty,B0+g,0.0016270919753970103,0.00312902302960949,-0.9230769230768339
BPIC14,nb_0.200,0.5,rare-first,B0_half,B0,0.0015555714490058659,0.0015555714490058659,0.0
BPIC14,nb_0.200,0.5,rare-first,B0_half,B0+g,0.0015555714490058659,0.00312902302960949,-1.0114942528735567
BPIC14,nb_0.200,0.5,rare-first,B0,B0+g,0.0015555714490058659,0.00312902302960949,-1.0114942528735567
BPIC14,nb_0.200,0.75,rare-first,empty,B0_half,0.0016270919753970103,0.0015913317122013826,0.021978021978076745
BPIC14,nb_0.200,0.75,rare-first,empty,B0,0.0016270919753970103,0.0015913317122013826,0.021978021978076745
BPIC14,nb_0.200,0.75,rare-first,empty,B0+g,0.0016270919753970103,0.003164783292805007,-0.9450549450548422
BPIC14,nb_0.200,0.75,rare-first,B0_half,B0,0.0015913317122013826,0.0015913317122013826,0.0
BPIC14,nb_0.200,0.75,rare-first,B0_half,B0+g,0.0015913317122013826,0.003164783292805007,-0.9887640449438264
BPIC14,nb_0.200,0.75,rare-first,B0,B0+g,0.0015913317122013826,0.003164783292805007,-0.9887640449438264
BPIC14,nb_0.200,1.0,full,empty,B0_half,0.0016270919753970103,0.001609211843799252,0.010989010989004289
BPIC14,nb_0.200,1.0,full,empty,B0,0.0016270919753970103,0.001609211843799252,0.010989010989004289
BPIC14,nb_0.200,1.0,full,empty,B0+g,0.0016270919753970103,0.0032899442139894264,-1.0219780219779402
BPIC14,nb_0.200,1.0,full,B0_half,B0,0.001609211843799252,0.001609211843799252,0.0
BPIC14,nb_0.200,1.0,full,B0_half,B0+g,0.001609211843799252,0.0032899442139894264,-1.044444444444348
BPIC14,nb_0.200,1.0,full,B0,B0+g,0.001609211843799252,0.0032899442139894264,-1.044444444444348
BPIC14,nb_0.225,0.5,random,empty,B0_half,0.0011950849248573148,0.0007774973352836501,0.3494208494208242
BPIC14,nb_0.225,0.5,random,empty,B0,0.0011950849248573148,0.0007774973352836501,0.3494208494208242
BPIC14,nb_0.225,0.5,random,empty,B0+g,0.0011950849248573148,0.0025793531775877288,-1.1583011583011027
BPIC14,nb_0.225,0.5,random,B0_half,B0,0.0007774973352836501,0.0007774973352836501,0.0
BPIC14,nb_0.225,0.5,random,B0_half,B0+g,0.0007774973352836501,0.0025793531775877288,-2.317507418397412
BPIC14,nb_0.225,0.5,random,B0,B0+g,0.0007774973352836501,0.0025793531775877288,-2.317507418397412
BPIC14,nb_0.225,0.5,rare-first,empty,B0_half,0.001981810715159127,0.0019102901887679824,0.036088474970931705
BPIC14,nb_0.225,0.5,rare-first,empty,B0,0.001981810715159127,0.0019102901887679824,0.036088474970931705
BPIC14,nb_0.225,0.5,rare-first,empty,B0+g,0.001981810715159127,0.0034998915656535567,-0.7660069848661291
BPIC14,nb_0.225,0.5,rare-first,B0_half,B0,0.0019102901887679824,0.0019102901887679824,0.0
BPIC14,nb_0.225,0.5,rare-first,B0_half,B0+g,0.0019102901887679824,0.0034998915656535567,-0.8321256038648075
BPIC14,nb_0.225,0.5,rare-first,B0,B0+g,0.0019102901887679824,0.0034998915656535567,-0.8321256038648075
BPIC14,nb_0.225,0.75,rare-first,empty,B0_half,0.001981810715159127,0.0019010617337498203,0.040745052386510494
BPIC14,nb_0.225,0.75,rare-first,empty,B0,0.001981810715159127,0.0019010617337498203,0.040745052386510494
BPIC14,nb_0.225,0.75,rare-first,empty,B0+g,0.001981810715159127,0.0034698990868443635,-0.7508731082654141
BPIC14,nb_0.225,0.75,rare-first,B0_half,B0,0.0019010617337498203,0.0019010617337498203,0.0
BPIC14,nb_0.225,0.75,rare-first,B0_half,B0+g,0.0019010617337498203,0.0034698990868443635,-0.8252427184466185
BPIC14,nb_0.225,0.75,rare-first,B0,B0+g,0.0019010617337498203,0.0034698990868443635,-0.8252427184466185
BPIC14,nb_0.225,1.0,full,empty,B0_half,0.001981810715159127,0.0019010617337498203,0.040745052386510494
BPIC14,nb_0.225,1.0,full,empty,B0,0.001981810715159127,0.0019010617337498203,0.040745052386510494
BPIC14,nb_0.225,1.0,full,empty,B0+g,0.001981810715159127,0.003686767779772171,-0.8603026775320199
BPIC14,nb_0.225,1.0,full,B0_half,B0,0.0019010617337498203,0.0019010617337498203,0.0
BPIC14,nb_0.225,1.0,full,B0_half,B0+g,0.0019010617337498203,0.003686767779772171,-0.9393203883495502
BPIC14,nb_0.225,1.0,full,B0,B0+g,0.0019010617337498203,0.003686767779772171,-0.9393203883495502
BPIC14,nb_0.250,0.5,random,empty,B0_half,0.0013827301768941647,0.0009774471940114937,0.2931034482757887
BPIC14,nb_0.250,0.5,random,empty,B0,0.0013827301768941647,0.0009059266676203492,0.3448275862068716
BPIC14,nb_0.250,0.5,random,empty,B0+g,0.0013827301768941647,0.0016449721069946577,-0.18965517241370322
BPIC14,nb_0.250,0.5,random,B0_half,B0,0.0009774471940114937,0.0009059266676203492,0.07317073170737798
BPIC14,nb_0.250,0.5,random,B0_half,B0+g,0.0009774471940114937,0.0016449721069946577,-0.6829268292679906
BPIC14,nb_0.250,0.5,random,B0,B0+g,0.0009059266676203492,0.0016449721069946577,-0.8157894736840041
BPIC14,nb_0.250,0.5,rare-first,empty,B0_half,0.0023601773709054363,0.002288656844514403,0.03030303030301318
BPIC14,nb_0.250,0.5,rare-first,empty,B0,0.0023601773709054363,0.002288656844514403,0.03030303030301318
BPIC14,nb_0.250,0.5,rare-first,empty,B0+g,0.0023601773709054363,0.0038382682496543863,-0.6262626262626647
BPIC14,nb_0.250,0.5,rare-first,B0_half,B0,0.002288656844514403,0.002288656844514403,0.0
BPIC14,nb_0.250,0.5,rare-first,B0_half,B0+g,0.002288656844514403,0.0038382682496543863,-0.6770833333333435
BPIC14,nb_0.250,0.5,rare-first,B0,B0+g,0.002288656844514403,0.0038382682496543863,-0.6770833333333435
BPIC14,nb_0.250,0.75,rare-first,empty,B0_half,0.0023601773709054363,0.0019310542125590135,0.18181818181817322
BPIC14,nb_0.250,0.75,rare-first,empty,B0,0.0023601773709054363,0.0019310542125590135,0.18181818181817322
BPIC14,nb_0.250,0.75,rare-first,empty,B0+g,0.0023601773709054363,0.0038144280741906345,-0.616161616161629
BPIC14,nb_0.250,0.75,rare-first,B0_half,B0,0.0019310542125590135,0.0019310542125590135,0.0
BPIC14,nb_0.250,0.75,rare-first,B0_half,B0+g,0.0019310542125590135,0.0038144280741906345,-0.9753086419753036
BPIC14,nb_0.250,0.75,rare-first,B0,B0+g,0.0019310542125590135,0.0038144280741906345,-0.9753086419753036
BPIC14,nb_0.250,1.0,full,empty,B0_half,0.0023601773709054363,0.002288656844514403,0.03030303030301318
BPIC14,nb_0.250,1.0,full,empty,B0,0.0023601773709054363,0.002431697897296581,-0.030303030303060252
BPIC14,nb_0.250,1.0,full,empty,B0+g,0.0023601773709054363,0.0040766700042912385,-0.7272727272727402
BPIC14,nb_0.250,1.0,full,B0_half,B0,0.002288656844514403,0.002431697897296581,-0.06250000000001221
BPIC14,nb_0.250,1.0,full,B0_half,B0+g,0.002288656844514403,0.0040766700042912385,-0.7812499999999818
BPIC14,nb_0.250,1.0,full,B0,B0+g,0.002431697897296581,0.0040766700042912385,-0.676470588235258
BPIC14,nb_0.275,0.5,random,empty,B0_half,0.0015833164807955713,0.0011196661717775003,0.29283489096576576
BPIC14,nb_0.275,0.5,random,empty,B0,0.0015833164807955713,0.0011196661717775003,0.29283489096576576
BPIC14,nb_0.275,0.5,random,empty,B0+g,0.0015833164807955713,0.002000108513901977,-0.2632398753892713
BPIC14,nb_0.275,0.5,random,B0_half,B0,0.0011196661717775003,0.0011196661717775003,0.0
BPIC14,nb_0.275,0.5,random,B0_half,B0+g,0.0011196661717775003,0.002000108513901977,-0.7863436123346932
BPIC14,nb_0.275,0.5,random,B0,B0+g,0.0011196661717775003,0.002000108513901977,-0.7863436123346932
BPIC14,nb_0.275,0.5,rare-first,empty,B0_half,0.002764638278772158,0.0026931177523811245,0.025869759143607562
BPIC14,nb_0.275,0.5,rare-first,empty,B0,0.002764638278772158,0.0026931177523811245,0.025869759143607562
BPIC14,nb_0.275,0.5,rare-first,empty,B0+g,0.002764638278772158,0.004199981256689633,-0.5191793041927155
BPIC14,nb_0.275,0.5,rare-first,B0_half,B0,0.0026931177523811245,0.0026931177523811245,0.0
BPIC14,nb_0.275,0.5,rare-first,B0_half,B0+g,0.0026931177523811245,0.004199981256689633,-0.559523809523818
BPIC14,nb_0.275,0.5,rare-first,B0,B0+g,0.0026931177523811245,0.004199981256689633,-0.559523809523818
BPIC14,nb_0.275,0.75,rare-first,empty,B0_half,0.002764638278772158,0.0023651098210013544,0.14451382694022585
BPIC14,nb_0.275,0.75,rare-first,empty,B0,0.002764638278772158,0.0023651098210013544,0.14451382694022585
BPIC14,nb_0.275,0.75,rare-first,empty,B0+g,0.002764638278772158,0.004352887209663647,-0.5744870651204572
BPIC14,nb_0.275,0.75,rare-first,B0_half,B0,0.0023651098210013544,0.0023651098210013544,0.0
BPIC14,nb_0.275,0.75,rare-first,B0_half,B0+g,0.0023651098210013544,0.004352887209663647,-0.8404588112617519
BPIC14,nb_0.275,0.75,rare-first,B0,B0+g,0.0023651098210013544,0.004352887209663647,-0.8404588112617519
BPIC14,nb_0.275,1.0,full,empty,B0_half,0.002641327026373763,0.0028213614548754373,-0.06816059757236514
BPIC14,nb_0.275,1.0,full,empty,B0,0.002641327026373763,0.002606799875702226,0.013071895424830782
BPIC14,nb_0.275,1.0,full,empty,B0+g,0.002641327026373763,0.0045427865383571575,-0.7198879551820885
BPIC14,nb_0.275,1.0,full,B0_half,B0,0.0028213614548754373,0.002606799875702226,0.07604895104894815
BPIC14,nb_0.275,1.0,full,B0_half,B0+g,0.0028213614548754373,0.0045427865383571575,-0.6101398601398702
BPIC14,nb_0.275,1.0,full,B0,B0+g,0.002606799875702226,0.0045427865383571575,-0.7426679280983972
BPIC14,nb_0.300,0.5,random,empty,B0_half,0.0017982303778326658,0.0014712794000448781,0.18181818181819864
BPIC14,nb_0.300,0.5,random,empty,B0,0.0017982303778326658,0.0013486727833745826,0.2499999999999537
BPIC14,nb_0.300,0.5,random,empty,B0+g,0.0017982303778326658,0.0024112634611846984,-0.34090909090908394
BPIC14,nb_0.300,0.5,random,B0_half,B0,0.0014712794000448781,0.0013486727833745826,0.08333333333325788
BPIC14,nb_0.300,0.5,random,B0_half,B0+g,0.0014712794000448781,0.0024112634611846984,-0.6388888888889142
BPIC14,nb_0.300,0.5,random,B0,B0+g,0.0013486727833745826,0.0024112634611846984,-0.7878787878786682
BPIC14,nb_0.300,0.5,rare-first,empty,B0_half,0.0031979892514865105,0.003126468725095366,0.022364217252418772
BPIC14,nb_0.300,0.5,rare-first,empty,B0,0.0031979892514865105,0.003126468725095366,0.022364217252418772
BPIC14,nb_0.300,0.5,rare-first,empty,B0+g,0.0031979892514865105,0.004587530907084525,-0.43450479233228156
BPIC14,nb_0.300,0.5,rare-first,B0_half,B0,0.003126468725095366,0.003126468725095366,0.0
BPIC14,nb_0.300,0.5,rare-first,B0_half,B0+g,0.003126468725095366,0.004587530907084525,-0.4673202614379559
BPIC14,nb_0.300,0.5,rare-first,B0,B0+g,0.003126468725095366,0.004587530907084525,-0.4673202614379559
BPIC14,nb_0.300,0.75,rare-first,empty,B0_half,0.0031979892514865105,0.002830169401475291,0.11501597444089195
BPIC14,nb_0.300,0.75,rare-first,empty,B0,0.0031979892514865105,0.002830169401475291,0.11501597444089195
BPIC14,nb_0.300,0.75,rare-first,empty,B0+g,0.0031979892514865105,0.0050575229376543795,-0.5814696485622983
BPIC14,nb_0.300,0.75,rare-first,B0_half,B0,0.002830169401475291,0.002830169401475291,0.0
BPIC14,nb_0.300,0.75,rare-first,B0_half,B0+g,0.002830169401475291,0.0050575229376543795,-0.7870036101082958
BPIC14,nb_0.300,0.75,rare-first,B0,B0+g,0.002830169401475291,0.0050575229376543795,-0.7870036101082958
BPIC14,nb_0.300,1.0,full,empty,B0_half,0.0030958170709278754,0.0028608210556428926,0.07590759075908515
BPIC14,nb_0.300,1.0,full,empty,B0,0.0030958170709278754,0.003075382634816215,0.006600660065982478
BPIC14,nb_0.300,1.0,full,empty,B0+g,0.0030958170709278754,0.005139260682101465,-0.6600660066006843
BPIC14,nb_0.300,1.0,full,B0_half,B0,0.0028608210556428926,0.003075382634816215,-0.07500000000003681
BPIC14,nb_0.300,1.0,full,B0_half,B0+g,0.0028608210556428926,0.005139260682101465,-0.7964285714286155
BPIC14,nb_0.300,1.0,full,B0,B0+g,0.003075382634816215,0.005139260682101465,-0.6710963455149339
BPIC14,nb_0.325,0.25,rare-first,B0_half,B0,0.00014304105278217794,0.00014304105278217794,0.0
BPIC14,nb_0.325,0.25,rare-first,B0_half,B0+g,0.00014304105278217794,0.0,1.0
BPIC14,nb_0.325,0.25,rare-first,B0,B0+g,0.00014304105278217794,0.0,1.0
BPIC14,nb_0.325,0.5,random,empty,B0_half,0.0013138585588877705,0.0018039066100858925,-0.3729838709677895
BPIC14,nb_0.325,0.5,random,empty,B0,0.0013138585588877705,0.0018039066100858925,-0.3729838709677895
BPIC14,nb_0.325,0.5,random,empty,B0+g,0.0013138585588877705,0.0027522158118638007,-1.094758064516208
BPIC14,nb_0.325,0.5,random,B0_half,B0,0.0018039066100858925,0.0018039066100858925,0.0
BPIC14,nb_0.325,0.5,random,B0_half,B0+g,0.0018039066100858925,0.0027522158118638007,-0.5256975036710769
BPIC14,nb_0.325,0.5,random,B0,B0+g,0.0018039066100858925,0.0027522158118638007,-0.5256975036710769
BPIC14,nb_0.325,0.5,rare-first,empty,B0_half,0.0036634402962538726,0.0038064813490359395,-0.03904555314531444
BPIC14,nb_0.325,0.5,rare-first,empty,B0,0.0036634402962538726,0.0038064813490359395,-0.03904555314531444
BPIC14,nb_0.325,0.5,rare-first,empty,B0+g,0.0036634402962538726,0.005003787938990256,-0.3658712942877722
BPIC14,nb_0.325,0.5,rare-first,B0_half,B0,0.0038064813490359395,0.0038064813490359395,0.0
BPIC14,nb_0.325,0.5,rare-first,B0_half,B0+g,0.0038064813490359395,0.005003787938990256,-0.3145441892832488
BPIC14,nb_0.325,0.5,rare-first,B0,B0+g,0.0038064813490359395,0.005003787938990256,-0.3145441892832488
BPIC14,nb_0.325,0.75,rare-first,empty,B0_half,0.0036634402962538726,0.0035442394189354465,0.03253796095443873
BPIC14,nb_0.325,0.75,rare-first,empty,B0,0.0036634402962538726,0.003472718892544302,0.052060737527126255
BPIC14,nb_0.325,0.75,rare-first,empty,B0+g,0.0036634402962538726,0.005883225522762103,-0.6059291395517263
BPIC14,nb_0.325,0.75,rare-first,B0_half,B0,0.0035442394189354465,0.003472718892544302,0.02017937219732935
BPIC14,nb_0.325,0.75,rare-first,B0_half,B0+g,0.0035442394189354465,0.005883225522762103,-0.6599402092675777
BPIC14,nb_0.325,0.75,rare-first,B0,B0+g,0.003472718892544302,0.005883225522762103,-0.6941266209001251
BPIC14,nb_0.325,1.0,full,empty,B0_half,0.0031283608025132192,0.0038832996921968066,-0.2413209144792683
BPIC14,nb_0.325,1.0,full,empty,B0,0.0031283608025132192,0.0034621232590049678,-0.10668924640137889
